date,NQ=F Long Only,NQ=F Using TFT
2017-11-30,0.01007057330901584,0.01007057330901584
2017-12-01,-0.003571989323284619,-0.003571989323284619
2017-12-04,-0.012763442978136696,-0.012763442978136696
2017-12-05,0.001037468576672973,0.001037468576672973
2017-12-06,0.003388209032566758,0.003388209032566758
2017-12-07,0.004767201652629893,0.004767201652629893
2017-12-08,0.002688597184880681,0.002688597184880681
2017-12-11,0.009069400630914881,0.009069400630914881
2017-12-12,-0.0020711215318484077,-0.0020711215318484077
2017-12-13,0.002232055448956327,0.002232055448956327
2017-12-14,-0.0010549347503321371,-0.0010549347503321371
2017-12-15,0.013493957054014905,0.013493957054014905
2017-12-18,0.008837604198826732,0.008837604198826732
2017-12-19,-0.0052790635400329355,-0.0052790635400329355
2017-12-20,-0.0018074837518747833,-0.0018074837518747833
2017-12-21,0.0005008475882262164,0.0005008475882262164
2017-12-22,-0.0013092533405213436,-0.0013092533405213436
2017-12-26,-0.00366300366300365,-0.00366300366300365
2017-12-27,-0.0009287925696594979,-0.0009287925696594979
2017-12-28,-0.0012008057018902951,-0.0012008057018902951
2017-12-29,-0.005817335660267653,-0.005817335660267653
2018-01-02,0.016539886873415233,0.016539886873415233
2018-01-03,0.010706473771058045,0.010706473771058045
2018-01-04,0.00288556458349154,0.00288556458349154
2018-01-05,0.009729688801393133,0.009729688801393133
2018-01-08,0.0030370064864460034,0.0030370064864460034
2018-01-09,-0.00014952153110048272,-0.00014952153110048272
2018-01-10,-0.001458052938537513,-0.001458052938537513
2018-01-11,0.007375790931895665,0.007375790931895665
2018-01-12,0.007247454099457373,0.007247454099457373
2018-01-16,-0.0019187483856684118,-0.0019187483856684118
2018-01-17,0.009094606085252588,0.009094606085252588
2018-01-18,-0.0015753801062465822,-0.0015753801062465822
2018-01-19,0.004806986643182132,0.004806986643182132
2018-01-22,0.012452981777014926,0.012452981777014926
2018-01-23,0.005013706535853313,0.005013706535853313
2018-01-24,-0.004952804794889243,-0.004952804794889243
2018-01-25,3.6068530207433724e-05,3.6068530207433724e-05
2018-01-26,0.014246555579600306,0.014246555579600306
2018-01-29,-0.005369652572810302,-0.005369652572810302
2018-01-30,-0.007293528780836556,-0.007293528780836556
2018-01-31,0.0030252827198731236,0.0030252827198731236
2018-02-01,-0.009192100538599646,-0.009192100538599646
2018-02-02,-0.02069290425454806,-0.02069290425454806
2018-02-05,-0.048329201050956616,-0.048329201050956616
2018-02-06,0.034918536376715714,0.034918536376715714
2018-02-07,-0.014728536539545423,-0.014728536539545423
2018-02-08,-0.03638027685619494,-0.03638027685619494
2018-02-09,0.015908821085124147,0.015908821085124147
2018-02-12,0.017763234778543913,0.017763234778543913
2018-02-13,0.00440157691277232,0.00440157691277232
2018-02-14,0.0192820669156315,0.0192820669156315
2018-02-15,0.019291161956034086,0.019291161956034086
2018-02-16,-0.004291373239436624,-0.004291373239436624
2018-02-20,0.000552547242789192,0.000552547242789192
2018-02-21,-0.004417936823503443,-0.004417936823503443
2018-02-22,0.004178685008505267,0.004178685008505267
2018-02-23,0.017823605229239536,0.017823605229239536
2018-02-26,0.013061254025109381,0.013061254025109381
2018-02-27,-0.01203571428571426,-0.01203571428571426
2018-02-28,-0.007338321946282034,-0.007338321946282034
2018-03-01,-0.015185724690458868,-0.015185724690458868
2018-03-02,0.006508153681174411,0.006508153681174411
2018-03-05,0.010691061390940115,0.010691061390940115
2018-03-06,0.004398400581606676,0.004398400581606676
2018-03-07,0.002424812710361657,0.002424812710361657
2018-03-08,0.0071846342696224585,0.0071846342696224585
2018-03-09,0.017779689572355428,0.017779689572355428
2018-03-12,0.005811291515514405,0.005811291515514405
2018-03-13,-0.011380348763919024,-0.011380348763919024
2018-03-14,-0.0035065349059610895,-0.0035065349059610895
2018-03-15,0.0018482974337101776,0.0018482974337101776
2018-03-16,-0.0003547860640034095,-0.0003547860640034095
2018-03-19,-0.018419931856899496,-0.018419931856899496
2018-03-20,0.000470043750226079,0.000470043750226079
2018-03-21,-0.004842790025298194,-0.004842790025298194
2018-03-22,-0.027890761185357382,-0.027890761185357382
2018-03-23,-0.02058427973699939,-0.02058427973699939
2018-03-26,0.03345157722088721,0.03345157722088721
2018-03-27,-0.031335351000221445,-0.031335351000221445
2018-03-28,-0.012802438559725626,-0.012802438559725626
2018-03-29,0.018024624647805743,0.018024624647805743
2018-04-02,-0.03044434334243251,-0.03044434334243251
2018-04-03,0.011887537637351953,0.011887537637351953
2018-04-04,0.01750589326428864,0.01750589326428864
2018-04-05,0.00269654386631224,0.00269654386631224
2018-04-06,-0.022044619521987774,-0.022044619521987774
2018-04-09,0.006545567217940196,0.006545567217940196
2018-04-10,0.019585962752039388,0.019585962752039388
2018-04-11,-0.004755255311922113,-0.004755255311922113
2018-04-12,0.011831178188161262,0.011831178188161262
2018-04-13,-0.004497245437169783,-0.004497245437169783
2018-04-16,0.01072920980310954,0.01072920980310954
2018-04-17,0.017394219308700887,0.017394219308700887
2018-04-18,0.0021599853560314575,0.0021599853560314575
2018-04-19,-0.009278877767224358,-0.009278877767224358
2018-04-20,-0.0153023598820059,-0.0153023598820059
2018-04-23,-0.0013855083317730887,-0.0013855083317730887
2018-04-24,-0.021036448177591094,-0.021036448177591094
2018-04-25,0.00444325276745694,0.00444325276745694
2018-04-26,0.02730427487320286,0.02730427487320286
2018-04-27,-0.009651434722892427,-0.009651434722892427
2018-04-30,-0.008508564788785145,-0.008508564788785145
2018-05-01,0.011946166641463751,0.011946166641463751
2018-05-02,-0.008741781231320966,-0.008741781231320966
2018-05-03,0.004673249415843905,0.004673249415843905
2018-05-04,0.016542876434841425,0.016542876434841425
2018-05-07,0.007564854791689779,0.007564854791689779
2018-05-08,-0.0008057427483152413,-0.0008057427483152413
2018-05-09,0.011069569679642344,0.011069569679642344
2018-05-10,0.010005800464037096,0.010005800464037096
2018-05-11,-0.000717875089734421,-0.000717875089734421
2018-05-14,0.0020114942528735025,0.0020114942528735025
2018-05-15,-0.011973042730140548,-0.011973042730140548
2018-05-16,0.0067847035773891395,0.0067847035773891395
2018-05-17,-0.0045407041695195716,-0.0045407041695195716
2018-05-18,-0.004597617927089792,-0.004597617927089792
2018-05-21,0.006073610707011845,0.006073610707011845
2018-05-22,-0.0009398835990311882,-0.0009398835990311882
2018-05-23,0.006911025075080568,0.006911025075080568
2018-05-24,3.593502946674931e-05,3.593502946674931e-05
2018-05-25,0.0004312048582413297,0.0004312048582413297
2018-05-29,-0.0022628497539599612,-0.0022628497539599612
2018-05-30,0.006155950752394057,0.006155950752394057
2018-05-31,-0.0014669576729041678,-0.0014669576729041678
2018-06-01,0.015192776264870256,0.015192776264870256
2018-06-04,0.009212198221092649,0.009212198221092649
2018-06-05,0.004336725772042138,0.004336725772042138
2018-06-06,0.004979628791308199,0.004979628791308199
2018-06-07,-0.007484407484407485,-0.007484407484407485
2018-06-08,-0.0013266303588884698,-0.0013266303588884698
2018-06-11,0.002621827588617842,0.002621827588617842
2018-06-12,0.004079355671001705,0.004079355671001705
2018-06-13,0.0006597680394471173,0.0006597680394471173
2018-06-14,0.011035152861158304,0.011035152861158304
2018-06-15,-0.003603912819632793,-0.003603912819632793
2018-06-18,0.0025490871512228175,0.0025490871512228175
2018-06-19,-0.0032641561297416244,-0.0032641561297416244
2018-06-20,0.008411182736392186,0.008411182736392186
2018-06-21,-0.010323727480942124,-0.010323727480942124
2018-06-22,-0.0020724672722876036,-0.0020724672722876036
2018-06-25,-0.020663874563012663,-0.020663874563012663
2018-06-26,0.004311868240616468,0.004311868240616468
2018-06-27,-0.014885979729729715,-0.014885979729729715
2018-06-28,0.00889508091308544,0.00889508091308544
2018-06-29,0.0008852064301394513,0.0008852064301394513
2018-07-02,0.0070400113206212644,0.0070400113206212644
2018-07-03,-0.013033092109885458,-0.013033092109885458
2018-07-05,0.014522156967431865,0.014522156967431865
2018-07-06,0.015121215310669012,0.015121215310669012
2018-07-09,0.009227897974701138,0.009227897974701138
2018-07-10,0.00017122701277361152,0.00017122701277361152
2018-07-11,-0.0065397521057316554,-0.0065397521057316554
2018-07-12,0.017783904876787826,0.017783904876787826
2018-07-13,0.0013883715417697395,0.0013883715417697395
2018-07-16,-0.009197889895847466,-0.009197889895847466
2018-07-17,0.0132081911262798,0.0132081911262798
2018-07-18,-0.0023242496715734084,-0.0023242496715734084
2018-07-19,-0.004963198055236706,-0.004963198055236706
2018-07-20,-0.00105188151063762,-0.00105188151063762
2018-07-23,0.009578804347825987,0.009578804347825987
2018-07-24,-0.0019177713478231162,-0.0019177713478231162
2018-07-25,0.007180178661722492,0.007180178661722492
2018-07-26,-0.0051877635718589055,-0.0051877635718589055
2018-07-27,-0.017427581334320208,-0.017427581334320208
2018-07-30,-0.013799007019345999,-0.013799007019345999
2018-07-31,0.006145406568988321,0.006145406568988321
2018-08-01,0.0044514993616067144,0.0044514993616067144
2018-08-02,0.014944345197196673,0.014944345197196673
2018-08-03,0.002200182784416027,0.002200182784416027
2018-08-06,0.005674142123750281,0.005674142123750281
2018-08-07,0.004466684578183777,0.004466684578183777
2018-08-08,-0.0007689992978702209,-0.0007689992978702209
2018-08-09,0.0005353677307100568,0.0005353677307100568
2018-08-10,-0.006487860343789675,-0.006487860343789675
2018-08-13,-0.0013464386697186193,-0.0013464386697186193
2018-08-14,0.005494135095051922,0.005494135095051922
2018-08-15,-0.011229928597767391,-0.011229928597767391
2018-08-16,0.002034174125305155,0.002034174125305155
2018-08-17,-0.00016917038841524068,-0.00016917038841524068
2018-08-20,-0.00010151940712666008,-0.00010151940712666008
2018-08-21,0.0014214160010830312,0.0014214160010830312
2018-08-22,0.004832713754646889,0.004832713754646889
2018-08-23,-0.0011771432415161875,-0.0011771432415161875
2018-08-24,0.00959660583204247,0.00959660583204247
2018-08-27,0.00963879531734646,0.00963879531734646
2018-08-28,0.0013213530655391548,0.0013213530655391548
2018-08-29,0.011975455265241575,0.011975455265241575
2018-08-30,-0.0025753871230643766,-0.0025753871230643766
2018-08-31,0.001601516538109582,0.001601516538109582
2018-09-04,-0.002936857562408246,-0.002936857562408246
2018-09-05,-0.014007527409589215,-0.014007527409589215
2018-09-06,-0.009858266671092353,-0.009858266671092353
2018-09-07,-0.002547770700636942,-0.002547770700636942
2018-09-10,0.0029239766081872176,0.0029239766081872176
2018-09-11,0.006936764853724631,0.006936764853724631
2018-09-12,-0.0034944089456868666,-0.0034944089456868666
2018-09-13,0.010519987977156697,0.010519987977156697
2018-09-14,-0.0026108797673342066,-0.0026108797673342066
2018-09-17,-0.014380860863514311,-0.014380860863514311
2018-09-18,0.007934106572533128,0.007934106572533128
2018-09-19,0.0003001901204096047,0.0003001901204096047
2018-09-20,0.010970323441147123,0.010970323441147123
2018-09-21,0.0012203568719284519,0.0012203568719284519
2018-09-24,-0.0003953089998682824,-0.0003953089998682824
2018-09-25,0.0012193514368574743,0.0012193514368574743
2018-09-26,-0.0006583061782035049,-0.0006583061782035049
2018-09-27,0.008827113731431746,0.008827113731431746
2018-09-28,-0.0002611903751347233,-0.0002611903751347233
2018-10-01,0.0026452434603703168,0.0026452434603703168
2018-10-02,-0.0029639762881896736,-0.0029639762881896736
2018-10-03,0.0015680637679265086,0.0015680637679265086
2018-10-04,-0.01963534361851338,-0.01963534361851338
2018-10-05,-0.010413547592906802,-0.010413547592906802
2018-10-08,-0.005950779989241539,-0.005950779989241539
2018-10-09,0.0009808232150707585,0.0009808232150707585
2018-10-10,-0.04960129747263142,-0.04960129747263142
2018-10-11,-0.00014220705346990048,-0.00014220705346990048
2018-10-12,0.020089603185891036,0.020089603185891036
2018-10-15,-0.013350064484645707,-0.013350064484645707
2018-10-16,0.03917897265597392,0.03917897265597392
2018-10-17,-0.0055073941866394804,-0.0055073941866394804
2018-10-18,-0.02399753871397803,-0.02399753871397803
2018-10-19,-0.004378130363209665,-0.004378130363209665
2018-10-22,0.006859916977415059,0.006859916977415059
2018-10-23,-0.002096362810523722,-0.002096362810523722
2018-10-24,-0.04257554007212627,-0.04257554007212627
2018-10-25,0.013201682208813237,0.013201682208813237
2018-10-26,-0.004800404244567957,-0.004800404244567957
2018-10-29,-0.022775903964022737,-0.022775903964022737
2018-10-30,0.0117275932455001,0.0117275932455001
2018-10-31,0.023513444114302562,0.023513444114302562
2018-11-01,0.014658447423123722,0.014658447423123722
2018-11-02,-0.013775564268305618,-0.013775564268305618
2018-11-05,-0.004405286343612369,-0.004405286343612369
2018-11-06,0.009640981365565793,0.009640981365565793
2018-11-07,0.028789282405757843,0.028789282405757843
2018-11-08,-0.0072729791507930575,-0.0072729791507930575
2018-11-09,-0.018804074797655557,-0.018804074797655557
2018-11-12,-0.02791111111111111,-0.02791111111111111
2018-11-13,0.0026335040234088947,0.0026335040234088947
2018-11-14,-0.012366846636509554,-0.012366846636509554
2018-11-15,0.021755993055811995,0.021755993055811995
2018-11-16,-0.0029282047574289427,-0.0029282047574289427
2018-11-19,-0.03237736122693158,-0.03237736122693158
2018-11-20,-0.020908273381294973,-0.020908273381294973
2018-11-21,0.006697282816685801,0.006697282816685801
2018-11-23,-0.006880821136665993,-0.006880821136665993
2018-11-26,0.02178073801868008,0.02178073801868008
2018-11-27,0.005881691829318525,0.005881691829318525
2018-11-28,0.030651769087523206,0.030651769087523206
2018-11-29,-0.0007227261229356685,-0.0007227261229356685
2018-11-30,0.005243554044769061,0.005243554044769061
2018-12-03,0.01564860781351185,0.01564860781351185
2018-12-04,-0.03612793539475079,-0.03612793539475079
2018-12-06,0.0031235071473192377,0.0031235071473192377
2018-12-07,-0.02945270715803361,0.02945270715803361
2018-12-10,0.011436551672076689,-0.011436551672076689
2018-12-11,0.002649550322797234,-0.002649550322797234
2018-12-12,0.007741551287777204,-0.007741551287777204
2018-12-13,-0.0025114492539518585,0.0025114492539518585
2018-12-14,-0.022585900473933607,0.022585900473933607
2018-12-17,-0.020190923554814777,0.020190923554814777
2018-12-18,-0.0005412719891745299,0.0005412719891745299
2018-12-19,-0.019805810220107523,0.019805810220107523
2018-12-20,-0.004143809937250831,0.004143809937250831
2018-12-21,-0.008123959736862973,-0.008123959736862973
2018-12-24,-0.058372288145750906,-0.058372288145750906
2018-12-26,0.06678547182620509,0.06678547182620509
2018-12-27,0.0060456606475221,0.0060456606475221
2018-12-28,-0.004783743180200806,-0.004783743180200806
2018-12-31,0.006356016366742212,0.006356016366742212
2019-01-02,0.005960604744799314,0.005960604744799314
2019-01-03,-0.03280489719039392,-0.03280489719039392
2019-01-04,0.04414151249594278,0.04414151249594278
2019-01-07,0.009714019272614172,0.009714019272614172
2019-01-08,0.009351189101824087,0.009351189101824087
2019-01-09,0.007243890350375537,0.007243890350375537
2019-01-10,0.003103826791324371,0.003103826791324371
2019-01-11,-0.0018867212558016933,-0.0018867212558016933
2019-01-14,-0.010245359343692084,-0.010245359343692084
2019-01-15,0.02012987012987022,0.02012987012987022
2019-01-16,-0.0015726214101171587,-0.0015726214101171587
2019-01-17,0.00806300393774606,0.00806300393774606
2019-01-18,0.01082589285714275,0.01082589285714275
2019-01-22,-0.020573405469066275,-0.020573405469066275
2019-01-23,0.0018412746129565782,0.0018412746129565782
2019-01-24,0.0014628108473051515,0.0014628108473051515
2019-01-25,0.01741573033707855,0.01741573033707855
2019-01-28,-0.013178722621019712,-0.013178722621019712
2019-01-29,-0.009400529712388583,-0.009400529712388583
2019-01-30,0.02990020711730379,0.02990020711730379
2019-01-31,0.011334966543566471,0.011334966543566471
2019-02-01,-0.005350880364438315,-0.005350880364438315
2019-02-04,0.00868743411726225,0.00868743411726225
2019-02-05,0.010162162162162147,0.010162162162162147
2019-02-06,-0.0017480022831050102,-0.0017480022831050102
2019-02-07,-0.012900689704463453,-0.012900689704463453
2019-02-08,0.001629136195785863,0.001629136195785863
2019-02-11,-0.00036144142841654237,-0.00036144142841654237
2019-02-12,0.01507755721878734,0.01507755721878734
2019-02-13,-0.00032058132079504364,-0.00032058132079504364
2019-02-14,0.0004988419739888617,0.0004988419739888617
2019-02-15,0.006268029488229576,0.006268029488229576
2019-02-19,0.0006370553884267327,0.0006370553884267327
2019-02-20,0.000707388674707321,0.000707388674707321
2019-02-21,-0.005478386880147013,-0.005478386880147013
2019-02-22,0.007640912644822029,0.007640912644822029
2019-02-25,0.0052904454555073865,0.0052904454555073865
2019-02-26,-0.0011226888397712909,-0.0011226888397712909
2019-02-27,0.0005619753433319108,0.0005619753433319108
2019-02-28,-0.0027029873275529193,-0.0027029873275529193
2019-03-01,0.0075325589581134444,0.0075325589581134444
2019-03-04,-0.0014323644494130816,-0.0014323644494130816
2019-03-05,0.0027638806283454276,0.0027638806283454276
2019-03-06,-0.007570999930221145,-0.007570999930221145
2019-03-07,-0.011777113728247524,-0.011777113728247524
2019-03-08,-0.00010672358591246045,-0.00010672358591246045
2019-03-11,0.019639235777564323,0.019639235777564323
2019-03-12,0.005827139816462434,0.005827139816462434
2019-03-13,0.008499271491015037,0.008499271491015037
2019-03-14,-0.0038526366482061203,-0.0038526366482061203
2019-03-15,0.0042266787743014955,0.0042266787743014955
2019-03-18,0.01243405078565507,0.01243405078565507
2019-03-19,0.002139727609278941,0.002139727609278941
2019-03-20,0.004473666372940999,0.004473666372940999
2019-03-21,0.016870234158850028,0.016870234158850028
2019-03-22,-0.021998805494724216,-0.021998805494724216
2019-03-25,-0.001832061068702262,-0.001832061068702262
2019-03-26,0.0029230821522041595,0.0029230821522041595
2019-03-27,-0.005727454502321483,-0.005727454502321483
2019-03-28,0.0023859840479922845,0.0023859840479922845
2019-03-29,0.006596844396082657,0.006596844396082657
2019-04-01,0.01324234848996686,0.01324234848996686
2019-04-02,0.0027672201106887506,0.0027672201106887506
2019-04-03,0.00837849519566447,0.00837849519566447
2019-04-04,-0.002736654686933293,-0.002736654686933293
2019-04-05,0.005653640150763639,0.005653640150763639
2019-04-08,0.002531479107078294,0.002531479107078294
2019-04-09,-0.0039679937036793955,-0.0039679937036793955
2019-04-10,0.006321403878444709,0.006321403878444709
2019-04-11,-0.0031408473744478638,-0.0031408473744478638
2019-04-12,0.004594834093669009,0.004594834093669009
2019-04-15,-0.0005880623346075087,-0.0005880623346075087
2019-04-16,0.004151547840868242,0.004151547840868242
2019-04-17,0.001334722312650527,0.001334722312650527
2019-04-18,0.0029584836958289618,0.0029584836958289618
2019-04-22,0.0028849270664506044,0.0028849270664506044
2019-04-23,0.013348847732635116,0.013348847732635116
2019-04-24,0.001243939780556369,0.001243939780556369
2019-04-25,-0.006275684113280833,-0.006275684113280833
2019-04-26,0.00535359363980259,0.00535359363980259
2019-04-29,-0.0033799942603871536,-0.0033799942603871536
2019-04-30,-0.0017597184450487413,-0.0017597184450487413
2019-05-01,-0.005576923076923035,-0.005576923076923035
2019-05-02,-0.0028685618513504263,-0.0028685618513504263
2019-05-03,0.016905323722403498,0.016905323722403498
2019-05-06,-0.007819453273998689,-0.007819453273998689
2019-05-07,-0.01659511757544696,-0.01659511757544696
2019-05-08,-0.0034532186604118165,-0.0034532186604118165
2019-05-09,-0.006832298136645987,-0.006832298136645987
2019-05-10,0.0019749185346105147,0.0019749185346105147
2019-05-13,-0.03882921060411948,-0.03882921060411948
2019-05-14,0.014525445162172357,0.014525445162172357
2019-05-15,0.014586982886403366,0.014586982886403366
2019-05-16,0.009429890095294935,0.009429890095294935
2019-05-17,-0.011677247458965145,-0.011677247458965145
2019-05-20,-0.015942221926379507,-0.015942221926379507
2019-05-21,0.00977441066053375,0.00977441066053375
2019-05-22,-0.004555198285101869,-0.004555198285101869
2019-05-23,-0.016016150740242208,-0.016016150740242208
2019-05-24,0.0006155108740253379,0.0006155108740253379
2019-05-28,-0.0027680951404551735,-0.0027680951404551735
2019-05-29,-0.010863232925533706,-0.010863232925533706
2019-05-30,0.005439301552106368,0.005439301552106368
2019-05-31,-0.016780951724613247,-0.016780951724613247
2019-06-03,-0.019590663769538108,-0.019590663769538108
2019-06-04,0.026523681858802606,0.026523681858802606
2019-06-05,0.0068600480551590515,0.0068600480551590515
2019-06-06,0.00743584422770982,0.00743584422770982
2019-06-07,0.018847196951491618,0.018847196951491618
2019-06-10,0.012938877282835826,0.012938877282835826
2019-06-11,0.0003659104517330647,0.0003659104517330647
2019-06-12,-0.005985435440428288,-0.005985435440428288
2019-06-13,0.0066236242598600725,0.0066236242598600725
2019-06-14,-0.005915389983716102,-0.005915389983716102
2019-06-17,0.0074883829773009225,0.0074883829773009225
2019-06-18,0.01473272057603614,0.01473272057603614
2019-06-19,0.003793204931166416,0.003793204931166416
2019-06-20,0.009251718408965104,0.009251718408965104
2019-06-21,-0.002793988149995208,-0.002793988149995208
2019-06-24,0.004549703744852529,0.004549703744852529
2019-06-25,-0.016755276300950528,-0.016755276300950528
2019-06-26,0.0027855153203342198,0.0027855153203342198
2019-06-27,0.0052941176470588935,0.0052941176470588935
2019-06-28,0.00042259931083798996,0.00042259931083798996
2019-07-01,0.012510154346060176,0.012510154346060176
2019-07-02,0.006193838254171968,0.006193838254171968
2019-07-03,0.006283290275252762,0.006283290275252762
2019-07-05,-0.004564183835182201,-0.004564183835182201
2019-07-08,-0.006431891995160144,-0.006431891995160144
2019-07-09,0.005672349698756518,0.005672349698756518
2019-07-10,0.010643382938720913,0.010643382938720913
2019-07-11,-0.0012612328551159235,-0.0012612328551159235
2019-07-12,0.0052091554853985755,0.0052091554853985755
2019-07-15,0.003360552763819191,0.003360552763819191
2019-07-16,-0.005509124487432349,-0.005509124487432349
2019-07-17,-0.007207831040886292,-0.007207831040886292
2019-07-18,0.006087121932661255,0.006087121932661255
2019-07-19,-0.011438835318585694,-0.011438835318585694
2019-07-22,0.010455516241114404,0.010455516241114404
2019-07-23,0.007445029811665949,0.007445029811665949
2019-07-24,0.0067950524502895515,0.0067950524502895515
2019-07-25,-0.006998009455088328,-0.006998009455088328
2019-07-26,0.004760860713502568,0.004760860713502568
2019-07-29,-0.0023068050749711633,-0.0023068050749711633
2019-07-30,-0.0047492579284487135,-0.0047492579284487135
2019-07-31,-0.012118167833485072,-0.012118167833485072
2019-08-01,-0.007436361902945943,-0.007436361902945943
2019-08-02,-0.013575385009445107,-0.013575385009445107
2019-08-05,-0.04115680482975759,-0.04115680482975759
2019-08-06,0.017636505196167995,0.017636505196167995
