date,ZT=F Long Only,ZT=F Using TFT
2017-09-07,0.0004327131112071836,0.0004327131112071836
2017-09-08,0.00028835063437138153,0.00028835063437138153
2017-09-11,-0.0007927356586913126,-0.0007927356586913126
2017-09-12,-0.0002884962134871438,-0.0002884962134871438
2017-09-13,-0.00028857946757088193,-0.00028857946757088193
2017-09-14,-0.0002886627697192834,-0.0002886627697192834
2017-09-15,-0.00036093264996750474,-0.00036093264996750474
2017-09-18,-0.0002166377816291698,-0.0002166377816291698
2017-09-19,-0.00014445648248462284,-0.00014445648248462284
2017-09-20,-0.0005779094126995288,-0.0005779094126995288
2017-09-21,-7.228044813878398e-05,-7.228044813878398e-05
2017-09-22,0.00014457134595913246,0.00014457134595913246
2017-09-25,0.00043365134431927466,0.00043365134431927466
2017-09-26,-0.0003612194769542221,-0.0003612194769542221
2017-09-27,-0.00021681000216811075,-0.00021681000216811075
2017-09-28,0.0003614283648980532,0.0003614283648980532
2017-09-29,-0.00043355733795791274,-0.00043355733795791274
2017-10-02,-0.0022410178558519567,-0.0022410178558519567
2017-10-03,7.245326764238058e-05,7.245326764238058e-05
2017-10-04,-7.244801854666694e-05,-7.244801854666694e-05
2017-10-05,-0.0002898130705695223,-0.0002898130705695223
2017-10-06,-0.00021742281490066961,-0.00021742281490066961
2017-10-09,-7.249003262055354e-05,-7.249003262055354e-05
2017-10-10,0.0002174858634189647,0.0002174858634189647
2017-10-11,-0.0002899180981372762,-0.0002899180981372762
2017-10-12,7.250054375407267e-05,7.250054375407267e-05
2017-10-13,0.0002174858634189647,0.0002174858634189647
2017-10-16,-0.0007972747698775651,-0.0007972747698775651
2017-10-17,0.0,0.0
2017-10-18,-0.00021761207021619988,-0.00021761207021619988
2017-10-19,0.0002902125807153766,0.0002902125807153766
2017-10-20,-0.00036266047726118966,-0.00036266047726118966
2017-10-23,0.00036279204759837036,0.00036279204759837036
2017-10-24,-0.00014506419090443146,-0.00014506419090443146
2017-10-25,-0.00029017047515411676,-0.00029017047515411676
2017-10-26,-0.0002176910238734786,0.0002176910238734786
2017-10-27,0.0003628973726230722,-0.0003628973726230722
2017-10-30,0.00036276572589422074,-0.00036276572589422074
2017-10-31,-0.0003626341746446604,0.0003626341746446604
2017-11-01,-0.0004353188710730649,0.0004353188710730649
2017-11-02,0.000217754228061251,-0.000217754228061251
2017-11-03,-0.0002177068214803679,0.0002177068214803679
2017-11-06,7.258474268700965e-05,-7.258474268700965e-05
2017-11-07,-7.257947452465885e-05,7.257947452465885e-05
2017-11-08,-0.000217754228061251,0.000217754228061251
2017-11-09,0.0002904022070566725,0.0002904022070566725
2017-11-10,-0.0005080563216722789,-0.0005080563216722789
2017-11-13,-0.0004356982063756787,-0.0004356982063756787
2017-11-14,-0.00014529604068291846,-0.00014529604068291846
2017-11-15,0.00014531715469012774,0.00014531715469012774
2017-11-16,-0.00043588812204864436,-0.00043588812204864436
2017-11-17,-0.0001453594011192605,-0.0001453594011192605
2017-11-20,-0.00043614160063965013,-0.00043614160063965013
2017-11-21,-0.00036360991927864017,-0.00036360991927864017
2017-11-22,0.0009457296668120563,0.0009457296668120563
2017-11-24,-0.00036339850279820674,0.00036339850279820674
2017-11-27,0.00021811836556628883,-0.00021811836556628883
2017-11-28,-0.00021807080031988058,0.00021807080031988058
2017-11-29,-0.00021811836556639985,0.00021811836556639985
2017-11-30,-0.000509053886990074,0.000509053886990074
2017-12-01,0.0001455180442375692,-0.0001455180442375692
2017-12-04,-0.0005092390513603551,0.0005092390513603551
2017-12-05,-0.0002911420045127455,0.0002911420045127455
2017-12-06,0.0003640334910812726,-0.0003640334910812726
2017-12-07,-7.278020378453931e-05,7.278020378453931e-05
2017-12-08,0.00021835650338442036,-0.00021835650338442036
2017-12-11,-0.0004366176684617029,0.0004366176684617029
2017-12-12,-7.280139778687023e-05,7.280139778687023e-05
2017-12-13,0.000873680378594921,-0.000873680378594921
2017-12-14,-0.0005819451516694274,0.0005819451516694274
2017-12-15,-0.00036392750564084864,0.00036392750564084864
2017-12-18,0.00014562399883510935,-0.00014562399883510935
2017-12-19,-0.0003640069889342401,0.0003640069889342401
2017-12-20,-0.00014565581530845417,0.00014565581530845417
2017-12-21,-0.0002913540680311577,0.0002913540680311577
2017-12-22,-0.00021857923497270448,0.00021857923497270448
2017-12-26,7.287567409997031e-05,-7.287567409997031e-05
2017-12-27,0.0003643518181155603,-0.0003643518181155603
2017-12-28,-7.284382284378221e-05,7.284382284378221e-05
2017-12-29,0.00036424564726456055,-0.00036424564726456055
2018-01-02,-0.0027672589571803297,0.0027672589571803297
2018-01-03,-0.00014604936468531893,0.00014604936468531893
2018-01-04,-0.0005112474437627412,0.0005112474437627412
2018-01-05,-7.3072707343802e-05,7.3072707343802e-05
2018-01-08,7.307804735456891e-05,-7.307804735456891e-05
2018-01-09,0.0,-0.0
2018-01-10,-7.3072707343802e-05,7.3072707343802e-05
2018-01-11,-7.307804735456891e-05,7.307804735456891e-05
2018-01-12,-0.0005115837170210913,0.0005115837170210913
2018-01-16,-0.0002193623866627581,0.0002193623866627581
2018-01-17,-0.0005850947122065797,0.0005850947122065797
2018-01-18,7.317965605557752e-05,-7.317965605557752e-05
2018-01-19,-0.00021952290355631288,0.00021952290355631288
2018-01-22,-0.00014638073629513748,0.00014638073629513748
2018-01-23,0.00043920650025630614,-0.00043920650025630614
2018-01-24,-0.00036584473549428065,0.00036584473549428065
2018-01-25,-7.319572536967911e-05,7.319572536967911e-05
2018-01-26,-0.0005856086670082972,0.0005856086670082972
2018-01-29,0.0,-0.0
2018-01-30,0.0,-0.0
2018-01-31,-0.00043946385409798783,0.00043946385409798783
2018-02-01,-0.00029310471165822083,0.00029310471165822083
2018-02-02,7.329766180452779e-05,-7.329766180452779e-05
2018-02-05,0.0013192612137202797,-0.0013192612137202797
2018-02-06,-0.0002195871761089263,0.0002195871761089263
2018-02-07,-0.0006589062156819869,0.0006589062156819869
2018-02-08,0.0,-0.0
2018-02-09,0.0011721611721611236,-0.0011721611721611236
2018-02-12,-0.0007317430118541912,0.0007317430118541912
2018-02-13,-0.0002196836555360404,0.0002196836555360404
2018-02-14,-0.001245147586610984,0.001245147586610984
2018-02-15,-7.333528894104546e-05,7.333528894104546e-05
2018-02-16,0.00014668133480011392,-0.00014668133480011392
2018-02-20,-0.0004399794676248625,0.0004399794676248625
2018-02-21,-0.00014672437825546947,0.00014672437825546947
2018-02-22,0.00036686477364433756,-0.00036686477364433756
2018-02-23,0.00022003813994420085,-0.00022003813994420085
2018-02-26,0.00014665982254169485,-0.00014665982254169485
2018-02-27,-0.0005865532663684725,0.0005865532663684725
2018-02-28,0.0,-0.0
2018-03-01,0.0011004328369157435,-0.0011004328369157435
2018-03-02,-0.0005129708339439709,0.0005129708339439709
2018-03-05,-7.331915829611457e-05,7.331915829611457e-05
2018-03-06,-7.33245343892408e-05,7.33245343892408e-05
2018-03-07,0.0,-0.0
2018-03-08,0.0,-0.0
2018-03-09,0.0,-0.0
2018-03-12,7.33299112707364e-05,-7.33299112707364e-05
2018-03-13,0.0,-0.0
2018-03-14,0.0001466490687784816,-0.0001466490687784816
2018-03-15,-0.0003665689149560114,0.0003665689149560114
2018-03-16,-0.00022002200220017087,0.00022002200220017087
2018-03-19,7.335680751174856e-05,-7.335680751174856e-05
2018-03-20,-0.0005868114134820468,0.0005868114134820468
2018-03-21,0.0004403669724770687,-0.0004403669724770687
2018-03-22,0.00029344875651093894,-0.00029344875651093894
2018-03-23,0.00029336266960022783,-0.00029336266960022783
2018-03-26,-0.00029327663318423625,0.00029327663318423625
2018-03-27,0.0005133846718006208,-0.0005133846718006208
2018-03-28,-0.00029321213898259035,0.00029321213898259035
2018-03-29,0.0,-0.0
2018-04-02,-0.0016131397565625205,0.0016131397565625205
2018-04-03,-0.0008078730904818032,0.0008078730904818032
2018-04-04,-7.350238882763982e-05,7.350238882763982e-05
2018-04-05,-0.00029403116730375434,0.00029403116730375434
2018-04-06,0.0007352941176470562,-0.0007352941176470562
2018-04-09,-0.00029390154298314375,0.00029390154298314375
2018-04-10,-0.00036748493311777874,0.00036748493311777874
2018-04-11,7.352400558779948e-05,-7.352400558779948e-05
2018-04-12,-0.0007351860020585743,0.0007351860020585743
2018-04-13,-0.00036786344908767976,0.00036786344908767976
2018-04-16,0.0,-0.0
2018-04-17,-7.359976448073624e-05,7.359976448073624e-05
2018-04-18,-0.0007360518180480335,0.0007360518180480335
2018-04-19,-7.365939893932971e-05,7.365939893932971e-05
2018-04-20,-0.0002946593001841302,0.0002946593001841302
2018-04-23,-0.00014737307493917218,0.00014737307493917218
2018-04-24,0.00029478959392736925,-0.00029478959392736925
2018-04-25,-0.00022102703897441955,0.00022102703897441955
2018-04-26,0.0,-0.0
2018-04-27,0.00014738393515112413,-0.00014738393515112413
2018-04-30,-7.368110816385887e-05,7.368110816385887e-05
2018-05-01,-0.00044211922481762755,0.00044211922481762755
2018-05-02,0.0003685956505712351,-0.0003685956505712351
2018-05-03,0.0002947678703020262,-0.0002947678703020262
2018-05-04,-0.00036835125976131255,0.00036835125976131255
2018-05-07,7.369739848184231e-05,-7.369739848184231e-05
2018-05-08,-0.00029476787030213725,0.00029476787030213725
2018-05-09,-0.0003685684800235345,0.0003685684800235345
2018-05-10,-0.00014748174913359335,0.00014748174913359335
2018-05-11,7.375175160406755e-05,-7.375175160406755e-05
2018-05-14,-7.374631268441956e-05,7.374631268441956e-05
2018-05-15,-0.0005900140128327624,0.0005900140128327624
2018-05-16,-0.00014759058372071365,0.00014759058372071365
2018-05-17,0.00022141855487500806,-0.00022141855487500806
2018-05-18,0.00044273907910263866,-0.00044273907910263866
2018-05-21,-0.00022127157397844321,0.00022127157397844321
2018-05-22,7.377351530801768e-05,-7.377351530801768e-05
2018-05-23,0.0010327530244909067,-0.0010327530244909067
2018-05-24,0.0003684598378776993,-0.0003684598378776993
2018-05-25,0.0005893186003682604,-0.0005893186003682604
2018-05-29,0.002944857542516388,-0.002944857542516388
2018-05-30,-0.001835131762460529,0.001835131762460529
2018-05-31,-7.354022650385428e-05,7.354022650385428e-05
2018-06-01,-0.0009560932558652091,0.0009560932558652091
2018-06-04,-0.0007361601884570135,0.0007361601884570135
2018-06-05,0.00036835125976120153,-0.00036835125976120153
2018-06-06,-0.00036821562707123334,0.00036821562707123334
2018-06-07,0.0002210107558566765,-0.0002210107558566765
2018-06-08,0.00022096192089571254,-0.00022096192089571254
2018-06-11,-0.0003681885125184081,0.0003681885125184081
2018-06-12,-0.00014732965009212062,0.00014732965009212062
2018-06-13,-0.0008104324762395754,0.0008104324762395754
2018-06-14,0.0002212063117534857,-0.0002212063117534857
2018-06-15,0.0002948765204571213,-0.0002948765204571213
2018-06-18,7.369739848184231e-05,-7.369739848184231e-05
2018-06-19,0.00014738393515112413,-0.00014738393515112413
2018-06-20,-0.00014736221632771773,0.00014736221632771773
2018-06-21,0.0002947678703020262,-0.0002947678703020262
2018-06-22,-0.00014734050390452502,0.00014734050390452502
2018-06-25,0.0004420866489831532,-0.0004420866489831532
2018-06-26,-7.364854912361718e-05,7.364854912361718e-05
2018-06-27,0.0005155778154231072,-0.0005155778154231072
2018-06-28,-0.00022084805653710404,0.00022084805653710404
2018-06-29,-0.000294529121566911,0.000294529121566911
2018-07-02,-0.0018413493407969383,0.0018413493407969383
2018-07-03,0.0002951593860684998,-0.0002951593860684998
2018-07-05,-0.0005901445854233911,0.0005901445854233911
2018-07-06,0.0004428697962799433,-0.0004428697962799433
2018-07-09,-0.0003688947912054985,0.0003688947912054985
2018-07-10,-0.0005166432947081301,0.0005166432947081301
2018-07-11,0.00029537734455775677,-0.00029537734455775677
2018-07-12,-0.00029529012254536635,0.00029529012254536635
2018-07-13,0.00036922168069719596,-0.00036922168069719596
2018-07-16,-0.00044290248763567686,0.00044290248763567686
2018-07-17,-0.00022154936858431729,0.00022154936858431729
2018-07-18,0.0,-0.0
2018-07-19,0.00044319692716787706,-0.00044319692716787706
2018-07-20,-0.0001476668635558287,0.0001476668635558287
2018-07-23,-0.0005907546891152915,0.0005907546891152915
2018-07-24,0.0,-0.0
2018-07-25,-0.0001477759716269622,0.0001477759716269622
2018-07-26,-0.0005172923440732724,0.0005172923440732724
2018-07-27,7.393715341952323e-05,-7.393715341952323e-05
2018-07-30,7.393168712099829e-05,-7.393168712099829e-05
2018-07-31,7.392622163071572e-05,-7.392622163071572e-05
2018-08-01,-0.00022176227084569344,0.00022176227084569344
2018-08-02,0.00044362292051758345,-0.00044362292051758345
2018-08-03,0.0003695218387407273,-0.0003695218387407273
2018-08-06,-0.00014775413711587415,0.00014775413711587415
2018-08-07,-0.00029555194325403544,0.00029555194325403544
2018-08-08,-7.390983000743478e-05,7.390983000743478e-05
2018-08-09,0.0005174070515190365,-0.0005174070515190365
2018-08-10,0.001034278959810786,-0.001034278959810786
2018-08-13,-0.00036900369003689537,0.00036900369003689537
2018-08-14,-0.000295311923218855,0.000295311923218855
2018-08-15,0.0005169485266967033,-0.0005169485266967033
2018-08-16,-0.0003690581635665824,0.0003690581635665824
2018-08-17,7.383888355616541e-05,-7.383888355616541e-05
2018-08-20,0.0005906674542233148,-0.0005906674542233148
2018-08-21,-0.0003689492325855692,0.0003689492325855692
2018-08-22,0.00014763416254526263,-0.00014763416254526263
2018-08-23,-0.00014761236991656101,0.00014761236991656101
2018-08-24,-0.00029526832509041423,0.00029526832509041423
2018-08-27,-0.0002215166506682742,0.0002215166506682742
2018-08-28,-0.00022156573116693945,0.00022156573116693945
2018-08-29,-0.0003693580556991538,0.0003693580556991538
2018-08-30,0.0005172923440732724,-0.0005172923440732724
2018-08-31,0.0005170248910555397,-0.0005170248910555397
2018-09-04,-0.00044293518381810504,0.00044293518381810504
2018-09-05,7.385524372227614e-05,-7.385524372227614e-05
2018-09-06,0.00022154936858420626,-0.00022154936858420626
2018-09-07,-0.0010336680448906899,0.0010336680448906899
2018-09-10,-0.00014781966001475855,0.00014781966001475855
2018-09-11,-0.0005174452986398403,0.0005174452986398403
2018-09-12,7.395902669915522e-05,-7.395902669915522e-05
2018-09-13,-0.00014790711433221304,0.00014790711433221304
2018-09-14,-0.00036982248520711636,0.00036982248520711636
2018-09-17,0.0,-0.0
2018-09-18,-0.00036995930447647485,0.00036995930447647485
2018-09-19,-0.00014803849000744052,0.00014803849000744052
2018-09-20,0.0,-0.0
2018-09-21,0.00029612081729335493,-0.00029612081729335493
2018-09-24,0.0,-0.0
2018-09-25,-0.000296033155713471,0.000296033155713471
2018-09-26,0.00022209061297018273,-0.00022209061297018273
2018-09-27,0.0,-0.0
2018-09-28,7.40137665606877e-05,-7.40137665606877e-05
2018-10-01,-0.001924215512137395,0.001924215512137395
2018-10-02,0.0002224529141332532,-0.0002224529141332532
2018-10-03,-0.000963748239306117,0.000963748239306117
2018-10-04,-0.00037102997922233705,0.00037102997922233705
2018-10-05,-0.00014846707742555143,0.00014846707742555143
2018-10-08,0.00037122280792933893,-0.00037122280792933893
2018-10-09,-0.00022265103161644983,0.00022265103161644983
2018-10-10,0.00014846707742566245,-0.00014846707742566245
2018-10-11,0.0007422251911228805,-0.0007422251911228805
2018-10-12,0.0,-0.0
2018-10-15,-0.00037083735073795143,0.00037083735073795143
2018-10-16,-7.419498441907368e-05,7.419498441907368e-05
2018-10-17,-0.0002968019588929227,0.0002968019588929227
2018-10-18,0.0001484450382245317,-0.0001484450382245317
2018-10-19,-0.0005936920222634479,0.0005936920222634479
2018-10-22,0.0001485111754659929,-0.0001485111754659929
2018-10-23,0.0005197119311011189,-0.0005197119311011189
2018-10-24,0.0007420599584446741,-0.0007420599584446741
2018-10-25,-0.00022245291413314217,0.00022245291413314217
2018-10-26,0.0011125120522139653,-0.0011125120522139653
2018-10-29,-7.408504963701823e-05,7.408504963701823e-05
2018-10-30,-0.0005186337704674582,0.0005186337704674582
2018-10-31,-0.0005930318754633346,0.0005930318754633346
2018-11-01,0.00037086485684612036,-0.00037086485684612036
2018-11-02,-0.0011121821012827215,0.0011121821012827215
2018-11-05,7.422802850354238e-05,-7.422802850354238e-05
2018-11-06,-0.00037111259556144027,0.00037111259556144027
2018-11-07,-0.00022275022275020095,-0.00022275022275020095
2018-11-08,-0.00037133308577796953,-0.00037133308577796953
2018-11-09,0.0006686478454680511,0.0006686478454680511
2018-11-12,0.0006682010542726768,0.0006682010542726768
2018-11-13,0.0,0.0
2018-11-14,0.0006677548597715521,0.0006677548597715521
2018-11-15,7.414547341877409e-05,7.414547341877409e-05
2018-11-16,0.000889679715302405,0.000889679715302405
2018-11-19,0.0005925925925927,0.0005925925925927
2018-11-20,-0.00029612081729346595,-0.00029612081729346595
2018-11-21,-0.00037026066350709375,-0.00037026066350709375
2018-11-23,7.407956144889205e-05,7.407956144889205e-05
2018-11-26,-0.00029629629629635,-0.00029629629629635
2018-11-27,0.0,0.0
2018-11-28,0.0005186721991701226,0.0005186721991701226
2018-11-29,-0.00022217285047765323,-0.00022217285047765323
2018-11-30,0.0,0.0
2018-12-03,-0.0004444444444444695,-0.0004444444444444695
2018-12-04,0.00029642804209273343,0.00029642804209273343
2018-12-06,0.0008149355460067564,0.0008149355460067564
2018-12-07,0.0008882966910948031,0.0008882966910948031
2018-12-10,-0.00014791805339842146,-0.00014791805339842146
2018-12-11,-0.0006657297137362406,-0.0006657297137362406
2018-12-12,-0.00014803849000744052,-0.00014803849000744052
2018-12-13,0.0005182114302635377,0.0005182114302635377
2018-12-14,0.0005179430262671758,0.0005179430262671758
2018-12-17,0.0007395355716610652,0.0007395355716610652
2018-12-18,0.0007389890629618812,0.0007389890629618812
2018-12-19,0.00022153300841831758,0.00022153300841831758
2018-12-20,-0.000516795865633024,-0.000516795865633024
2018-12-21,0.0005170630816959676,0.0005170630816959676
2018-12-24,0.001033591731266048,0.001033591731266048
2018-12-26,-0.000663765764436941,-0.000663765764436941
2018-12-27,0.0008118081180812364,0.0008118081180812364
2018-12-28,0.00036870437283376134,0.00036870437283376134
2018-12-31,0.0006634232640425619,0.0006634232640425619
2019-01-02,0.0006629834254143763,0.0006629834254143763
2019-01-03,0.0022820965842167418,0.0022820965842167418
2019-01-04,-0.0019096584649284098,-0.0019096584649284098
2019-01-07,-0.0008094782544705303,-0.0008094782544705303
2019-01-08,-0.0011783767859773198,-0.0011783767859773198
2019-01-09,0.0003686771862556615,0.0003686771862556615
2019-01-10,0.0,0.0
2019-01-11,0.0002948330507850372,0.0002948330507850372
2019-01-14,0.0001473730749392832,0.0001473730749392832
2019-01-15,0.00011051351948720978,0.00011051351948720978
2019-01-16,-0.00029467015359685433,-0.00029467015359685433
2019-01-17,-0.00040529088832397253,-0.00040529088832397253
2019-01-18,-0.0009214891264283098,-0.0009214891264283098
2019-01-22,0.0007378712414682909,0.0007378712414682909
2019-01-23,-0.00029493087557608266,-0.00029493087557608266
2019-01-24,0.0005162812995538335,0.0005162812995538335
2019-01-25,-0.0007003059231137643,-0.0007003059231137643
2019-01-28,0.00011065210976690665,0.00011065210976690665
2019-01-29,0.00047943942467276734,0.00047943942467276734
2019-01-30,0.0007003833677381444,0.0007003833677381444
2019-01-31,0.0011419309684310708,0.0011419309684310708
2019-02-01,-0.000919861652807441,-0.000919861652807441
2019-02-04,-0.00040511177402124954,-0.00040511177402124954
2019-02-05,0.00011052980620429587,0.00011052980620429587
2019-02-06,-0.00011051759071656342,-0.00011051759071656342
2019-02-07,0.0008473951809004898,0.0008473951809004898
2019-02-08,0.00022087244616231239,0.00022087244616231239
2019-02-11,-0.0005152552353612228,-0.0005152552353612228
2019-02-12,-0.00029458334867626945,-0.00029458334867626945
2019-02-13,-0.0007366753839920248,-0.0007366753839920248
2019-02-14,0.000810940322164555,0.000810940322164555
2019-02-15,-0.0004419726713564831,-0.0004419726713564831
2019-02-19,0.0004053207561074412,0.0004053207561074412
2019-02-20,-0.00014732965009212062,-0.00014732965009212062
2019-02-21,-0.00047889191777794604,-0.00047889191777794604
2019-02-22,0.0007002543028784558,0.0007002543028784558
2019-02-25,-0.00033146729522681717,-0.00033146729522681717
2019-02-26,0.00029473529086687655,0.00029473529086687655
2019-02-27,-0.0005524658391956594,-0.0005524658391956594
2019-02-28,-0.00018425707547164993,-0.00018425707547164993
2019-03-01,-0.0007003059231137643,-0.0007003059231137643
2019-03-04,0.0003688403658896888,0.0003688403658896888
2019-03-05,-0.00014748174913359335,-0.00014748174913359335
2019-03-06,0.00066376576443683,0.00066376576443683
2019-03-07,0.0008844339622642305,0.0008844339622642305
2019-03-08,3.681885125184081e-05,3.681885125184081e-05
2019-03-11,-7.363499134793727e-05,-7.363499134793727e-05
2019-03-12,0.00036820206929566446,0.00036820206929566446
2019-03-13,3.680665464322885e-05,3.680665464322885e-05
2019-03-14,-0.00025763709974235827,-0.00025763709974235827
2019-03-15,0.0005154069874462319,0.0005154069874462319
2019-03-18,-0.00040475401994333193,-0.00040475401994333193
2019-03-19,-0.00014724287712586381,-0.00014724287712586381
2019-03-20,0.0012885649068552496,0.0012885649068552496
2019-03-21,-0.00022061256756256142,-0.00022061256756256142
2019-03-22,0.0013975212386452274,0.0013975212386452274
2019-03-25,0.001248668698813793,0.001248668698813793
2019-03-26,-0.00014671899644203013,-0.00014671899644203013
2019-03-27,0.0005869621042591255,0.0005869621042591255
2019-03-28,-0.00010999083409712895,-0.00010999083409712895
2019-03-29,-0.0008800234672924345,-0.0008800234672924345
2019-04-01,3.6699941280193826e-05,3.6699941280193826e-05
2019-04-02,0.000330287349994407,0.000330287349994407
2019-04-03,-0.00040355125100888234,-0.00040355125100888234
2019-04-04,-0.0002569090175065236,-0.0002569090175065236
2019-04-05,-0.00011013215859034808,-0.00011013215859034808
2019-04-08,-0.0002202885780372421,-0.0002202885780372421
2019-04-09,0.00025705996841840495,0.00025705996841840495
2019-04-10,0.00029370732065503447,0.00029370732065503447
2019-04-11,-0.0005872421639874226,-0.0005872421639874226
2019-04-12,-0.000807932427469682,-0.000807932427469682
2019-04-15,0.0,0.0
2019-04-16,-0.0004778006468685314,-0.0004778006468685314
2019-04-17,0.0002574002574002865,0.0002574002574002865
2019-04-18,0.0002940960223511979,0.0002940960223511979
2019-04-22,-3.675119441381991e-05,-3.675119441381991e-05
2019-04-23,0.0005145356315925387,0.0005145356315925387
2019-04-24,0.0006979392425523478,0.0006979392425523478
2019-04-25,-0.00018354012187060675,-0.00018354012187060675
2019-04-26,0.0006975804971178778,0.0006975804971178778
2019-04-29,-0.00011006750807163179,-0.00011006750807163179
2019-04-30,0.0004403184970462881,0.0004403184970462881
2019-05-01,-0.0006968641114982743,-0.0006968641114982743
2019-05-02,-0.0008074579754826505,-0.0008074579754826505
2019-05-03,7.346459006751793e-05,7.346459006751793e-05
2019-05-06,0.00051421435392629,0.00051421435392629
2019-05-07,0.0005873715124815604,0.0005873715124815604
2019-05-08,-0.0002568241855004372,-0.0002568241855004372
2019-05-09,0.0005137803222137194,0.0005137803222137194
2019-05-10,0.0002567582437735805,0.0002567582437735805
2019-05-13,0.0010267693436010195,0.0010267693436010195
2019-05-14,-0.00025642904242073605,-0.00025642904242073605
2019-05-15,0.0005496317467297285,0.0005496317467297285
2019-05-16,-0.000695817768988527,-0.000695817768988527
2019-05-17,0.0,0.0
2019-05-20,-0.0004397698537764727,-0.0004397698537764727
2019-05-21,-0.0006232813932172121,-0.0006232813932172121
2019-05-22,0.0004769242057378609,0.0004769242057378609
2019-05-23,0.0017601114737266776,0.0017601114737266776
2019-05-24,-0.0008419049013507207,-0.0008419049013507207
2019-05-28,0.0008426143024617971,0.0008426143024617971
2019-05-29,0.000658882096709279,0.000658882096709279
2019-05-30,7.316091743780895e-05,7.316091743780895e-05
2019-05-31,0.0023409780899081856,0.0023409780899081856
2019-06-03,0.0018976024522863177,0.0018976024522863177
2019-06-04,-0.0005827718084138178,-0.0005827718084138178
2019-06-05,0.00036444476839525564,0.00036444476839525564
2019-06-06,-0.0006921927939087524,-0.0006921927939087524
2019-06-07,0.0005468465184104154,0.0005468465184104154
2019-06-10,-0.0007651666970304172,-0.0007651666970304172
2019-06-11,-0.00029171528588101125,-0.00029171528588101125
2019-06-12,0.0004741756638459993,0.0004741756638459993
2019-06-13,0.0009843596193810367,0.0009843596193810367
2019-06-14,-0.0003277972027971865,-0.0003277972027971865
2019-06-17,-0.00043720625204934915,-0.00043720625204934915
2019-06-18,0.00010934937124118527,0.00010934937124118527
2019-06-19,0.0017858444493039638,0.0017858444493039638
2019-06-20,0.0005820933532214578,0.0005820933532214578
2019-06-21,-0.000836272406646521,-0.000836272406646521
2019-06-24,0.0008005822416303765,0.0008005822416303765
2019-06-25,0.0,0.0
2019-06-26,-0.0010908297578358095,-0.0010908297578358095
2019-06-27,0.0005096097845078695,0.0005096097845078695
2019-06-28,7.276431637914804e-05,7.276431637914804e-05
2019-07-01,0.0011641443538998875,0.0011641443538998875
2019-07-02,0.00039970930232557933,0.00039970930232557933
2019-07-03,-3.63226907849068e-05,-3.63226907849068e-05
2019-07-05,-0.0021067925899018736,-0.0021067925899018736
2019-07-08,-0.00010920209668030534,-0.00010920209668030534
2019-07-09,-0.0004368560923222464,-0.0004368560923222464
2019-07-10,0.0013475616418399117,0.0013475616418399117
2019-07-11,-0.0006183167236487597,-0.0006183167236487597
2019-07-12,0.0002911526003566145,0.0002911526003566145
