date,ZF=F Long Only,ZF=F Using TFT
2018-01-26,-0.002102122465586276,0.002102122465586276
2018-01-29,-0.0008154389779831961,0.0008154389779831961
2018-01-30,-0.00034004352557126527,0.00034004352557126527
2018-01-31,-0.001088509422409678,0.001088509422409678
2018-02-01,-0.0014302254307703155,0.0014302254307703155
2018-02-02,-0.0011594598281271518,0.0011594598281271518
2018-02-05,0.0032775691362239012,-0.0032775691362239012
2018-02-06,0.00034029810113667125,-0.00034029810113667125
2018-02-07,-0.0022452034290380007,0.0022452034290380007
2018-02-08,-0.00013637913399244805,0.00013637913399244805
2018-02-09,0.0023187615085589197,-0.0023187615085589197
2018-02-12,-0.0017690685173844534,0.0017690685173844534
2018-02-13,0.00020448503851144828,-0.00020448503851144828
2018-02-14,-0.003816273681341187,0.003816273681341187
2018-02-15,0.00013681762210970838,-0.00013681762210970838
2018-02-16,0.0007523939808482538,-0.0007523939808482538
2018-02-20,-0.0008201763379126481,0.0008201763379126481
2018-02-21,-0.0010944661057528116,0.0010944661057528116
2018-02-22,0.0011641443538998875,-0.0011641443538998875
2018-02-23,0.0014363885088919393,-0.0014363885088919393
2018-02-26,0.0004781094187555901,-0.0004781094187555901
2018-02-27,-0.0025259421081376132,0.0025259421081376132
2018-02-28,0.0006844158510710407,-0.0006844158510710407
2018-03-01,0.003214554408043302,-0.003214554408043302
2018-03-02,-0.0017725661303518159,0.0017725661303518159
2018-03-05,-0.0006829668078131013,0.0006829668078131013
2018-03-06,-0.00013668671405142607,0.00013668671405142607
2018-03-07,-0.00013670539986332386,0.00013670539986332386
2018-03-08,0.0006152584085314938,-0.0006152584085314938
2018-03-09,-0.0006832001093119988,0.0006832001093119988
2018-03-12,0.0006153004717304178,-0.0006153004717304178
2018-03-13,0.00034162339437004974,-0.00034162339437004974
2018-03-14,0.0007513148009015147,-0.0007513148009015147
2018-03-15,-0.00040950040950038513,0.00040950040950038513
2018-03-16,-0.0009558923938276509,0.0009558923938276509
2018-03-19,6.834335702565753e-05,-6.834335702565753e-05
2018-03-20,-0.0013667737306088945,0.0013667737306088945
2018-03-21,-0.00047902552521728037,0.00047902552521728037
2018-03-22,0.002533205531973115,-0.002533205531973115
2018-03-23,0.0008877962166222719,-0.0008877962166222719
2018-03-26,-0.0010234716157204726,0.0010234716157204726
2018-03-27,0.0025271497848506908,-0.0025271497848506908
2018-03-28,-0.0003406458645591748,0.0003406458645591748
2018-03-29,0.0008859810536359092,-0.0008859810536359092
2018-04-02,-0.0014299332697806921,0.0014299332697806921
2018-04-03,-0.002318445277872505,0.002318445277872505
2018-04-04,-6.834802815935959e-05,6.834802815935959e-05
2018-04-05,-0.0013670539986329056,0.0013670539986329056
2018-04-06,0.00219028062970561,-0.00219028062970561
2018-04-09,-0.0006829668078131013,0.0006829668078131013
2018-04-10,-0.0008884636413341029,0.0008884636413341029
2018-04-11,0.00027361652643809187,-0.00027361652643809187
2018-04-12,-0.0022567188675374217,0.0022567188675374217
2018-04-13,-0.00020562028786841324,0.00020562028786841324
2018-04-16,-0.00013710838417768656,0.00013710838417768656
2018-04-17,0.00020569077819687642,-0.00020569077819687642
2018-04-18,-0.002193583767480134,0.002193583767480134
2018-04-19,-0.0010992030777685624,0.0010992030777685624
2018-04-20,-0.0013067400275103003,0.0013067400275103003
2018-04-23,-0.0009641209283107743,0.0009641209283107743
2018-04-24,0.0004825256772591491,-0.0004825256772591491
2018-04-25,-0.0008267879288962332,0.0008267879288962332
2018-04-26,0.0006895600606813268,-0.0006895600606813268
2018-04-27,0.0006201764057331971,-0.0006201764057331971
2018-04-30,0.0005509262447489505,-0.0005509262447489505
2018-05-01,-0.0013765572303668927,0.0013765572303668927
2018-05-02,0.0007581501137225999,-0.0007581501137225999
2018-05-03,0.0008264462809917106,-0.0008264462809917106
2018-05-04,-6.881365262867423e-05,6.881365262867423e-05
2018-05-07,-6.881838827332842e-05,6.881838827332842e-05
2018-05-08,-0.000963523743978012,0.000963523743978012
2018-05-09,-0.0011711215210802317,0.0011711215210802317
2018-05-10,6.897027381191911e-05,-6.897027381191911e-05
2018-05-11,6.896551724144828e-05,-6.896551724144828e-05
2018-05-14,-0.00041376456796082817,0.00041376456796082817
2018-05-15,-0.0029665401862711827,0.0029665401862711827
2018-05-16,-0.00027677830058125963,0.00027677830058125963
2018-05-17,0.00020764119601324182,-0.00020764119601324182
2018-05-18,0.00159158535741466,-0.00159158535741466
2018-05-21,-0.00013817880337152477,0.00013817880337152477
2018-05-22,6.909894969586716e-05,-6.909894969586716e-05
2018-05-23,0.0026255786637185974,-0.0026255786637185974
2018-05-24,0.0007580456205638075,-0.0007580456205638075
2018-05-25,0.0020658311527337325,-0.0020658311527337325
2018-05-29,0.00783397471137981,-0.00783397471137981
2018-05-30,-0.004159279967271279,0.004159279967271279
2018-05-31,6.846970215690362e-05,-6.846970215690362e-05
2018-06-01,-0.002875530603861476,0.002875530603861476
2018-06-04,-0.001785223839604555,-0.001785223839604555
2018-06-05,0.0010317787866280792,0.0010317787866280792
2018-06-06,-0.001992716278430562,-0.001992716278430562
2018-06-07,0.0013081795648581807,0.0013081795648581807
2018-06-08,0.0002750464140823805,0.0002750464140823805
2018-06-11,-0.0010311404413281267,-0.0010311404413281267
2018-06-12,-0.0002752546105146969,-0.0002752546105146969
2018-06-13,-0.001376651982378907,-0.001376651982378907
2018-06-14,0.0008960573476701761,0.0008960573476701761
2018-06-15,0.0006886578059361881,0.0006886578059361881
2018-06-18,0.0,0.0
2018-06-19,0.0013075493771936841,0.0013075493771936841
2018-06-20,-0.0010309278350515427,-0.0010309278350515427
2018-06-21,0.0012383900928791824,0.0012383900928791824
2018-06-22,-0.00013742870885724567,-0.00013742870885724567
2018-06-25,0.0012370283829290507,0.0012370283829290507
2018-06-26,-6.863889079555818e-05,-6.863889079555818e-05
2018-06-27,0.001990664470071346,0.001990664470071346
2018-06-28,-0.0009591011851750597,-0.0009591011851750597
2018-06-29,0.00013714599190839394,0.00013714599190839394
2018-07-02,-0.0038395611930065465,-0.0038395611930065465
2018-07-03,0.0009635900612567916,0.0009635900612567916
2018-07-05,-0.0006188544316853006,-0.0006188544316853006
2018-07-06,0.0008256501995320686,0.0008256501995320686
2018-07-09,-0.0011687061735184967,-0.0011687061735184967
2018-07-10,-0.0008947621997384969,-0.0008947621997384969
2018-07-11,0.0013089005235602524,0.0013089005235602524
2018-07-12,-0.0006191950464395912,-0.0006191950464395912
2018-07-13,0.0013079994492632974,0.0013079994492632974
2018-07-16,-0.0011000343760741993,-0.0011000343760741993
2018-07-17,-0.0003441393075916954,-0.0003441393075916954
2018-07-18,-0.0002065546681354613,-0.0002065546681354613
2018-07-19,0.0012395840506851385,0.0012395840506851385
2018-07-20,-0.000962927298988947,-0.000962927298988947
2018-07-23,-0.002616179001721175,-0.002616179001721175
2018-07-24,0.00034513701939675734,0.00034513701939675734
2018-07-25,0.00027601435274626773,0.00027601435274626773
2018-07-26,-0.0015176600441501042,-0.0015176600441501042
2018-07-27,0.00041453641011468534,0.00041453641011468534
2018-07-30,-6.906077348067807e-05,-6.906077348067807e-05
2018-07-31,6.906554320051939e-05,6.906554320051939e-05
2018-08-01,-0.001035911602209949,-0.001035911602209949
2018-08-02,0.0010369858278602706,0.0010369858278602706
2018-08-03,0.0015193370165746956,0.0015193370165746956
2018-08-06,0.0003447800303406634,0.0003447800303406634
2018-08-07,-0.001516509271386246,-0.001516509271386246
2018-08-08,0.00020711080428026385,0.00020711080428026385
2018-08-09,0.0010353395913860197,0.0010353395913860197
2018-08-10,0.003516513824725953,0.003516513824725953
2018-08-13,-0.000755805963996159,-0.000755805963996159
2018-08-14,-0.0007563776387264909,-0.0007563776387264909
2018-08-15,0.0016515276630884035,0.0016515276630884035
2018-08-16,-0.001030502885408069,-0.001030502885408069
2018-08-17,-0.00013754212227490292,-0.00013754212227490292
2018-08-20,0.002063415640690458,0.002063415640690458
2018-08-21,-0.0010295833619328176,-0.0010295833619328176
2018-08-22,0.000824515597086739,0.000824515597086739
2018-08-23,-0.000411918165591052,-0.000411918165591052
2018-08-24,-0.00048076923076922906,-0.00048076923076922906
2018-08-27,-0.0007558578987150177,-0.0007558578987150177
2018-08-28,-0.0011690276440654568,-0.0011690276440654568
2018-08-29,-0.0005507745266781772,-0.0005507745266781772
2018-08-30,0.0011021560928565766,0.0011021560928565766
2018-08-31,0.0007568980939929304,0.0007568980939929304
2018-09-04,-0.001581408140814089,-0.001581408140814089
2018-09-05,0.00027546312237447523,0.00027546312237447523
2018-09-06,0.0009638554216866435,0.0009638554216866435
2018-09-07,-0.003095123461035798,-0.003095123461035798
2018-09-10,-6.899406651028617e-05,-6.899406651028617e-05
2018-09-11,-0.0017249706754984828,-0.0017249706754984828
2018-09-12,0.00027647221454252247,-0.00027647221454252247
2018-09-13,-0.00020729684908793455,0.00020729684908793455
2018-09-14,-0.001244038979888007,0.001244038979888007
2018-09-17,0.0,-0.0
2018-09-18,-0.0012455885405854294,0.0012455885405854294
2018-09-19,-0.0009699993071433655,0.0009699993071433655
2018-09-20,6.93529370969781e-05,-6.93529370969781e-05
2018-09-21,0.0004160887656032841,-0.0004160887656032841
2018-09-24,-0.00013863856925000473,0.00013863856925000473
2018-09-25,-0.0008319467554076532,0.0008319467554076532
2018-09-26,0.001179572578406951,-0.001179572578406951
2018-09-27,-6.930487213252512e-05,6.930487213252512e-05
2018-09-28,0.0009703354588299629,-0.0009703354588299629
2018-10-01,-0.0033928818723168996,0.0033928818723168996
2018-10-02,0.0006947821857847813,-0.0006947821857847813
2018-10-03,-0.0032632090536693914,0.0032632090536693914
2018-10-04,-0.0011841738645862465,0.0011841738645862465
2018-10-05,-0.0006276588325545562,0.0006276588325545562
2018-10-08,0.0006280530355897707,-0.0006280530355897707
2018-10-09,-6.973987028380257e-05,6.973987028380257e-05
2018-10-10,0.0,-0.0
2018-10-11,0.0028595341051751433,-0.0028595341051751433
2018-10-12,-0.00013909173099657668,0.00013909173099657668
2018-10-15,-0.0009737775613827271,0.0009737775613827271
2018-10-16,0.00013924667548570469,-0.00013924667548570469
2018-10-17,-0.0009745910198398766,0.0009745910198398766
2018-10-18,0.0006968155529232245,-0.0006968155529232245
2018-10-19,-0.0011837615764919152,0.0011837615764919152
2018-10-22,0.00020914668153926286,-0.00020914668153926286
2018-10-23,0.0016031226040287283,-0.0016031226040287283
2018-10-24,0.0019485038274182909,0.0019485038274182909
2018-10-25,-0.0005556327267676187,-0.0005556327267676187
2018-10-26,0.0029881862404448345,0.0029881862404448345
2018-10-29,-0.0004849996535716272,-0.0004849996535716272
2018-10-30,-0.0009011507001247532,-0.0009011507001247532
2018-10-31,-0.0019426906265177513,-0.0019426906265177513
2018-11-01,0.0009037191518943555,0.0009037191518943555
2018-11-02,-0.0029170718155299147,-0.0029170718155299147
2018-11-05,0.0004179437169127276,0.0004179437169127276
2018-11-06,-0.0009747945968527905,-0.0009747945968527905
2018-11-07,-0.0004878728742682137,-0.0004878728742682137
2018-11-08,-0.0011854124538037691,-0.0011854124538037691
2018-11-09,0.0018849483384528742,0.0018849483384528742
2018-11-12,0.0017420388823079502,0.0017420388823079502
2018-11-13,0.0005564830272677401,0.0005564830272677401
2018-11-14,0.0014599555061178826,0.0014599555061178826
2018-11-15,0.0003471017007983246,0.0003471017007983246
2018-11-16,0.0021512838306732007,0.0021512838306732007
2018-11-19,0.001107956512706787,0.001107956512706787
2018-11-20,-0.0002766825759147329,-0.0002766825759147329
2018-11-21,-0.0007610876634608355,-0.0007610876634608355
2018-11-23,0.0004846974103309698,0.0004846974103309698
2018-11-26,-0.0009689251851339176,-0.0009689251851339176
2018-11-27,0.0006927606511950568,0.0006927606511950568
2018-11-28,0.0008999653859467216,0.0008999653859467216
2018-11-29,-6.916585973160139e-05,-6.916585973160139e-05
2018-11-30,0.0002766825759148439,0.0002766825759148439
2018-12-03,0.00013830302192108235,0.00013830302192108235
2018-12-04,0.001175413123141844,0.001175413123141844
2018-12-06,0.0022790055248618213,0.0022790055248618213
2018-12-07,0.0023427272100875474,0.0023427272100875474
2018-12-10,-0.0006874269608854178,-0.0006874269608854178
2018-12-11,-0.0011694297310311796,-0.0011694297310311796
2018-12-12,-0.0008264462809917106,-0.0008264462809917106
2018-12-13,0.00027570995312919955,0.00027570995312919955
2018-12-14,0.0011714443219403847,0.0011714443219403847
2018-12-17,0.0014453850918851874,0.0014453850918851874
2018-12-18,0.0014432989690722486,0.0014432989690722486
2018-12-19,0.0011667009814013696,0.0011667009814013696
2018-12-20,-0.0010282423910062954,-0.0010282423910062954
2018-12-21,0.0006175804570094368,0.0006175804570094368
2018-12-24,0.0024002194486352213,0.0024002194486352213
2018-12-26,-0.0014366833139495272,-0.0014366833139495272
2018-12-27,0.0024664291586735665,0.0024664291586735665
2018-12-28,0.0008201202843083344,0.0008201202843083344
2018-12-31,0.0017754711827369096,0.0017754711827369096
2019-01-02,0.0006816632583503957,0.0006816632583503957
2019-01-03,0.005381471389645842,0.005381471389645842
2019-01-04,-0.0047428687580459705,-0.0047428687580459705
2019-01-07,-0.001497719381850393,-0.001497719381850393
2019-01-08,-0.0021817685961682542,-0.0021817685961682542
2019-01-09,0.00040997608472848057,0.00040997608472848057
2019-01-10,6.830134553648115e-05,6.830134553648115e-05
2019-01-11,0.0012293402540637377,0.0012293402540637377
2019-01-14,-0.00013642564802185397,-0.00013642564802185397
2019-01-15,0.0001364442625186868,0.0001364442625186868
2019-01-16,-0.0008185538881310128,-0.0008185538881310128
2019-01-17,-0.0012288367012561752,-0.0012288367012561752
2019-01-18,-0.0021189336978810758,-0.0021189336978810758
2019-01-22,0.0021234331118569205,0.0021234331118569205
2019-01-23,-0.000956937799043045,-0.000956937799043045
2019-01-24,0.001847290640394128,0.001847290640394128
2019-01-25,-0.0018438844499077955,-0.0018438844499077955
2019-01-28,0.00041050903119876914,0.00041050903119876914
2019-01-29,0.0012994118451647996,0.0012994118451647996
2019-01-30,0.001775834983949176,0.001775834983949176
2019-01-31,0.0023863094020590836,0.0023863094020590836
2019-02-01,-0.002856754183104382,-0.002856754183104382
2019-02-04,-0.0010914051841746097,-0.0010914051841746097
2019-02-05,0.0008194482381862489,0.0008194482381862489
2019-02-06,0.00013646288209612223,0.00013646288209612223
2019-02-07,0.002046663937781412,0.002046663937781412
2019-02-08,0.0005446623093681158,0.0005446623093681158
2019-02-11,-0.0014970059880239361,-0.0014970059880239361
2019-02-12,-0.0005451819544772807,-0.0005451819544772807
2019-02-13,-0.0015000681849175468,-0.0015000681849175468
2019-02-14,0.002185195301830145,0.002185195301830145
2019-02-15,-0.000953938402834531,-0.000953938402834531
2019-02-19,0.0010230527895238595,0.0010230527895238595
2019-02-20,-0.00027253525924919586,-0.00027253525924919586
2019-02-21,-0.0014312001635656824,-0.0014312001635656824
2019-02-22,0.0017062517062516047,0.0017062517062516047
2019-02-25,-0.0007494719629351776,-0.0007494719629351776
2019-02-26,0.0014318832674211635,0.0014318832674211635
2019-02-27,-0.0017021856063185181,-0.0017021856063185181
2019-02-28,-0.0006820351930159063,-0.0006820351930159063
2019-03-01,-0.0019110019110019083,-0.0019110019110019083
2019-03-04,0.0011624726477024172,0.0011624726477024172
2019-03-05,-6.830134553648115e-05,-6.830134553648115e-05
2019-03-06,0.0012295081967212962,0.0012295081967212962
2019-03-07,0.0023877745940783512,0.0023877745940783512
2019-03-08,0.0004764173415912065,0.0004764173415912065
2019-03-11,-0.0006802721088435826,-0.0006802721088435826
2019-03-12,0.001089176310415274,0.001089176310415274
2019-03-13,6.799945600444168e-05,6.799945600444168e-05
2019-03-14,-0.0006799483239273707,-0.0006799483239273707
2019-03-15,0.0012247397428046813,0.0012247397428046813
2019-03-18,-0.0005436629289840011,-0.0005436629289840011
2019-03-19,-0.00040796899435646683,-0.00040796899435646683
2019-03-20,0.0034011291748861083,0.0034011291748861083
2019-03-21,-0.0002711680564029262,-0.0002711680564029262
2019-03-22,0.0033905201057842227,0.0033905201057842227
2019-03-25,0.0022977630600797827,0.0022977630600797827
2019-03-26,0.00020227901018143868,0.00020227901018143868
2019-03-27,0.0014830794121611923,0.0014830794121611923
2019-03-28,-0.0011443187937533184,-0.0011443187937533184
2019-03-29,-0.0014151897028101823,-0.0014151897028101823
2019-04-01,-0.002159535699824522,-0.002159535699824522
2019-04-02,0.000879210063573721,0.000879210063573721
2019-04-03,-0.0012162983985404274,-0.0012162983985404274
2019-04-04,6.765442121636767e-05,6.765442121636767e-05
2019-04-05,6.764984440543742e-05,6.764984440543742e-05
2019-04-08,-0.0006088074139214417,-0.0006088074139214417
2019-04-09,0.0008799241911465749,0.0008799241911465749
2019-04-10,0.0009467775748968066,0.0009467775748968066
2019-04-11,-0.0014863860549962915,-0.0014863860549962915
2019-04-12,-0.0024358887610799185,-0.0024358887610799185
2019-04-15,0.00013565760021694295,0.00013565760021694295
2019-04-16,-0.0014920311970159084,-0.0014920311970159084
2019-04-17,0.0004075256401547822,0.0004075256401547822
2019-04-18,0.0012220788919818926,0.0012220788919818926
2019-04-22,-0.0007459144232725423,-0.0007459144232725423
2019-04-23,0.0011536373507057274,0.0011536373507057274
2019-04-24,0.0018979190673082957,0.0018979190673082957
2019-04-25,-0.0005412353697313854,-0.0005412353697313854
2019-04-26,0.0015568943342585406,0.0015568943342585406
2019-04-29,-0.0009462016761286884,-0.0009462016761286884
2019-04-30,0.001352996888107194,0.001352996888107194
2019-05-01,-0.0009458181326847948,-0.0009458181326847948
2019-05-02,-0.00229916148228293,-0.00229916148228293
2019-05-03,0.0008811169852243061,0.0008811169852243061
2019-05-06,0.0013543712331549607,0.0013543712331549607
2019-05-07,0.0016906742408873132,0.0016906742408873132
2019-05-08,-0.0012152308938698786,-0.0012152308938698786
2019-05-09,0.001284304447749074,0.001284304447749074
2019-05-10,0.0001350165395261893,0.0001350165395261893
2019-05-13,0.0025649679379007306,0.0025649679379007306
2019-05-14,-0.0006059381943042119,-0.0006059381943042119
2019-05-15,0.001818916734033893,0.001818916734033893
2019-05-16,-0.001412144442202945,-0.001412144442202945
2019-05-17,0.00013468013468020956,0.00013468013468020956
2019-05-20,-0.000942633988688435,-0.000942633988688435
2019-05-21,-0.0010109179134654145,-0.0010109179134654145
2019-05-22,0.0015516427173987157,0.0015516427173987157
2019-05-23,0.004041492657955059,0.004041492657955059
2019-05-24,-0.0018784382128002042,-0.0018784382128002042
2019-05-28,0.0023524667293990387,0.0023524667293990387
2019-05-29,0.0013411117816670703,0.0013411117816670703
2019-05-30,0.0002678631219446004,0.0002678631219446004
2019-05-31,0.00428466224810875,0.00428466224810875
2019-06-03,0.003533097793480433,0.003533097793480433
2019-06-04,-0.0014614056064833347,-0.0014614056064833347
2019-06-05,0.0008648217136775216,0.0008648217136775216
2019-06-06,-0.0010634762379527762,-0.0010634762379527762
2019-06-07,0.0011311464501961854,0.0011311464501961854
2019-06-10,-0.002259736807124768,-0.002259736807124768
2019-06-11,6.661337596591821e-05,6.661337596591821e-05
2019-06-12,0.0011323519616333044,0.0011323519616333044
2019-06-13,0.0019294743845641449,0.0019294743845641449
2019-06-14,-0.0007304601899196239,-0.0007304601899196239
2019-06-17,-6.645401382243676e-05,-6.645401382243676e-05
2019-06-18,0.000465209011763168,0.000465209011763168
2019-06-19,0.0023913909924273558,0.0023913909924273558
2019-06-20,0.0014579191517560819,0.0014579191517560819
2019-06-21,-0.0026469031233457008,-0.0026469031233457008
2019-06-24,0.0022558386411890563,0.0022558386411890563
2019-06-25,0.0007943863365549308,0.0007943863365549308
2019-06-26,-0.0029104378886095628,-0.0029104378886095628
2019-06-27,0.0020565211622660673,0.0020565211622660673
2019-06-28,6.620324395889554e-05,6.620324395889554e-05
2019-07-01,-0.0003971931682774654,-0.0003971931682774654
2019-07-02,0.001920529801324511,0.001920529801324511
2019-07-03,0.00013219644391559981,0.00013219644391559981
2019-07-05,-0.004494084991077951,-0.004494084991077951
2019-07-08,-6.638783774814971e-05,-6.638783774814971e-05
