date,EUR=X Long Only,EUR=X Using TFT
2017-09-14,0.007065052571068708,-0.007065052571068708
2017-09-15,-0.0026040354398861876,0.0026040354398861876
2017-09-18,-0.0012995192105790254,0.0012995192105790254
2017-09-19,-0.0018502115569347666,0.0018502115569347666
2017-09-20,-0.0027745452951308813,0.0027745452951308813
2017-09-21,0.010145691660468081,-0.010145691660468081
2017-09-22,-0.006149756252239236,0.006149756252239236
2017-09-25,0.001540935943787014,-0.001540935943787014
2017-09-26,0.006035181969342052,-0.006035181969342052
2017-09-27,0.00590414441244258,-0.00590414441244258
2017-09-28,0.0030997280818265693,-0.0030997280818265693
2017-09-29,-0.002725906250199195,0.002725906250199195
2017-10-02,-0.0021678373831232056,0.0021678373831232056
2017-10-03,0.006269702123874232,-0.006269702123874232
2017-10-04,-0.0011734331872894632,0.0011734331872894632
2017-10-05,-0.0008223262126912934,0.0008223262126912934
2017-10-06,0.003832878534948181,-0.003832878534948181
2017-10-09,-0.00256499632410101,0.00256499632410101
2017-10-10,7.048047456392759e-05,-7.048047456392759e-05
2017-10-11,-0.006199605113204498,0.006199605113204498
2017-10-12,-0.004265190842748123,0.004265190842748123
2017-10-13,0.002847695767502989,-0.002847695767502989
2017-10-16,0.0015026339995571902,-0.0015026339995571902
2017-10-17,0.0016540298290115274,-0.0016540298290115274
2017-10-18,0.0019224492168934404,-0.0019224492168934404
2017-10-19,-0.001977629803838865,0.001977629803838865
2017-10-20,-0.004458607323932884,0.004458607323932884
2017-10-23,0.008032947875561414,-0.008032947875561414
2017-10-24,-0.0004701537159552682,0.0004701537159552682
2017-10-25,1.1775141890435492e-05,-1.1775141890435492e-05
2017-10-26,-0.005221022417923993,0.005221022417923993
2017-10-27,0.015768876830380307,-0.015768876830380307
2017-10-30,0.002816222624267839,-0.002816222624267839
2017-10-31,-0.00413123217611977,0.00413123217611977
2017-11-01,8.161024018904506e-05,-8.161024018904506e-05
2017-11-02,0.0019807793357231596,-0.0019807793357231596
2017-11-03,-0.0028373790729707693,0.0028373790729707693
2017-11-06,0.004034973711050549,-0.004034973711050549
2017-11-07,0.0001974452304100982,-0.0001974452304100982
2017-11-08,0.0009986596862929797,-0.0009986596862929797
2017-11-09,0.00035963731189059267,-0.00035963731189059267
2017-11-10,-0.004290801827304458,0.004290801827304458
2017-11-13,-0.0012229156736609514,0.0012229156736609514
2017-11-14,-0.00032653794297221594,0.00032653794297221594
2017-11-15,-0.010848383227404446,0.010848383227404446
2017-11-17,0.001309028961009373,-0.001309028961009373
2017-11-20,0.0038865023928411624,-0.0038865023928411624
2017-11-21,-0.0007977308305974207,0.0007977308305974207
2017-11-22,0.0003404679982825787,-0.0003404679982825787
2017-11-23,-0.006561065396578414,0.006561065396578414
2017-11-24,-0.003308184455525942,0.003308184455525942
2017-11-27,-0.0060810729175521105,0.0060810729175521105
2017-11-28,0.001812870685208523,-0.001812870685208523
2017-11-29,0.00479766324309594,-0.00479766324309594
2017-11-30,-0.0003317724913571851,0.0003317724913571851
2017-12-01,-0.0038874345771654495,0.0038874345771654495
2017-12-04,0.0032363210049743962,-0.0032363210049743962
2017-12-05,-0.0006641353413807671,0.0006641353413807671
2017-12-06,0.0029431658524570192,-0.0029431658524570192
2017-12-07,0.0024257983520736826,-0.0024257983520736826
2017-12-08,0.0027267637757153462,-0.0027267637757153462
2017-12-11,0.00018833007497986998,-0.00018833007497986998
2017-12-12,-0.0006473153495608619,0.0006473153495608619
2017-12-13,0.002979705695270063,-0.002979705695270063
2017-12-14,-0.007879277775915239,0.007879277775915239
2017-12-15,0.005172240344236689,-0.005172240344236689
2017-12-18,0.00267296584035992,-0.00267296584035992
2017-12-19,-0.003452607718035905,0.003452607718035905
2017-12-20,-0.004819772847861392,0.004819772847861392
2017-12-21,-0.00310240586083399,0.00310240586083399
2017-12-22,0.00175795040682436,-0.00175795040682436
2017-12-25,0.00010671956564722862,-0.00010671956564722862
2017-12-26,-0.0013872063113576916,0.0013872063113576916
2017-12-27,0.001234793041425597,-0.001234793041425597
2017-12-28,-0.003604818638106133,0.003604818638106133
2017-12-29,-0.00342740186439372,0.00342740186439372
2018-01-01,-0.005266334316565535,0.005266334316565535
2018-01-02,-0.0005521903610617995,0.0005521903610617995
2018-01-03,-0.004300185802277534,0.004300185802277534
2018-01-04,0.0044152521453753035,-0.0044152521453753035
2018-01-05,-0.004840188310041849,0.004840188310041849
2018-01-08,0.002606812933440672,-0.002606812933440672
2018-01-09,0.005597415433925557,-0.005597415433925557
2018-01-10,0.0034475357956802455,-0.0034475357956802455
2018-01-11,-0.002242702329385615,0.002242702329385615
2018-01-12,-0.007137819783733179,0.007137819783733179
2018-01-15,-0.012319072969141254,0.012319072969141254
2018-01-16,-0.006205876891872797,0.006205876891872797
2018-01-17,-0.00023312428442068267,0.00023312428442068267
2018-01-18,0.0071664398880011415,-0.0071664398880011415
2018-01-19,-0.004300975315724931,0.004300975315724931
2018-01-22,-0.0015417912289663604,0.0015417912289663604
2018-01-23,-6.12876827025266e-05,6.12876827025266e-05
2018-01-24,-0.004387707289619458,0.004387707289619458
2018-01-25,-0.006524424014259345,0.006524424014259345
2018-01-26,-9.918966548561059e-05,9.918966548561059e-05
2018-01-29,-0.0028750129077539377,0.0028750129077539377
2018-01-30,0.0037905985954540533,-0.0037905985954540533
2018-01-31,-0.0022905221620085348,0.0022905221620085348
2018-02-01,-0.0007321970853541027,0.0007321970853541027
2018-02-02,-0.007302168777436391,0.007302168777436391
2018-02-05,0.005066573907233751,-0.005066573907233751
2018-02-06,0.0063977378708763855,-0.0063977378708763855
2018-02-07,-0.0010883717460345999,0.0010883717460345999
2018-02-08,0.009224045186973173,-0.009224045186973173
2018-02-09,0.0006011505001226602,-0.0006011505001226602
2018-02-12,0.00064982590555962,-0.00064982590555962
2018-02-13,-0.004141447065000303,0.004141447065000303
2018-02-14,-0.004047932472123095,0.004047932472123095
2018-02-15,-0.009104716835044657,0.009104716835044657
2018-02-16,-0.002904881138113602,0.002904881138113602
2018-02-19,0.007389598711096124,-0.007389598711096124
2018-02-20,0.0010674653014592916,-0.0010674653014592916
2018-02-21,0.0051329875129844105,-0.0051329875129844105
2018-02-22,0.004354400754123633,0.004354400754123633
2018-02-23,-0.0036354580178573626,-0.0036354580178573626
2018-02-26,0.0032172916882797775,0.0032172916882797775
2018-02-27,-0.0023099674425025585,-0.0023099674425025585
2018-02-28,0.00697061183765646,0.00697061183765646
2018-03-01,0.0032043218834496567,0.0032043218834496567
2018-03-02,-0.006485763837392189,-0.006485763837392189
2018-03-05,-0.0036198409294504463,-0.0036198409294504463
2018-03-06,-0.0017118928583068627,-0.0017118928583068627
2018-03-07,-0.006452022782122202,-0.006452022782122202
2018-03-08,0.00016141367891009395,0.00016141367891009395
2018-03-09,0.008777163495139462,0.008777163495139462
2018-03-12,-0.00017223342000260988,-0.00017223342000260988
2018-03-13,-0.002498695187799771,-0.002498695187799771
2018-03-14,-0.004257201394266219,-0.004257201394266219
2018-03-15,0.0013508269161421893,0.0013508269161421893
2018-03-16,0.005395723519550755,0.005395723519550755
2018-03-19,0.0023141188321773587,0.0023141188321773587
2018-03-20,-0.004543840503036578,-0.004543840503036578
2018-03-21,0.006933310273282256,0.006933310273282256
2018-03-22,-0.007755468189289516,-0.007755468189289516
2018-03-23,0.0018397976237334301,0.0018397976237334301
2018-03-26,-0.0023787201662723856,-0.0023787201662723856
2018-03-27,-0.008277404196853855,-0.008277404196853855
2018-03-28,0.003998789685596638,0.003998789685596638
2018-03-29,0.007928673811029796,0.007928673811029796
2018-03-30,0.000603215171349536,0.000603215171349536
2018-04-02,-0.0009227199493255789,-0.0009227199493255789
2018-04-03,0.001748570235742486,0.001748570235742486
2018-04-04,0.0011555457145417947,0.0011555457145417947
2018-04-05,-0.0006752846265786205,-0.0006752846265786205
2018-04-06,0.0028750664334564746,0.0028750664334564746
2018-04-09,-0.001617216542929123,-0.001617216542929123
2018-04-10,-0.004135460902489951,-0.004135460902489951
2018-04-11,-0.003290069476689861,-0.003290069476689861
2018-04-12,-0.0006923146588178053,-0.0006923146588178053
2018-04-13,0.003402176708779514,0.003402176708779514
2018-04-16,-0.00023428840152617258,-0.00023428840152617258
2018-04-17,-0.004242363609513244,-0.004242363609513244
2018-04-18,0.0009660230941972436,0.0009660230941972436
2018-04-19,-0.0004825453971010196,-0.0004825453971010196
2018-04-20,0.0027234218633591656,0.0027234218633591656
2018-04-23,0.0058764302086438125,0.0058764302086438125
2018-04-24,0.00527756099459431,0.00527756099459431
2018-04-25,-0.002649305610639252,-0.002649305610639252
2018-04-26,0.005728948229401398,0.005728948229401398
2018-04-27,0.005124267030377938,0.005124267030377938
2018-04-30,-0.0010898297926796863,-0.0010898297926796863
2018-05-01,0.003442862017154269,0.003442862017154269
2018-05-02,0.00747828635476111,0.00747828635476111
2018-05-03,0.003393573631234492,0.003393573631234492
2018-05-04,-0.0031909054741890985,-0.0031909054741890985
2018-05-07,0.002865465064594064,0.002865465064594064
2018-05-08,0.0017812914940515956,0.0017812914940515956
2018-05-09,0.005549186990829069,0.005549186990829069
2018-05-10,0.0017445434385090497,0.0017445434385090497
2018-05-11,-0.0058998770735366746,-0.0058998770735366746
2018-05-14,-0.0028959858818468076,-0.0028959858818468076
2018-05-15,0.0017570002350217884,0.0017570002350217884
2018-05-16,0.009330195533157726,0.009330195533157726
2018-05-17,0.00033094119054566384,0.00033094119054566384
2018-05-18,0.0018434869506720464,0.0018434869506720464
2018-05-21,0.0024298137393554686,0.0024298137393554686
2018-05-22,-0.002188622264178375,-0.002188622264178375
2018-05-23,0.00033021535903476895,0.00033021535903476895
2018-05-24,0.0066958609595977325,0.0066958609595977325
2018-05-25,-0.001065605105188605,-0.001065605105188605
2018-05-28,0.002883773422274416,0.002883773422274416
2018-05-29,0.005330146652884782,0.005330146652884782
2018-05-30,0.007592390076495592,0.007592390076495592
2018-05-31,-0.010962344045914674,-0.010962344045914674
2018-06-01,-0.002216797619319144,-0.002216797619319144
2018-06-04,0.0021047716125210947,0.0021047716125210947
2018-06-05,-0.0027304769748716096,-0.0027304769748716096
2018-06-06,-0.0021879771794252045,-0.0021879771794252045
2018-06-07,-0.005030528867424389,-0.005030528867424389
2018-06-08,-0.0008249816584885439,-0.0008249816584885439
2018-06-11,0.0009553756807991753,0.0009553756807991753
2018-06-12,0.0008366747292836152,0.0008366747292836152
2018-06-13,0.002201733778503634,0.002201733778503634
2018-06-14,-0.0050399850202351715,-0.0050399850202351715
2018-06-15,0.020852547016516176,0.020852547016516176
2018-06-18,-0.0025330732834605296,-0.0025330732834605296
2018-06-19,-0.0029917402120296366,-0.0029917402120296366
2018-06-20,0.0036403761472449947,0.0036403761472449947
2018-06-21,0.0008227999581416068,0.0008227999581416068
2018-06-22,-0.00230425099005771,-0.00230425099005771
2018-06-25,-0.00476994892058058,-0.00476994892058058
2018-06-26,-0.0035334065570183926,-0.0035334065570183926
2018-06-27,0.004505539186270058,0.004505539186270058
2018-06-28,0.0074911516595381755,0.0074911516595381755
2018-06-29,5.78277671292593e-05,5.78277671292593e-05
2018-07-02,-0.009897900952758998,-0.009897900952758998
2018-07-03,0.0031298581000591685,0.0031298581000591685
2018-07-04,-0.0014669563570074429,-0.0014669563570074429
2018-07-05,-0.000268109370276548,-0.000268109370276548
2018-07-06,-0.00286894180035413,-0.00286894180035413
2018-07-09,-0.004795350419533051,-0.004795350419533051
2018-07-10,-0.0003995591679950561,-0.0003995591679950561
2018-07-11,0.0025512211643017313,0.0025512211643017313
2018-07-12,0.004303867455449195,0.004303867455449195
2018-07-13,0.0009341587226288084,0.0009341587226288084
2018-07-16,-0.001131598179040627,-0.001131598179040627
2018-07-17,-0.0025928016375178498,-0.0025928016375178498
2018-07-18,0.004824290493170347,0.004824290493170347
2018-07-19,0.0006526345152251256,0.0006526345152251256
2018-07-20,-0.0008151916630548817,-0.0008151916630548817
2018-07-23,-0.00738939458483423,-0.00738939458483423
2018-07-24,0.004086205820196032,0.004086205820196032
2018-07-25,0.0007366850399963543,0.0007366850399963543
2018-07-26,-0.004428766750224744,-0.004428766750224744
2018-07-27,0.008122328147010416,0.008122328147010416
2018-07-30,-0.0015019657131547515,-0.0015019657131547515
2018-07-31,-0.0040111508506311955,-0.0040111508506311955
2018-08-01,0.0015219365061487355,0.0015219365061487355
2018-08-02,0.0020340383175110333,0.0020340383175110333
2018-08-03,0.006894516052993405,0.006894516052993405
2018-08-06,0.0020507461612560007,0.0020507461612560007
2018-08-07,0.0003699446440692533,0.0003699446440692533
2018-08-08,-0.0038718907948092074,-0.0038718907948092074
2018-08-09,-0.0006729857662576277,-0.0006729857662576277
2018-08-10,0.007535374578027998,0.007535374578027998
2018-08-13,0.011339554216659664,0.011339554216659664
2018-08-14,-0.0006837282922039778,-0.0006837282922039778
2018-08-15,0.005005702880148233,0.005005702880148233
2018-08-16,0.00012483710651123303,0.00012483710651123303
2018-08-17,-0.0023822924913159405,-0.0023822924913159405
2018-08-20,-0.005799422036936175,-0.005799422036936175
2018-08-21,-0.00466658758467231,-0.00466658758467231
2018-08-22,-0.0073774634553227525,-0.0073774634553227525
2018-08-23,-0.0006945824980253423,-0.0006945824980253423
2018-08-24,0.0035912626717697904,0.0035912626717697904
2018-08-27,-0.009061516150086213,-0.009061516150086213
2018-08-28,-0.0029704769364496952,-0.0029704769364496952
2018-08-29,-0.0006542652698515727,-0.0006542652698515727
2018-08-30,-0.0015783028892092377,-0.0015783028892092377
2018-08-31,0.00386422684927501,0.00386422684927501
2018-09-03,0.005482328369582401,0.005482328369582401
2018-09-04,-0.001241270791337623,-0.001241270791337623
2018-09-05,0.0024973274075781315,0.0024973274075781315
2018-09-06,-0.004182760226719595,-0.004182760226719595
2018-09-07,0.001303179769734264,0.001303179769734264
2018-09-10,0.005101212157773594,0.005101212157773594
2018-09-11,-0.003005900926481231,-0.003005900926481231
2018-09-12,-1.1611698177649288e-05,-1.1611698177649288e-05
2018-09-13,-0.002852640309648935,-0.002852640309648935
2018-09-14,-0.00534944583414898,-0.00534944583414898
2018-09-17,0.005401631674519791,0.005401631674519791
2018-09-18,-0.003442211111006399,-0.003442211111006399
2018-09-19,-0.0009218632878273958,-0.0009218632878273958
2018-09-20,0.000455509059394954,0.000455509059394954
2018-09-21,-0.008604178560085995,-0.008604178560085995
2018-09-24,0.002119667771082856,0.002119667771082856
2018-09-25,-0.0001645275631997345,-0.0001645275631997345
2018-09-26,-0.0008697087347898647,-0.0008697087347898647
2018-09-27,0.0012469080585499892,0.0012469080585499892
2018-09-28,0.009551574785422456,0.009551574785422456
2018-10-01,0.002758058696250121,0.002758058696250121
2018-10-02,0.0024023230087883984,0.0024023230087883984
2018-10-03,0.002234466781214639,0.002234466781214639
2018-10-04,0.006572918586682741,-0.006572918586682741
2018-10-05,-0.003626514681754789,0.003626514681754789
2018-10-08,-0.00039159743399330704,0.00039159743399330704
2018-10-09,0.0024773570554128543,-0.0024773570554128543
2018-10-10,-0.0011149365738520878,0.0011149365738520878
2018-10-11,-0.002289906387293539,0.002289906387293539
2018-10-12,-0.0049247646456908045,0.0049247646456908045
2018-10-15,0.003384445203144848,-0.003384445203144848
2018-10-16,-0.002772301032577973,0.002772301032577973
2018-10-17,0.0007065839414335251,-0.0007065839414335251
2018-10-18,0.006470537301456636,-0.006470537301456636
2018-10-19,0.0035653106855328964,-0.0035653106855328964
2018-10-22,-0.004297531680592104,0.004297531680592104
2018-10-23,0.003625466183307724,-0.003625466183307724
2018-10-24,-0.00045872337237617966,0.00045872337237617966
2018-10-25,0.006482381444983254,-0.006482381444983254
2018-10-26,0.0018808500964104802,-0.0018808500964104802
2018-10-29,-0.0018318137166639659,0.0018318137166639659
2018-10-30,0.001983356438068018,-0.001983356438068018
2018-10-31,0.0026279394800916567,-0.0026279394800916567
2018-11-01,0.0026209838857678136,-0.0026209838857678136
2018-11-02,-0.007593496122510923,0.007593496122510923
2018-11-05,0.0005017463928227439,-0.0005017463928227439
2018-11-06,-0.0013449054394994997,0.0013449054394994997
2018-11-07,-0.0022369768241881083,0.0022369768241881083
2018-11-08,0.00038896013196154655,-0.00038896013196154655
2018-11-09,0.005774204052635845,-0.005774204052635845
2018-11-12,0.003831141387947934,-0.003831141387947934
2018-11-13,0.008154023259446586,-0.008154023259446586
2018-11-14,-0.00687488876857556,0.00687488876857556
2018-11-15,-5.656535310771815e-05,5.656535310771815e-05
2018-11-16,-0.0011537557541141386,0.0011537557541141386
2018-11-19,-0.00780292214695788,0.00780292214695788
2018-11-20,-0.0035839528714279867,0.0035839528714279867
2018-11-21,0.007262511014822115,-0.007262511014822115
2018-11-22,-0.0013988097780029962,0.0013988097780029962
2018-11-23,-0.0012982705700131936,0.0012982705700131936
2018-11-26,0.005804205595407508,-0.005804205595407508
2018-11-27,0.0003514622342646323,-0.0003514622342646323
2018-11-28,0.003059977463250485,-0.003059977463250485
2018-11-29,-0.006135227553973666,0.006135227553973666
2018-11-30,-0.002125959041373693,0.002125959041373693
2018-12-03,0.004454577253155678,-0.004454577253155678
2018-12-04,-0.0011114942062494526,0.0011114942062494526
2018-12-05,0.001055947270045987,-0.001055947270045987
2018-12-06,-0.0005444541433109462,0.0005444541433109462
2018-12-07,-0.0022584189795403775,0.0022584189795403775
2018-12-10,-0.002297701579752842,0.002297701579752842
2018-12-11,0.00391053540887687,-0.00391053540887687
2018-12-12,0.00295264837396525,-0.00295264837396525
2018-12-13,-0.00442733983415311,0.00442733983415311
2018-12-14,0.0008644043104564236,-0.0008644043104564236
2018-12-17,0.005102293085522458,-0.005102293085522458
2018-12-18,-0.003866629647799602,0.003866629647799602
2018-12-19,-0.002247275080026867,0.002247275080026867
2018-12-20,-0.0012399073191823318,0.0012399073191823318
2018-12-21,-0.005877031411782863,0.005877031411782863
2018-12-24,0.0073896676585523124,-0.0073896676585523124
2018-12-25,-0.0027294533812887156,0.0027294533812887156
2018-12-26,-0.0010149694397812992,0.0010149694397812992
2018-12-27,0.004771705701926088,-0.004771705701926088
2018-12-28,-0.006101048488620253,0.006101048488620253
2018-12-31,-0.000777277126276732,0.000777277126276732
2019-01-01,-0.004621741358680098,0.004621741358680098
2019-01-02,0.002735364668706497,-0.002735364668706497
2019-01-03,0.012688061677794904,-0.012688061677794904
2019-01-04,-0.006406045708588937,0.006406045708588937
2019-01-07,-0.0016972672218849016,0.0016972672218849016
2019-01-08,-0.006036093459845682,0.006036093459845682
2019-01-09,0.002066353633375595,-0.002066353633375595
2019-01-10,-0.008557694618825273,0.008557694618825273
2019-01-11,0.0038940030053364882,-0.0038940030053364882
2019-01-14,0.004362363041552131,-0.004362363041552131
2019-01-15,-0.001111640040654005,0.001111640040654005
2019-01-16,0.0049103636052925115,-0.0049103636052925115
2019-01-17,0.0016440783950473215,-0.0016440783950473215
2019-01-18,0.00047869049412119224,-0.00047869049412119224
2019-01-21,0.0023810349991908453,-0.0023810349991908453
2019-01-22,-0.0003295750487096738,0.0003295750487096738
2019-01-23,0.00046616530347698415,-0.00046616530347698415
2019-01-24,-0.0021251134643556213,0.0021251134643556213
2019-01-25,0.006605180411473732,-0.006605180411473732
2019-01-28,-0.008722683704734502,0.008722683704734502
2019-01-29,-0.0014836705424186025,0.0014836705424186025
2019-01-30,-0.00046865358801362333,0.00046865358801362333
2019-01-31,-0.0045512543503183345,0.0045512543503183345
2019-02-01,0.0033313551849911693,-0.0033313551849911693
2019-02-04,-0.0005037800565336203,0.0005037800565336203
2019-02-05,0.0016610179629188426,-0.0016610179629188426
2019-02-06,0.0023101307994832787,-0.0023101307994832787
2019-02-07,0.0038679806352737156,-0.0038679806352737156
2019-02-08,0.0023982228762009505,-0.0023982228762009505
2019-02-11,0.001281263664706156,-0.001281263664706156
2019-02-12,0.004008831957907244,-0.004008831957907244
2019-02-13,-0.004906391263543197,0.004906391263543197
2019-02-14,0.006188681447987898,-0.006188681447987898
2019-02-15,-0.0026922840885117427,0.0026922840885117427
2019-02-18,-0.00023718786618776022,0.00023718786618776022
2019-02-19,-0.001231541523919466,0.001231541523919466
2019-02-20,-0.0027374365484458263,0.0027374365484458263
2019-02-21,-0.00029491317369434444,0.00029491317369434444
2019-02-22,0.0002950001731316654,-0.0002950001731316654
2019-02-25,6.801528031563642e-05,-6.801528031563642e-05
2019-02-26,-0.0022230560175232617,0.0022230560175232617
2019-02-27,-0.0022507749044188285,0.0022507749044188285
2019-02-28,0.0011393008331421761,-0.0011393008331421761
2019-03-01,0.0005917595247744156,-0.0005917595247744156
2019-03-04,-0.00021605023428938885,0.00021605023428938885
2019-03-05,0.0034014075931048104,-0.0034014075931048104
2019-03-06,0.0026756000198944196,-0.0026756000198944196
2019-03-07,-0.0006106038845460349,0.0006106038845460349
2019-03-08,0.010329691524077367,-0.010329691524077367
2019-03-11,-0.0030347314083153387,0.0030347314083153387
2019-03-12,-0.0023812935094219556,0.0023812935094219556
2019-03-13,-0.002499521503871005,0.002499521503871005
2019-03-14,-0.0038490657079401913,0.0038490657079401913
2019-03-15,0.002005619733525865,-0.002005619733525865
2019-03-18,-0.00100646450561237,0.00100646450561237
2019-03-19,-0.001448874447074311,0.001448874447074311
2019-03-20,-0.0016437510903947183,0.0016437510903947183
2019-03-21,-0.006392805751792574,-0.006392805751792574
2019-03-22,0.004651144415299235,0.004651144415299235
2019-03-25,0.007007030760884048,0.007007030760884048
2019-03-26,-0.0017621908827140098,-0.0017621908827140098
2019-03-27,0.003632381539880214,0.003632381539880214
2019-03-28,0.0020520535454593425,0.0020520535454593425
2019-03-29,0.0019353149952003879,0.0019353149952003879
2019-04-01,0.0005502152399179394,0.0005502152399179394
2019-04-02,0.001616288332993987,0.001616288332993987
2019-04-03,0.00016804715579521456,0.00016804715579521456
2019-04-04,-0.0038317128901230735,-0.0038317128901230735
2019-04-05,0.0018782438386590883,0.0018782438386590883
2019-04-08,0.000561319449314146,0.000561319449314146
2019-04-09,-0.0032761488539196915,-0.0032761488539196915
2019-04-10,-0.0009342788973805138,-0.0009342788973805138
2019-04-11,-0.0008450287288277458,-0.0008450287288277458
2019-04-12,0.0013983029344937226,0.0013983029344937226
2019-04-15,-0.003918761723648356,-0.003918761723648356
2019-04-16,1.1320408391801706e-05,1.1320408391801706e-05
2019-04-17,0.0017635379433558196,0.0017635379433558196
2019-04-18,-0.0010720535981059154,-0.0010720535981059154
2019-04-19,0.005445208006864988,0.005445208006864988
2019-04-22,-0.0007640110095807895,-0.0007640110095807895
2019-04-23,-0.0012818765074247285,-0.0012818765074247285
2019-04-24,0.00308492181965625,0.00308492181965625
2019-04-25,0.006352980703955957,0.006352980703955957
2019-04-26,0.0014946035517875433,0.0014946035517875433
2019-04-29,-0.0012028200155091984,-0.0012028200155091984
2019-04-30,-0.0031220595278177443,-0.0031220595278177443
2019-05-01,-0.0027515580183928856,-0.0027515580183928856
2019-05-02,0.0013571792919349068,0.0013571792919349068
2019-05-03,0.0024417614784788544,0.0024417614784788544
2019-05-06,-0.0010950306374813978,-0.0010950306374813978
2019-05-07,-0.0014317942872641432,-0.0014317942872641432
2019-05-08,0.0009633984697261511,0.0009633984697261511
2019-05-09,-0.0006490960915023214,-0.0006490960915023214
2019-05-10,-0.00211648920569818,-0.00211648920569818
2019-05-13,-0.0012793159572626056,-0.0012793159572626056
2019-05-14,0.000348334487639157,0.000348334487639157
2019-05-15,0.002504845258368693,0.002504845258368693
2019-05-16,-0.0002464994375124263,-0.0002464994375124263
2019-05-17,0.0030147680951215783,0.0030147680951215783
2019-05-20,0.0007374573804179718,0.0007374573804179718
2019-05-21,-0.0002902933799932006,-0.0002902933799932006
2019-05-23,0.0011726944332164368,0.0011726944332164368
2019-05-24,-0.0025992338008510307,-0.0025992338008510307
2019-05-27,-0.002236882481538305,-0.002236882481538305
2019-05-28,0.0014123939894381543,0.0014123939894381543
2019-05-29,0.002070866909804625,0.002070866909804625
2019-05-30,0.0029937484369759737,0.0029937484369759737
2019-05-31,0.0005568269150533212,0.0005568269150533212
2019-06-03,-0.0038402196344755613,-0.0038402196344755613
2019-06-04,-0.00642508402248132,-0.00642508402248132
2019-06-05,-0.0006860185018533471,-0.0006860185018533471
2019-06-06,0.0022283069100186292,0.0022283069100186292
2019-06-07,-0.004210910283482638,-0.004210910283482638
2019-06-10,-0.003856557670418148,-0.003856557670418148
2019-06-11,0.0001810985842261026,0.0001810985842261026
2019-06-12,-0.0010072628026299713,-0.0010072628026299713
2019-06-13,0.0030022804609002307,0.0030022804609002307
2019-06-14,0.001344184749761057,0.001344184749761057
2019-06-17,0.005651512011765947,0.005651512011765947
2019-06-18,-0.0006730009611625176,-0.0006730009611625176
2019-06-19,0.0023571565915483372,0.0023571565915483372
2019-06-20,-0.0035834205376645833,-0.0035834205376645833
