date,YM=F Long Only,YM=F Using TFT
2017-09-07,-0.00036677058499912096,-0.00036677058499912096
2017-09-08,0.0003669051550174718,0.0003669051550174718
2017-09-11,0.011048963873097284,0.011048963873097284
2017-09-12,0.0032195166190540636,0.0032195166190540636
2017-09-13,0.0011299945760261387,0.0011299945760261387
2017-09-14,0.0030249672671451844,0.0030249672671451844
2017-09-15,0.003022613910019789,0.003022613910019789
2017-09-18,0.000711282251259604,0.000711282251259604
2017-09-19,0.0016592672317143897,0.0016592672317143897
2017-09-20,0.0017908309455587634,0.0017908309455587634
2017-09-21,-0.0019217018233822492,-0.0019217018233822492
2017-09-22,-0.0015224107822504607,-0.0015224107822504607
2017-09-25,-0.001031436387281981,-0.001031436387281981
2017-09-26,-0.0007631531693301774,-0.0007631531693301774
2017-09-27,0.0017521002740463754,0.0017521002740463754
2017-09-28,0.00098663557269707,0.00098663557269707
2017-09-29,0.001164874551971229,0.001164874551971229
2017-10-02,0.007204868880336557,0.007204868880336557
2017-10-03,0.004487492780024027,0.004487492780024027
2017-10-04,-4.423213021942374e-05,-4.423213021942374e-05
2017-10-05,0.0058831335427080855,0.0058831335427080855
2017-10-06,-0.0020228671943711696,-0.0020228671943711696
2017-10-09,0.0007490966775358654,0.0007490966775358654
2017-10-10,0.0032143014398309244,0.0032143014398309244
2017-10-11,0.001404494382022392,0.001404494382022392
2017-10-12,-0.0007889200561009835,-0.0007889200561009835
2017-10-13,0.001403631897534785,0.001403631897534785
2017-10-16,0.0029785370127026756,0.0029785370127026756
2017-10-17,0.002314612629924051,0.002314612629924051
2017-10-18,0.007102087055030237,0.007102087055030237
2017-10-19,0.0,0.0
2017-10-20,0.007052003114995209,0.007052003114995209
2017-10-23,-0.0021050822700520166,-0.0021050822700520166
2017-10-24,0.007534010676769398,0.007534010676769398
2017-10-25,-0.00435841558774519,-0.00435841558774519
2017-10-26,0.0020599974250032904,0.0020599974250032904
2017-10-27,0.000985052893057503,0.000985052893057503
2017-10-30,-0.0034656854355639144,-0.0034656854355639144
2017-10-31,0.0014597913357090597,0.0014597913357090597
2017-11-01,0.002015005359056854,0.002015005359056854
2017-11-02,0.0030806092760569115,0.0030806092760569115
2017-11-03,0.00021327418529271114,0.00021327418529271114
2017-11-06,0.0016205381892617776,0.0016205381892617776
2017-11-07,4.2576744582190074e-05,4.2576744582190074e-05
2017-11-08,0.00012772479564038264,0.00012772479564038264
2017-11-09,-0.003192712102507378,-0.003192712102507378
2017-11-10,-0.0014519986334130541,-0.0014519986334130541
2017-11-13,0.0010264305876315216,0.0010264305876315216
2017-11-14,-0.0013244467230624224,-0.0013244467230624224
2017-11-15,-0.004834224598930459,-0.004834224598930459
2017-11-16,0.0069641475367552275,0.0069641475367552275
2017-11-17,-0.004610655737704916,-0.004610655737704916
2017-11-20,0.0033882312575055362,0.0033882312575055362
2017-11-21,0.006326138063688758,0.006326138063688758
2017-11-22,-0.00246357728411839,-0.00246357728411839
2017-11-24,0.0013625718543750498,0.0013625718543750498
2017-11-27,0.0019135093761959432,0.0019135093761959432
2017-11-28,0.010567863509040043,0.010567863509040043
2017-11-29,0.0044937213892739525,0.0044937213892739525
2017-11-30,0.014884187641107216,0.014884187641107216
2017-12-01,-0.0014830683035346182,-0.0014830683035346182
2017-12-04,0.0027642544764419075,0.0027642544764419075
2017-12-05,-0.0053486936844270305,-0.0053486936844270305
2017-12-06,-0.0007445708376422333,-0.0007445708376422333
2017-12-07,0.003063294283230489,0.003063294283230489
2017-12-08,0.0035904419957906164,0.0035904419957906164
2017-12-11,0.0034131096307261632,0.0034131096307261632
2017-12-12,0.005122740871275733,0.005122740871275733
2017-12-13,0.004118078773546419,0.004118078773546419
2017-12-14,-0.0036545255207698357,-0.0036545255207698357
2017-12-15,0.005405739291681977,0.005405739291681977
2017-12-18,0.006216522458968754,0.006216522458968754
2017-12-19,-0.0019336905289448758,-0.0019336905289448758
2017-12-20,-0.0014530776992935923,-0.0014530776992935923
2017-12-21,0.0015764582238571023,0.0015764582238571023
2017-12-22,-0.0004843005892324337,-0.0004843005892324337
2017-12-26,0.0010498263748688341,0.0010498263748688341
2017-12-27,-0.00016134236850595673,-0.00016134236850595673
2017-12-28,0.0003630789091495501,0.0003630789091495501
2017-12-29,-0.002500302455942238,-0.002500302455942238
2018-01-02,0.0013341419041843494,0.0013341419041843494
2018-01-03,0.004441214470284338,0.004441214470284338
2018-01-04,0.007034327518289141,0.007034327518289141
2018-01-05,0.008621721949467087,0.008621721949467087
2018-01-08,-0.0007519094542720595,-0.0007519094542720595
2018-01-09,0.004871287128712876,0.004871287128712876
2018-01-10,-0.0008670634138651101,-0.0008670634138651101
2018-01-11,0.008047019841426417,0.008047019841426417
2018-01-12,0.009626296223830932,0.009626296223830932
2018-01-16,0.0006976473780087034,0.0006976473780087034
2018-01-17,0.010805995584646899,0.010805995584646899
2018-01-18,-0.006015786650317989,-0.006015786650317989
2018-01-19,0.004047646582629794,0.004047646582629794
2018-01-22,0.00572064808415873,0.00572064808415873
2018-01-23,0.0002290513456766341,0.0002290513456766341
2018-01-24,0.002633487271478163,0.002633487271478163
2018-01-25,0.00403502093642949,0.00403502093642949
2018-01-26,0.008644222020018244,0.008644222020018244
2018-01-29,-0.006540369869192597,-0.006540369869192597
2018-01-30,-0.014188422247446097,-0.014188422247446097
2018-01-31,0.0031088082901553626,0.0031088082901553626
2018-02-01,0.0013774104683195176,0.0013774104683195176
2018-02-02,-0.028427326914259532,-0.028427326914259532
2018-02-05,-0.058596822400503346,-0.058596822400503346
2018-02-06,0.03600969170356749,0.03600969170356749
2018-02-07,-0.0026209677419354316,-0.0026209677419354316
2018-02-08,-0.030927835051546393,-0.030927835051546393
2018-02-09,0.008218606591572808,0.008218606591572808
2018-02-12,0.017213555675094083,0.017213555675094083
2018-02-13,0.0017491762600170269,0.0017491762600170269
2018-02-14,0.009623974660927459,0.009623974660927459
2018-02-15,0.014921771306761089,0.014921771306761089
2018-02-16,7.925814377429674e-05,7.925814377429674e-05
2018-02-20,-0.011412268188302432,-0.011412268188302432
2018-02-21,-0.006653839987173282,-0.006653839987173282
2018-02-22,0.00932128157533696,0.00932128157533696
2018-02-23,0.012033742453923857,0.012033742453923857
2018-02-26,0.017539701351031,0.017539701351031
2018-02-27,-0.012772730802080856,-0.012772730802080856
2018-02-28,-0.015376145345864956,-0.015376145345864956
2018-03-01,-0.016694624171259664,-0.016694624171259664
2018-03-02,-0.0034524776604386576,-0.0034524776604386576
2018-03-05,0.013409415121255375,0.013409415121255375
2018-03-06,-0.0004826254826254539,-0.0004826254826254539
2018-03-07,-0.002293577981651418,-0.002293577981651418
2018-03-08,0.003912079048195238,0.003912079048195238
2018-03-09,0.017796882532540526,0.017796882532540526
2018-03-12,-0.005012828103414302,-0.005012828103414302
2018-03-13,-0.007180260234846081,-0.007180260234846081
2018-03-14,-0.010268909577656138,-0.010268909577656138
2018-03-15,0.005530884134033132,0.005530884134033132
2018-03-16,-0.0011173597030955662,-0.0011173597030955662
2018-03-19,-0.007563352091966347,-0.007563352091966347
2018-03-20,0.002997043457130033,0.002997043457130033
2018-03-21,-0.0015344235816676655,-0.0015344235816676655
2018-03-22,-0.030897399603672104,-0.030897399603672104
2018-03-23,-0.014647581688436384,-0.014647581688436384
2018-03-26,0.024521429781467097,0.024521429781467097
2018-03-27,-0.013724112273159395,-0.013724112273159395
2018-03-28,4.1912904983343324e-05,4.1912904983343324e-05
2018-03-29,0.012028499580888585,0.012028499580888585
2018-04-02,-0.024640742121174508,-0.024640742121174508
2018-04-03,0.018342391304347894,0.018342391304347894
2018-04-04,0.01171614409606403,0.01171614409606403
2018-04-05,0.008365959200494544,0.008365959200494544
2018-04-06,-0.02215138139610917,-0.02215138139610917
2018-04-09,0.0035944161163588007,0.0035944161163588007
2018-04-10,0.01411794102948516,0.01411794102948516
2018-04-11,-0.007556157857993462,-0.007556157857993462
2018-04-12,0.012082591964248879,0.012082591964248879
2018-04-13,-0.0050288237458604446,-0.0050288237458604446
2018-04-16,0.009327744904668034,0.009327744904668034
2018-04-17,0.005862476081911927,0.005862476081911927
2018-04-18,0.001052333346824863,0.001052333346824863
2018-04-19,-0.0038814539279504734,-0.0038814539279504734
2018-04-20,-0.008280228923976174,-0.008280228923976174
2018-04-23,-0.0007776368026849445,-0.0007776368026849445
2018-04-24,-0.01761284508888339,-0.01761284508888339
2018-04-25,0.0039192795196798524,0.0039192795196798524
2018-04-26,0.009884541905473831,0.009884541905473831
2018-04-27,-0.001357131107090015,-0.001357131107090015
2018-04-30,-0.006259523123172572,-0.006259523123172572
2018-05-01,-0.002486428245824901,-0.002486428245824901
2018-05-02,-0.010219766524033114,-0.010219766524033114
2018-05-03,0.0035676810073452803,0.0035676810073452803
2018-05-04,0.013299874529485667,0.013299874529485667
2018-05-07,0.0030130427604424526,0.0030130427604424526
2018-05-08,0.0002469034196124209,0.0002469034196124209
2018-05-09,0.008022380384251404,0.008022380384251404
2018-05-10,0.007754469022936972,0.007754469022936972
2018-05-11,0.005305362060586516,0.005305362060586516
2018-05-14,0.0025379688192401773,0.0025379688192401773
2018-05-15,-0.00908141123523265,-0.00908141123523265
2018-05-16,0.0032441200324411223,0.0032441200324411223
2018-05-17,-0.0014551333872271366,-0.0014551333872271366
2018-05-18,0.0006881476683937571,0.0006881476683937571
2018-05-21,0.011366854091662937,0.011366854091662937
2018-05-22,-0.006279497640188758,-0.006279497640188758
2018-05-23,0.0005634936606964125,0.0005634936606964125
2018-05-24,-0.002252705257653198,-0.002252705257653198
2018-05-25,-0.0029431923557634576,-0.0029431923557634576
2018-05-29,-0.01427416093813183,-0.01427416093813183
2018-05-30,0.01197850432784997,0.01197850432784997
2018-05-31,-0.010215249908792412,-0.010215249908792412
2018-06-01,0.008682475324568895,0.008682475324568895
2018-06-04,0.0067806244670916005,-0.0067806244670916005
2018-06-05,0.0010485562187450004,-0.0010485562187450004
2018-06-06,0.012811215856901148,-0.012811215856901148
2018-06-07,0.005091487669053318,-0.005091487669053318
2018-06-08,0.0015434541712837646,-0.0015434541712837646
2018-06-11,0.0008693246927726772,-0.0008693246927726772
2018-06-12,-0.0013028544356271654,0.0013028544356271654
2018-06-13,-0.0044275774826059155,0.0044275774826059155
2018-06-14,3.9707750953077436e-05,-3.9707750953077436e-05
2018-06-15,-0.005029577997816115,0.005029577997816115
2018-06-18,-0.0016892617342427751,0.0016892617342427751
2018-06-19,-0.012032299328429752,0.012032299328429752
2018-06-20,-0.0018207566255310503,0.0018207566255310503
2018-06-21,-0.00802594244021082,0.00802594244021082
2018-06-22,0.005189604445897444,-0.005189604445897444
2018-06-25,-0.013008658888572722,0.013008658888572722
2018-06-26,0.000988508587668413,-0.000988508587668413
2018-06-27,-0.006912726823848914,0.006912726823848914
2018-06-28,0.0035218562253986896,-0.0035218562253986896
2018-06-29,0.0018579686209743151,-0.0018579686209743151
2018-07-02,0.0008654440552235965,-0.0008654440552235965
2018-07-03,-0.005064646298278852,0.005064646298278852
2018-07-05,0.007449406116790236,-0.007449406116790236
2018-07-06,0.004641991537608359,-0.004641991537608359
2018-07-09,0.013002944062806776,-0.013002944062806776
2018-07-10,0.006175829498668017,-0.006175829498668017
2018-07-11,-0.00954787980904237,0.00954787980904237
2018-07-12,0.008303292964478182,-0.008303292964478182
2018-07-13,0.0044187354382583255,-0.0044187354382583255
2018-07-16,0.0014797632378820147,-0.0014797632378820147
2018-07-17,0.0025957429815102184,-0.0025957429815102184
2018-07-18,0.002190711383732946,-0.002190711383732946
2018-07-19,-0.004053892929533842,0.004053892929533842
2018-07-20,-0.0011572688455245839,0.0011572688455245839
2018-07-23,0.00011985617259280268,-0.00011985617259280268
2018-07-24,0.007230455798346247,-0.007230455798346247
2018-07-25,0.007495835646862847,-0.007495835646862847
2018-07-26,0.004802582372160691,-0.004802582372160691
2018-07-27,-0.0043486777668951815,0.0043486777668951815
2018-07-30,-0.005075942393956034,0.005075942393956034
2018-07-31,0.00435040537868292,-0.00435040537868292
2018-08-01,-0.004174050009844499,0.004174050009844499
2018-08-02,0.0006326861481276147,-0.0006326861481276147
2018-08-03,0.004149377593360981,-0.004149377593360981
2018-08-06,0.0022825659189296132,-0.0022825659189296132
2018-08-07,0.005182974713365818,-0.005182974713365818
2018-08-08,-0.0024999999999999467,0.0024999999999999467
2018-08-09,-0.0016838972431078014,0.0016838972431078014
2018-08-10,-0.006354685599968657,0.006354685599968657
2018-08-13,-0.004579369152421964,0.004579369152421964
2018-08-14,0.0031330557208011367,0.0031330557208011367
2018-08-15,-0.004230252233731302,-0.004230252233731302
2018-08-16,0.01607972366697097,0.01607972366697097
2018-08-17,0.0032041262894655365,0.0032041262894655365
2018-08-20,0.0032717924748772997,0.0032717924748772997
2018-08-21,0.0019023216088205341,0.0019023216088205341
2018-08-22,-0.003487425892199747,-0.003487425892199747
2018-08-23,-0.0017887000816581011,-0.0017887000816581011
2018-08-24,0.004713489930271431,0.004713489930271431
2018-08-27,0.011049937965260437,0.011049937965260437
2018-08-28,0.00030678375580017736,0.00030678375580017736
2018-08-29,0.002376844930036315,0.002376844930036315
2018-08-30,-0.005239606838260635,-0.005239606838260635
2018-08-31,-0.0008458285274893784,-0.0008458285274893784
2018-09-04,-0.0001154378944128176,-0.0001154378944128176
2018-09-05,-0.00046180488743507997,-0.00046180488743507997
2018-09-06,0.0020020790821237977,0.0020020790821237977
2018-09-07,-0.0025360230547550877,-0.0025360230547550877
2018-09-10,-0.00208020339766557,-0.00208020339766557
2018-09-11,0.0037444508782087382,0.0037444508782087382
2018-09-12,0.0004615029613106447,0.0004615029613106447
2018-09-13,0.005612362573998553,0.005612362573998553
2018-09-14,-7.64525993883769e-05,-7.64525993883769e-05
2018-09-17,-0.0031347962382445305,-0.0031347962382445305
2018-09-18,0.0075931891394385165,0.0075931891394385165
2018-09-19,0.006089670396589808,0.006089670396589808
2018-09-20,0.009911477642430278,0.009911477642430278
2018-09-21,0.002848331678903193,0.002848331678903193
2018-09-24,-0.0060525484114869466,-0.0060525484114869466
2018-09-25,-0.0033821871476887866,-0.0033821871476887866
2018-09-26,-0.0038084464555052655,-0.0038084464555052655
2018-09-27,0.002043983496725854,0.002043983496725854
2018-09-28,0.0001133230083480985,0.0001133230083480985
2018-10-01,0.007629551291735925,0.007629551291735925
2018-10-02,0.004835444935902267,0.004835444935902267
2018-10-03,0.00242473980676694,0.00242473980676694
2018-10-04,-0.008186960404882426,-0.008186960404882426
2018-10-05,-0.0060033018159988405,-0.0060033018159988405
2018-10-08,0.001962856711460015,0.001962856711460015
2018-10-09,-0.002373417721519,-0.002373417721519
2018-10-10,-0.03632793323514971,-0.03632793323514971
2018-10-11,-0.013088287158587675,-0.013088287158587675
2018-10-12,0.00520150883462378,0.00520150883462378
2018-10-15,-0.0045425817664718204,-0.0045425817664718204
2018-10-16,0.02305464068886165,0.02305464068886165
2018-10-17,-0.0017841905205181474,-0.0017841905205181474
2018-10-18,-0.013793907367112168,-0.013793907367112168
2018-10-19,0.0018517788897207677,0.0018517788897207677
2018-10-22,-0.005269781343400948,-0.005269781343400948
2018-10-23,-0.001976753380248275,-0.001976753380248275
2018-10-24,-0.024877198542227807,-0.024877198542227807
2018-10-25,0.01060285992850174,0.01060285992850174
2018-10-26,-0.005265908268681896,-0.005265908268681896
2018-10-29,-0.012729329992726135,-0.012729329992726135
2018-10-30,0.017518726208505697,0.017518726208505697
2018-10-31,0.008769459753007025,0.008769459753007025
2018-11-01,0.009889540216134307,0.009889540216134307
2018-11-02,-0.003316880552813428,-0.003316880552813428
2018-11-05,0.007923616338496808,0.007923616338496808
2018-11-06,0.00786132620573099,0.00786132620573099
2018-11-07,0.021099021099021176,0.021099021099021176
2018-11-08,0.0006874952257276412,0.0006874952257276412
2018-11-09,-0.008664122137404529,-0.008664122137404529
2018-11-12,-0.022792900319562603,-0.022792900319562603
2018-11-13,-0.002009377093101117,-0.002009377093101117
2018-11-14,-0.011290959336754836,-0.011290959336754836
2018-11-15,0.010421657882127455,0.010421657882127455
2018-11-16,0.00576961074886384,0.00576961074886384
2018-11-19,-0.016580880908412254,-0.016580880908412254
2018-11-20,-0.023652563026888784,-0.023652563026888784
2018-11-21,0.0011458034947007256,0.0011458034947007256
2018-11-23,-0.008379317392192887,-0.008379317392192887
2018-11-26,0.013973619126133485,0.013973619126133485
2018-11-27,0.005813244440830978,0.005813244440830978
2018-11-28,0.02433109692021662,0.02433109692021662
2018-11-29,0.001854482323232265,0.001854482323232265
2018-11-30,0.005828836989484554,0.005828836989484554
2018-12-03,0.012020830886095846,0.012020830886095846
2018-12-04,-0.030952565193840487,-0.030952565193840487
2018-12-06,-0.005549788389363597,-0.005549788389363597
2018-12-07,-0.019070943911350224,0.019070943911350224
2018-12-10,0.0023739358218730633,-0.0023739358218730633
2018-12-11,-0.0027766435279705792,0.0027766435279705792
2018-12-12,0.005896322987470226,-0.005896322987470226
2018-12-13,0.0002035333387608862,-0.0002035333387608862
2018-12-14,-0.018639859997558128,0.018639859997558128
2018-12-17,-0.018288889810475717,0.018288889810475717
2018-12-18,-0.002957080094626585,0.002957080094626585
2018-12-19,-0.012117617151088944,0.012117617151088944
2018-12-20,-0.013467147023503157,0.013467147023503157
2018-12-21,-0.009421819977610602,-0.009421819977610602
2018-12-24,-0.04763072169248528,-0.04763072169248528
2018-12-26,0.055207373271889404,0.055207373271889404
2018-12-27,0.011136343785483449,0.011136343785483449
2018-12-28,-0.005096531766941692,-0.005096531766941692
2018-12-31,0.010115042326893864,0.010115042326893864
2019-01-02,0.002449716348633224,0.002449716348633224
2019-01-03,-0.02855305466237945,-0.02855305466237945
2019-01-04,0.03248157465024937,0.03248157465024937
2019-01-07,0.0050010686044026365,0.0050010686044026365
2019-01-08,0.009824770330044252,-0.009824770330044252
2019-01-09,0.00366423788063841,-0.00366423788063841
2019-01-10,0.00516156105749066,-0.00516156105749066
2019-01-11,-0.00012524527199098134,0.00012524527199098134
2019-01-14,-0.0034655532359081365,0.0034655532359081365
2019-01-15,0.004902166170863476,-0.004902166170863476
2019-01-16,0.00696297531687784,-0.00696297531687784
2019-01-17,0.007039046002236038,-0.007039046002236038
2019-01-18,0.015048723325521207,-0.015048723325521207
2019-01-22,-0.012030623405031027,0.012030623405031027
2019-01-23,0.006601066010660128,0.006601066010660128
2019-01-24,-0.0037880330740092116,-0.0037880330740092116
2019-01-25,0.009730967372638899,0.009730967372638899
2019-01-28,-0.009029802397149345,-0.009029802397149345
2019-01-29,0.003268908593143438,0.003268908593143438
2019-01-30,0.01690221154237781,0.01690221154237781
2019-01-31,0.000320410124959869,0.000320410124959869
2019-02-01,0.0008007687379885109,0.0008007687379885109
2019-02-04,0.0076812289966394776,0.0076812289966394776
2019-02-05,0.005399396538033896,0.005399396538033896
2019-02-06,0.00011846469752008204,0.00011846469752008204
2019-02-07,-0.007738776799462999,-0.007738776799462999
2019-02-08,-0.001989574628944335,-0.001989574628944335
2019-02-11,-0.0025517323870658526,-0.0025517323870658526
2019-02-12,0.015549426390054855,0.015549426390054855
2019-02-13,0.00322758403526735,0.00322758403526735
2019-02-14,-0.00239328311362208,-0.00239328311362208
2019-02-15,0.018130333897038664,0.018130333897038664
2019-02-19,-0.00019313967861556147,-0.00019313967861556147
2019-02-20,0.0031294672178650007,0.0031294672178650007
2019-02-21,-0.005045447542751491,-0.005045447542751491
2019-02-22,0.0065420198970309595,0.0065420198970309595
2019-02-25,0.0037304822705945817,0.0037304822705945817
2019-02-26,-0.0023755699452086,-0.0023755699452086
2019-02-27,-0.0011137995928870437,-0.0011137995928870437
2019-02-28,-0.0036527222393110126,-0.0036527222393110126
2019-03-01,0.004553698915602311,0.004553698915602311
2019-03-04,-0.008336214513464668,-0.008336214513464668
2019-03-05,0.0005036026962113027,0.0005036026962113027
2019-03-06,-0.006233786347620729,-0.006233786347620729
2019-03-07,-0.007753448141510133,-0.007753448141510133
2019-03-08,0.0010994620489259699,0.0010994620489259699
2019-03-11,0.006197293586977848,0.006197293586977848
2019-03-12,-0.0038981795501500383,-0.0038981795501500383
2019-03-13,0.007122451375572325,0.007122451375572325
2019-03-14,-0.0009714396735962527,-0.0009714396735962527
2019-03-15,0.0019016190198366534,0.0019016190198366534
2019-03-18,0.008001484924197833,0.008001484924197833
2019-03-19,-0.0022722896206431864,-0.0022722896206431864
2019-03-20,-0.006832394039990697,-0.006832394039990697
2019-03-21,0.010960394885149105,0.010960394885149105
2019-03-22,-0.016954365460766563,-0.016954365460766563
2019-03-25,0.00027375831052012245,0.00027375831052012245
2019-03-26,0.0038706650506314944,0.0038706650506314944
2019-03-27,-0.000623150023368102,-0.000623150023368102
2019-03-28,0.0030007794232267404,0.0030007794232267404
2019-03-29,0.007615495201460876,0.007615495201460876
2019-04-01,0.012532294759572737,0.012532294759572737
2019-04-02,-0.0039987813237870595,-0.0039987813237870595
2019-04-03,0.003326578212824449,0.003326578212824449
2019-04-04,0.005640243902439002,0.005640243902439002
2019-04-05,0.0002273760800364233,0.0002273760800364233
2019-04-08,-0.002273243919072465,-0.002273243919072465
2019-04-09,-0.006683375104427736,-0.006683375104427736
2019-04-10,0.0003058337793409027,0.0003058337793409027
2019-04-11,-0.0012611786287548554,-0.0012611786287548554
2019-04-12,0.010523093406803685,0.010523093406803685
2019-04-15,-0.0013253559527416359,-0.0013253559527416359
2019-04-16,0.002805899973457704,0.002805899973457704
2019-04-17,-0.000718417968011531,-0.000718417968011531
2019-04-18,0.005221734523989774,0.005221734523989774
2019-04-22,-0.0019950312429420913,-0.0019950312429420913
2019-04-23,0.004752385622147637,0.004752385622147637
2019-04-24,-0.0036788167724013388,-0.0036788167724013388
2019-04-25,-0.003805433103500233,-0.003805433103500233
2019-04-26,0.0029122541603630037,0.0029122541603630037
2019-04-29,0.0011690613568653418,0.0011690613568653418
2019-04-30,0.001356034352870239,0.001356034352870239
2019-05-01,-0.007297622630153433,-0.007297622630153433
2019-05-02,-0.004736642667677149,-0.004736642667677149
2019-05-03,0.008909194745859494,0.008909194745859494
2019-05-06,-0.0035473036718366435,-0.0035473036718366435
2019-05-07,-0.016360537776936135,-0.016360537776936135
2019-05-08,0.0015785623532129645,0.0015785623532129645
2019-05-09,-0.007611286230491232,-0.007611286230491232
2019-05-10,0.005732878834831201,0.005732878834831201
2019-05-13,-0.026305653982437227,-0.026305653982437227
2019-05-14,0.011431509829516129,0.011431509829516129
2019-05-15,0.004067266327727914,0.004067266327727914
2019-05-16,0.007517332710134772,0.007517332710134772
2019-05-17,-0.003363358719604137,-0.003363358719604137
2019-05-20,-0.003258339798293264,-0.003258339798293264
2019-05-21,0.0069660647571605505,0.0069660647571605505
2019-05-22,-0.004019323671497599,-0.004019323671497599
2019-05-23,-0.011951418260835789,-0.011951418260835789
2019-05-24,0.006165809213368512,0.006165809213368512
2019-05-28,-0.00979703356752537,-0.00979703356752537
2019-05-29,-0.010248728763451509,-0.010248728763451509
2019-05-30,0.0032259349237324653,0.0032259349237324653
2019-05-31,-0.014688368400158747,-0.014688368400158747
2019-06-03,0.0019742143432714965,0.0019742143432714965
2019-06-04,0.019180505850657337,0.019180505850657337
2019-06-05,0.008364238933165069,0.008364238933165069
2019-06-06,0.007316691446905166,0.007316691446905166
2019-06-07,0.010176733346280775,0.010176733346280775
2019-06-10,0.0030376437113084354,0.0030376437113084354
2019-06-11,-0.0008050295177489675,-0.0008050295177489675
2019-06-12,-0.002033378093228455,-0.002033378093228455
2019-06-13,0.004036598493003307,0.004036598493003307
2019-06-14,0.00022973542137294523,0.00022973542137294523
2019-06-17,0.0003062435401752772,0.0003062435401752772
2019-06-18,0.013929815162068149,0.013929815162068149
2019-06-19,0.0012832609926400895,0.0012832609926400895
2019-06-20,0.008820536017188685,0.008820536017188685
2019-06-21,-0.0006508957095616719,-0.0006508957095616719
2019-06-24,0.0006139302952874459,0.0006139302952874459
2019-06-25,-0.007473283013227694,-0.007473283013227694
2019-06-26,-0.00045177320984868263,-0.00045177320984868263
2019-06-27,-0.00015065913370992945,-0.00015065913370992945
2019-06-28,0.0017705115648307679,0.0017705115648307679
2019-07-01,0.004023615237092493,0.004023615237092493
2019-07-02,0.003632958801498054,0.003632958801498054
2019-07-03,0.006455946561182202,0.006455946561182202
2019-07-05,-0.003151649981460891,-0.003151649981460891
2019-07-08,-0.003421982518132749,-0.003421982518132749
2019-07-09,-0.0005225245399917977,-0.0005225245399917977
2019-07-10,0.0030247582060569655,0.0030247582060569655
2019-07-11,0.008078927773641054,0.008078927773641054
2019-07-12,0.008568157476825267,0.008568157476825267
2019-07-15,0.0012083928375261621,0.0012083928375261621
2019-07-16,-0.0005120327700972593,-0.0005120327700972593
2019-07-17,-0.0035494730679156428,-0.0035494730679156428
2019-07-18,-0.0011016855789357516,-0.0011016855789357516
2019-07-19,-0.002610198154479604,-0.002610198154479604
2019-07-22,0.00169553999262817,0.00169553999262817
2019-07-23,0.005445981748601669,0.005445981748601669
2019-07-24,-0.003184014053579265,-0.003184014053579265
2019-07-25,-0.005176781583874912,-0.005176781583874912
2019-07-26,0.0019560082669027867,0.0019560082669027867
2019-07-29,0.0018048546907805108,0.0018048546907805108
2019-07-30,-0.0012500919185234327,-0.0012500919185234327
2019-07-31,-0.011375349727580586,-0.011375349727580586
2019-08-01,-0.011617948240551068,-0.011617948240551068
