date,ZN=F Long Only,ZN=F Using TFT
2017-12-05,0.0007530120481926694,0.0007530120481926694
2017-12-06,0.0018811136192626865,0.0018811136192626865
2017-12-07,-0.0025034422330704187,-0.0025034422330704187
2017-12-08,0.0,0.0
2017-12-11,-0.00012548625925457024,-0.00012548625925457024
2017-12-12,-0.0011295180722891152,-0.0011295180722891152
2017-12-13,0.003769317753486545,0.003769317753486545
2017-12-14,-0.00037551633496057946,-0.00037551633496057946
2017-12-15,-0.001126972201352383,-0.001126972201352383
2017-12-18,-0.00150432493418573,-0.00150432493418573
2017-12-19,-0.004645323289391046,-0.004645323289391046
2017-12-20,-0.003405650857719489,-0.003405650857719489
2017-12-21,0.0005062650297431581,0.0005062650297431581
2017-12-22,-0.0003795066413662118,-0.0003795066413662118
2017-12-26,0.0012655024044545549,0.0012655024044545549
2017-12-27,0.0029069767441860517,0.0029069767441860517
2017-12-28,-0.0011342155009451682,-0.0011342155009451682
2017-12-29,0.0016401715871814382,0.0016401715871814382
2018-01-02,-0.0028970903136414927,-0.0028970903136414927
2018-01-03,0.000757958564931771,0.000757958564931771
2018-01-04,-0.0008836152486745297,-0.0008836152486745297
2018-01-05,-0.0012634238787112562,-0.0012634238787112562
2018-01-08,-0.00025300442757747454,-0.00025300442757747454
2018-01-09,-0.003542958370239102,-0.003542958370239102
2018-01-10,-0.0003809523809523707,-0.0003809523809523707
2018-01-11,0.00101626016260159,0.00101626016260159
2018-01-12,-0.001522842639593902,-0.001522842639593902
2018-01-16,0.00038129130655817356,0.00038129130655817356
2018-01-17,-0.002668021852369473,-0.002668021852369473
2018-01-18,-0.0016560509554139902,-0.0016560509554139902
2018-01-19,-0.001403598315682042,-0.001403598315682042
2018-01-22,-0.001533350370559683,-0.001533350370559683
2018-01-23,0.0026874840030715053,0.0026874840030715053
2018-01-24,-0.0017868538608806217,0.0017868538608806217
2018-01-25,0.001917913310318431,-0.001917913310318431
2018-01-26,-0.003062787136294043,0.003062787136294043
2018-01-29,-0.0020481310803891484,0.0020481310803891484
2018-01-30,-0.0014109799897383812,0.0014109799897383812
2018-01-31,-0.0005138086062941305,0.0005138086062941305
2018-02-01,-0.002955918262434132,0.002955918262434132
2018-02-02,-0.003995875225573653,0.003995875225573653
2018-02-05,0.004400155299598918,-0.004400155299598918
2018-02-06,0.001803891251127343,-0.001803891251127343
2018-02-07,-0.0039871382636655905,0.0039871382636655905
2018-02-08,-0.0009039256198346557,0.0009039256198346557
2018-02-09,0.0023264831329972147,-0.0023264831329972147
2018-02-12,-0.002321083172146965,0.002321083172146965
2018-02-13,0.0009047434406099786,-0.0009047434406099786
2018-02-14,-0.00555268595041325,0.00555268595041325
2018-02-15,0.0010388261264770993,-0.0010388261264770993
2018-02-16,0.0010377480866519129,-0.0010377480866519129
2018-02-20,-0.0007775042114811503,0.0007775042114811503
2018-02-21,-0.0023343275839708966,0.0023343275839708966
2018-02-22,0.0018198362147405778,-0.0018198362147405778
2018-02-23,0.002595043466978142,-0.002595043466978142
2018-02-26,0.0007764979940467764,-0.0007764979940467764
2018-02-27,-0.003620845726108879,0.003620845726108879
2018-02-28,0.002206359506813804,-0.002206359506813804
2018-03-01,0.004532504532504422,-0.004532504532504422
2018-03-02,-0.0033518112672424882,0.0033518112672424882
2018-03-05,-0.0011641443538998875,0.0011641443538998875
2018-03-06,0.00012950012950008194,-0.00012950012950008194
2018-03-07,-0.00025896672277614385,0.00025896672277614385
2018-03-08,0.001295169019557063,-0.001295169019557063
2018-03-09,-0.0011641443538998875,0.0011641443538998875
2018-03-12,0.0015540015540016494,-0.0015540015540016494
2018-03-13,0.0006464959917249491,-0.0006464959917249491
2018-03-14,0.0018090192531334814,-0.0018090192531334814
2018-03-15,-0.000386946988262582,0.000386946988262582
2018-03-16,-0.0010322580645161228,0.0010322580645161228
2018-03-19,0.00025833118057350113,-0.00025833118057350113
2018-03-20,-0.0023243801652892415,0.0023243801652892415
2018-03-21,-0.0063422210717059,0.0063422210717059
2018-03-22,0.004689331770222793,-0.004689331770222793
2018-03-23,0.000777907429015956,-0.000777907429015956
2018-03-26,-0.0011659541391372263,0.0011659541391372263
2018-03-27,0.0036316472114137355,-0.0036316472114137355
2018-03-28,0.0,-0.0
2018-03-29,0.0019384853967432392,-0.0019384853967432392
2018-04-02,0.0010318586353670334,-0.0010318586353670334
2018-04-03,-0.0034789331271742885,0.0034789331271742885
2018-04-04,-0.0001292991983449232,0.0001292991983449232
2018-04-05,-0.0021983706194232955,0.0021983706194232955
2018-04-06,0.0037584240539139113,-0.0037584240539139113
2018-04-09,-0.000903808908973569,0.000903808908973569
2018-04-10,-0.0011630912380460323,0.0011630912380460323
2018-04-11,0.0006469142191745103,-0.0006469142191745103
2018-04-12,-0.003103180760279267,0.003103180760279267
2018-04-13,0.00012970168612191912,-0.00012970168612191912
2018-04-16,-0.00012968486577613625,0.00012968486577613625
2018-04-17,0.0007782101167315147,-0.0007782101167315147
2018-04-18,-0.003499222395023316,0.003499222395023316
2018-04-19,-0.0026011184809467958,0.0026011184809467958
2018-04-20,-0.0023471117485982518,0.0023471117485982518
2018-04-23,-0.0018298261665141702,0.0018298261665141702
2018-04-24,0.0,-0.0
2018-04-25,-0.0020950635066125933,0.0020950635066125933
2018-04-26,0.0019682456370555546,-0.0019682456370555546
2018-04-27,0.0015715034049239573,-0.0015715034049239573
2018-04-30,0.0010460251046024993,-0.0010460251046024993
2018-05-01,-0.002089864158829724,0.002089864158829724
2018-05-02,0.0011780104712042494,-0.0011780104712042494
2018-05-03,0.0014380964832003684,-0.0014380964832003684
2018-05-04,0.00013054830287195784,-0.00013054830287195784
2018-05-07,-0.00013053126223727674,0.00013053126223727674
2018-05-08,-0.0014360313315926465,0.0014360313315926465
2018-05-09,-0.0020917767028370005,0.0020917767028370005
2018-05-10,0.0010480807022139604,-0.0010480807022139604
2018-05-11,0.00013087292239233328,-0.00013087292239233328
2018-05-14,-0.001308557969117996,0.001308557969117996
2018-05-15,-0.005372117400419318,0.005372117400419318
2018-05-16,-0.0005269397971281453,0.0005269397971281453
2018-05-17,-0.00026360880453402125,0.00026360880453402125
2018-05-18,0.0027686222808174232,-0.0027686222808174232
2018-05-21,0.0,-0.0
2018-05-22,0.0002629503023927615,-0.0002629503023927615
2018-05-23,0.00433753943217674,-0.00433753943217674
2018-05-24,0.000916110456746555,-0.000916110456746555
2018-05-25,0.0030073221757322965,-0.0030073221757322965
2018-05-29,0.011471776821796453,-0.011471776821796453
2018-05-30,-0.005155303518494692,0.005155303518494692
2018-05-31,0.0010364036792329667,-0.0010364036792329667
2018-06-01,-0.004658987964281103,0.004658987964281103
2018-06-04,-0.0028604862826681066,0.0028604862826681066
2018-06-05,0.0016951362628765398,-0.0016951362628765398
2018-06-06,-0.003384535277271561,0.003384535277271561
2018-06-07,0.0024817136886101654,-0.0024817136886101654
2018-06-08,0.0,-0.0
2018-06-11,-0.0013029315960911836,0.0013029315960911836
2018-06-12,-0.0002609262883235264,0.0002609262883235264
2018-06-13,-0.0018269607203444949,0.0018269607203444949
2018-06-14,0.001961040658909674,-0.001961040658909674
2018-06-15,0.0011743215031314591,-0.0011743215031314591
2018-06-18,0.00013032712107396982,-0.00013032712107396982
2018-06-19,0.001954652071931129,-0.001954652071931129
2018-06-20,-0.0014306151645206988,0.0014306151645206988
2018-06-21,-0.0009116957541026594,0.0009116957541026594
2018-06-22,-0.00026072220049533357,0.00026072220049533357
2018-06-25,0.0016951362628765398,-0.0016951362628765398
2018-06-26,-0.00026034886748238506,0.00026034886748238506
2018-06-27,0.0032552083333332593,-0.0032552083333332593
2018-06-28,-0.001687216093445798,0.001687216093445798
2018-06-29,0.0,-0.0
2018-07-02,-0.000910036401456038,0.000910036401456038
2018-07-03,0.0019518542615484247,-0.0019518542615484247
2018-07-05,-0.0005194805194804752,0.0005194805194804752
2018-07-06,0.0007796257796257589,-0.0007796257796257589
2018-07-09,-0.0018177096857958652,0.0018177096857958652
2018-07-10,-0.0009105098855358706,0.0009105098855358706
2018-07-11,0.0019528707199583106,-0.0019528707199583106
2018-07-12,-0.0007796257796257589,0.0007796257796257589
2018-07-13,0.0016905071521455817,-0.0016905071521455817
2018-07-16,-0.001557834609892228,0.001557834609892228
2018-07-17,-0.0003900663112729186,0.0003900663112729186
2018-07-18,-0.0005202913631633388,0.0005202913631633388
2018-07-19,0.0019521082769391462,-0.0019521082769391462
2018-07-20,-0.002597739966229362,0.002597739966229362
2018-07-23,-0.004167209272040617,0.004167209272040617
2018-07-24,0.0006538511834706107,-0.0006538511834706107
2018-07-25,0.000784108729743771,-0.000784108729743771
2018-07-26,-0.002611647949856355,0.002611647949856355
2018-07-27,0.0007855459544383603,-0.0007855459544383603
2018-07-30,-0.0005232862375719183,0.0005232862375719183
2018-07-31,0.0003926701570680091,-0.0003926701570680091
2018-08-01,-0.0020934188146015664,0.0020934188146015664
2018-08-02,0.001311131506490204,-0.001311131506490204
2018-08-03,0.002356946444939112,-0.002356946444939112
2018-08-06,0.0010450685826257633,-0.0010450685826257633
2018-08-07,-0.002218452303275442,0.002218452303275442
2018-08-08,0.00026157467957110825,-0.00026157467957110825
2018-08-09,0.0018305439330543738,-0.0018305439330543738
2018-08-10,0.005481597494126911,-0.005481597494126911
2018-08-13,-0.0010384215991692258,0.0010384215991692258
2018-08-14,-0.0011694386694386383,0.0011694386694386383
2018-08-15,0.002731885000650358,-0.002731885000650358
2018-08-16,-0.0014270887389724596,0.0014270887389724596
2018-08-17,-0.00012992074834350387,0.00012992074834350387
2018-08-20,0.0031185031185030354,-0.0031185031185030354
2018-08-21,-0.0014248704663212264,0.0014248704663212264
2018-08-22,0.0014269036191465467,-0.0014269036191465467
2018-08-23,-0.0002590673575129099,0.0002590673575129099
2018-08-24,-0.000647836227001819,0.000647836227001819
2018-08-27,-0.001426163619862586,0.001426163619862586
2018-08-28,-0.002077382498052449,0.002077382498052449
2018-08-29,0.0,-0.0
2018-08-30,0.001431173562321142,-0.001431173562321142
2018-08-31,0.001039365986748031,-0.001039365986748031
2018-09-04,-0.0027255029201816994,0.0027255029201816994
2018-09-05,0.00026028110359188616,-0.00026028110359188616
2018-09-06,0.0016913869372885415,-0.0016913869372885415
2018-09-07,-0.004156383945966957,0.004156383945966957
2018-09-10,0.0001304291117778522,-0.0001304291117778522
2018-09-11,-0.002608242044861764,0.002608242044861764
2018-09-12,0.0009152719665272979,-0.0009152719665272979
2018-09-13,-0.0001306335728281649,0.0001306335728281649
2018-09-14,-0.00195975960282202,0.00195975960282202
2018-09-17,-0.0003927215604137002,0.0003927215604137002
2018-09-18,-0.002750130958617092,0.002750130958617092
2018-09-19,-0.0010505581089954585,0.0010505581089954585
2018-09-20,-0.002234783751807523,0.002234783751807523
2018-09-21,0.0006587615283266679,-0.0006587615283266679
2018-09-24,-0.00039499670836073975,0.00039499670836073975
2018-09-25,-0.0014488935721812535,0.0014488935721812535
2018-09-26,0.002374356944994105,-0.002374356944994105
2018-09-27,0.0001315962626662337,-0.0001315962626662337
2018-09-28,0.000263157894736743,-0.000263157894736743
2018-10-01,-0.0009208103130755596,0.0009208103130755596
2018-10-02,0.0011849901250822192,-0.0011849901250822192
2018-10-03,-0.005786428195686533,0.005786428195686533
2018-10-04,-0.0022486772486772777,0.0022486772486772777
2018-10-05,-0.0015908789606257079,0.0015908789606257079
2018-10-08,0.00026556898154295183,-0.00026556898154295183
2018-10-09,0.0009292446568431867,-0.0009292446568431867
2018-10-10,-0.0005305039787798504,0.0005305039787798504
2018-10-11,0.005440552016985123,-0.005440552016985123
2018-10-12,-0.00039593506664903355,0.00039593506664903355
2018-10-15,-0.0015843675732769569,0.0015843675732769569
2018-10-16,0.0005289605924359009,-0.0005289605924359009
2018-10-17,-0.0014538725878932013,0.0014538725878932013
2018-10-18,0.0007941760423559874,-0.0007941760423559874
2018-10-19,-0.0015870916545430713,0.0015870916545430713
2018-10-22,0.0003974036296197081,-0.0003974036296197081
2018-10-23,0.0022510593220339548,-0.0022510593220339548
2018-10-24,0.003038710529792654,0.003038710529792654
2018-10-25,-0.0007903055848261786,-0.0007903055848261786
2018-10-26,0.004218296862641635,0.004218296862641635
2018-10-29,-0.0006563402467839596,-0.0006563402467839596
2018-10-30,-0.001444896886903968,-0.001444896886903968
2018-10-31,-0.0028939752696658383,-0.0028939752696658383
2018-11-01,0.0011873350923483628,0.0011873350923483628
2018-11-02,-0.004480168665173312,-0.004480168665173312
2018-11-05,0.0007941760423559874,0.0007941760423559874
2018-11-06,-0.001190318740907248,-0.001190318740907248
2018-11-07,-0.0001324152542372392,-0.0001324152542372392
2018-11-08,-0.0017216262746656552,-0.0017216262746656552
2018-11-09,0.002918546033430669,0.002918546033430669
2018-11-12,0.0022486772486771667,0.0022486772486771667
2018-11-13,0.0010558268443974228,0.0010558268443974228
2018-11-14,0.0019775873434411118,0.0019775873434411118
2018-11-15,0.000526315789473708,0.000526315789473708
2018-11-16,0.0028932140978432663,0.0028932140978432663
2018-11-19,0.001180173092053538,0.001180173092053538
2018-11-20,0.00039292730844797674,0.00039292730844797674
2018-11-21,-0.00091647028017805,-0.00091647028017805
2018-11-23,0.00039313327217915806,0.00039313327217915806
2018-11-26,-0.0011789363374378192,-0.0011789363374378192
2018-11-27,0.0009180327868851812,0.0009180327868851812
2018-11-28,0.001179245283018826,0.001179245283018826
2018-11-29,0.00026174584478466656,0.00026174584478466656
2018-11-30,0.0010467094073007832,0.0010467094073007832
2018-12-03,0.0011763168213305697,0.0011763168213305697
2018-12-04,0.0033942558746735685,0.0033942558746735685
2018-12-06,0.0029924538121259836,0.0029924538121259836
2018-12-07,0.0025943702166300042,0.0025943702166300042
2018-12-10,-0.0006469142191745103,-0.0006469142191745103
2018-12-11,-0.0019419989642671664,-0.0019419989642671664
2018-12-12,-0.0014269036191464357,-0.0014269036191464357
2018-12-13,0.0,0.0
2018-12-14,0.0014289425824889346,0.0014289425824889346
2018-12-17,0.0022052146841353704,0.0022052146841353704
2018-12-18,0.0019414962464405772,0.0019414962464405772
2018-12-19,-0.0002583645523833722,-0.0002583645523833722
2018-12-20,0.0011629409484430475,0.0011629409484430475
2018-12-21,-0.00025813113061434745,-0.00025813113061434745
2018-12-24,0.0030983733539891034,0.0030983733539891034
2018-12-26,-0.003088803088803105,-0.003088803088803105
2018-12-27,0.004131164471985471,0.004131164471985471
2018-12-28,0.0007714065312418583,0.0007714065312418583
2018-12-31,0.003211716341212645,0.003211716341212645
2019-01-02,0.001408631066717847,0.001408631066717847
2019-01-03,0.007928388746803128,0.007928388746803128
2019-01-04,-0.006977924384673928,-0.006977924384673928
2019-01-07,-0.002044205953749878,-0.002044205953749878
2019-01-08,-0.0024324670336705045,-0.0024324670336705045
2019-01-09,-0.0002566735112936591,-0.0002566735112936591
2019-01-10,0.0,0.0
2019-01-11,0.0019255455712452463,0.0019255455712452463
2019-01-14,-0.0003843689942344408,-0.0003843689942344408
2019-01-15,0.0,0.0
2019-01-16,-0.0015380671622661213,-0.0015380671622661213
2019-01-17,-0.001668806161745806,-0.001668806161745806
2019-01-18,-0.0028288543140028155,-0.0028288543140028155
2019-01-22,0.0033526756931012702,0.0033526756931012702
2019-01-23,-0.0015422182238786775,-0.0015422182238786775
2019-01-24,0.002960483974771444,0.002960483974771444
2019-01-25,-0.0028234086242300283,-0.0028234086242300283
2019-01-28,0.0007722007722008595,0.0007722007722008595
2019-01-29,0.0023148148148148806,0.0023148148148148806
2019-01-30,0.0017962535283551073,0.0017962535283551073
2019-01-31,0.0038422131147541894,0.0038422131147541894
2019-02-01,-0.00433784128604231,-0.00433784128604231
2019-02-04,-0.0017939518195797532,-0.0017939518195797532
2019-02-05,0.0012836970474967568,0.0012836970474967568
2019-02-06,0.00012820512820521657,0.00012820512820521657
2019-02-07,0.003204717343930241,0.003204717343930241
2019-02-08,0.0007666751852797304,0.0007666751852797304
2019-02-11,-0.002042900919305368,-0.002042900919305368
2019-02-12,-0.00140736949846465,-0.00140736949846465
2019-02-13,-0.0016655989750160582,-0.0016655989750160582
2019-02-14,0.003465092402464176,0.003465092402464176
2019-02-15,-0.0010231487402481143,-0.0010231487402481143
2019-02-19,0.0014082703879145786,0.0014082703879145786
2019-02-20,-0.0005113781641523651,-0.0005113781641523651
2019-02-21,-0.0020465592223074536,-0.0020465592223074536
2019-02-22,0.0019225839528325128,0.0019225839528325128
2019-02-25,-0.000895484201100194,-0.000895484201100194
2019-02-26,0.002432778489116494,0.002432778489116494
2019-02-27,-0.0033209860774044975,-0.0033209860774044975
2019-02-28,-0.0014097142124823714,-0.0014097142124823714
2019-03-01,-0.002566735112936369,-0.002566735112936369
2019-03-04,0.0019300051466804025,0.0019300051466804025
2019-03-05,0.00012841916013872634,0.00012841916013872634
2019-03-06,0.0020544427324087344,0.0020544427324087344
2019-03-07,0.003972321886212216,-0.003972321886212216
2019-03-08,0.0007657945118060283,-0.0007657945118060283
2019-03-11,-0.0008927432725417406,0.0008927432725417406
2019-03-12,0.001659433239724173,-0.001659433239724173
2019-03-13,-0.000127437237160688,0.000127437237160688
2019-03-14,-0.001147081315319931,0.001147081315319931
2019-03-15,0.0020415975500829298,-0.0020415975500829298
2019-03-18,-0.0008913790907932873,0.0008913790907932873
2019-03-19,-0.000764720876879954,0.000764720876879954
2019-03-20,0.001530612244897922,-0.001530612244897922
2019-03-21,0.00547631176770258,0.00547631176770258
2019-03-22,0.005446485117162725,0.005446485117162725
2019-03-25,0.002393550012597556,0.002393550012597556
2019-03-26,0.0006283775292195148,0.0006283775292195148
2019-03-27,0.0022607385079125297,0.0022607385079125297
2019-03-28,-0.0015037593984962294,-0.0015037593984962294
2019-03-29,-0.0022590361445783413,-0.0022590361445783413
2019-04-01,-0.004905660377358512,-0.004905660377358512
2019-04-02,0.0012640626975097824,0.0012640626975097824
2019-04-03,-0.002146193662416307,-0.002146193662416307
2019-04-04,0.0003795546558704732,0.0003795546558704732
2019-04-05,0.0003794106487922111,0.0003794106487922111
2019-04-08,-0.0011378002528444897,-0.0011378002528444897
2019-04-09,0.0015187950892292523,0.0015187950892292523
2019-04-10,0.001263743207380319,0.001263743207380319
2019-04-11,-0.0018932222642937813,-0.0018932222642937813
2019-04-12,-0.003793626707132014,-0.003793626707132014
2019-04-15,0.0005077430820004114,0.0005077430820004114
2019-04-16,-0.002664298401420906,-0.002664298401420906
2019-04-17,0.0002544205571810565,0.0002544205571810565
2019-04-18,0.0022892025944296623,0.0022892025944296623
2019-04-22,-0.0016495368608044902,-0.0016495368608044902
2019-04-23,0.0015251652262329163,0.0015251652262329163
2019-04-24,0.003299492385786751,0.003299492385786751
2019-04-25,-0.0011383759170250363,-0.0011383759170250363
2019-04-26,0.002279346587311659,0.002279346587311659
2019-04-29,-0.0018951358180669953,-0.0018951358180669953
2019-04-30,0.0018987341772152,0.0018987341772152
2019-05-01,-0.0007580543272267537,-0.0007580543272267537
2019-05-02,-0.003287394107978292,-0.003287394107978292
2019-05-03,0.0013954078396549718,0.0013954078396549718
2019-05-06,0.0022802128198631255,0.0022802128198631255
2019-05-07,0.003159757330637003,0.003159757330637003
2019-05-08,-0.002141867204233372,-0.002141867204233372
2019-05-09,0.0018939393939394478,0.0018939393939394478
2019-05-10,0.0,0.0
2019-05-13,0.0035286704473849184,0.0035286704473849184
2019-05-14,-0.0007534848675122552,-0.0007534848675122552
2019-05-15,0.0027648611285659985,0.0027648611285659985
2019-05-16,-0.0020052638175209747,-0.0020052638175209747
2019-05-17,0.0005023232450080961,0.0005023232450080961
2019-05-20,-0.0016317308899209682,-0.0016317308899209682
2019-05-21,-0.0011315061604224574,-0.0011315061604224574
2019-05-22,0.002391441157961083,0.002391441157961083
2019-05-23,0.006152687091913522,0.006152687091913522
2019-05-24,-0.002495944090852409,-0.002495944090852409
2019-05-28,0.004003503065181935,0.004003503065181935
2019-05-29,0.0018691588785046953,0.0018691588785046953
2019-05-30,0.0004975124378110429,0.0004975124378110429
2019-05-31,0.005469915464942909,0.005469915464942909
2019-06-03,0.004080118694361978,0.004080118694361978
2019-06-04,-0.002339613348109837,-0.002339613348109837
2019-06-05,0.00037027894347074763,0.00037027894347074763
2019-06-06,-0.0002467612584824419,-0.0002467612584824419
2019-06-07,0.002221399481673547,0.002221399481673547
2019-06-10,-0.003570988794483476,-0.003570988794483476
2019-06-11,0.0,0.0
2019-06-12,0.0016065249629262368,0.0016065249629262368
2019-06-13,0.002837754472547749,0.002837754472547749
2019-06-14,-0.0004921259842519676,-0.0004921259842519676
2019-06-17,0.0002461841457410685,0.0002461841457410685
2019-06-18,0.0013536795471327245,0.0013536795471327245
2019-06-19,-0.0018434312400147368,-0.0018434312400147368
2019-06-20,0.009111056390051608,0.009111056390051608
2019-06-21,-0.0042703757930697694,-0.0042703757930697694
2019-06-24,0.003308418086018783,0.003308418086018783
2019-06-25,0.0014655593551538004,0.0014655593551538004
2019-06-26,-0.004146341463414638,-0.004146341463414638
2019-06-27,0.0026940974773450588,0.0026940974773450588
2019-06-28,0.0002442598925256334,0.0002442598925256334
2019-07-01,-0.00219780219780219,-0.00219780219780219
2019-07-02,0.0035487028879099825,0.0035487028879099825
2019-07-03,0.0008535544445800181,0.0008535544445800181
2019-07-05,-0.006091617933723148,-0.006091617933723148
2019-07-08,0.0002451581269919956,0.0002451581269919956
2019-07-09,-0.0015931372549019551,-0.0015931372549019551
2019-07-10,0.0011047011169755816,0.0011047011169755816
2019-07-11,-0.0035556645414418497,-0.0035556645414418497
2019-07-12,0.0009843730773964054,0.0009843730773964054
2019-07-15,0.0004917025199753233,0.0004917025199753233
2019-07-16,-0.001965843469713735,-0.001965843469713735
2019-07-17,0.003447002339037386,0.003447002339037386
2019-07-18,0.0022083179977916423,0.0022083179977916423
2019-07-19,-0.0008568980291345785,-0.0008568980291345785
2019-07-22,0.0004900759617740835,0.0004900759617740835
2019-07-23,-0.0018368846436443986,-0.0018368846436443986
