date,ES=F Long Only,ES=F Using TFT
2017-10-26,0.001172562048075143,0.001172562048075143
2017-10-27,0.006636736287331635,0.006636736287331635
2017-10-30,-0.003975179367849524,-0.003975179367849524
2017-10-31,0.0017521658717025712,0.0017521658717025712
2017-11-01,0.000777378291711095,0.000777378291711095
2017-11-02,0.0007767744441207203,0.0007767744441207203
2017-11-03,0.0023285146017268943,0.0023285146017268943
2017-11-06,0.0023231052173071642,0.0023231052173071642
2017-11-07,-0.0007725736359246449,-0.0007725736359246449
2017-11-08,0.0016429883057891281,0.0016429883057891281
2017-11-09,-0.0027016595908915253,-0.0027016595908915253
2017-11-10,-0.0017414860681114197,-0.0017414860681114197
2017-11-13,0.0009691800736577605,0.0009691800736577605
2017-11-14,-0.0015491866769945517,-0.0015491866769945517
2017-11-15,-0.005042668735453892,-0.005042668735453892
2017-11-16,0.007797270955165692,0.007797270955165692
2017-11-17,-0.0033849129593810368,-0.0033849129593810368
2017-11-20,0.002231926249393501,0.002231926249393501
2017-11-21,0.0055189775367932015,0.0055189775367932015
2017-11-22,-0.0006740491092922518,-0.0006740491092922518
2017-11-24,0.002505299672383998,0.002505299672383998
2017-11-27,0.00028835063437138153,0.00028835063437138153
2017-11-28,0.009320649562794214,0.009320649562794214
2017-11-29,-0.00038080731150036407,-0.00038080731150036407
2017-11-30,0.008761904761904749,0.008761904761904749
2017-12-01,-0.0015105740181269312,-0.0015105740181269312
2017-12-04,-0.002174735249621751,-0.002174735249621751
2017-12-05,-0.0037903913579077075,-0.0037903913579077075
2017-12-06,0.00038048130885570686,0.00038048130885570686
2017-12-07,0.003898450128363651,0.003898450128363651
2017-12-08,0.004356885773820762,0.004356885773820762
2017-12-11,0.003960769520935603,0.003960769520935603
2017-12-12,0.0013150479053165576,0.0013150479053165576
2017-12-13,0.0005628517823639267,0.0005628517823639267
2017-12-14,-0.004969060566285433,-0.004969060566285433
2017-12-15,0.0050880995006123975,0.0050880995006123975
2017-12-18,0.010405924814849588,0.010405924814849588
2017-12-19,-0.0038968268695490638,-0.0038968268695490638
2017-12-20,-0.0009314456035767193,-0.0009314456035767193
2017-12-21,0.002330785008390901,0.002330785008390901
2017-12-22,-0.0006511022230489827,-0.0006511022230489827
2017-12-26,0.00037230081906169943,0.00037230081906169943
2017-12-27,-0.0005582433941198062,-0.0005582433941198062
2017-12-28,9.309253397882244e-05,9.309253397882244e-05
2017-12-29,-0.0036302708740575396,-0.0036302708740575396
2018-01-02,0.006352765321375298,0.006352765321375298
2018-01-03,0.0066839955440030074,0.0066839955440030074
2018-01-04,0.004703061600885183,0.004703061600885183
2018-01-05,0.006883891693437283,0.006883891693437283
2018-01-08,0.0015496809480401996,0.0015496809480401996
2018-01-09,0.00200236643305729,0.00200236643305729
2018-01-10,-0.0006358434008538749,-0.0006358434008538749
2018-01-11,0.0069078349391020755,0.0069078349391020755
2018-01-12,0.006950713125112751,0.006950713125112751
2018-01-16,-0.0022411474675033682,-0.0022411474675033682
2018-01-17,0.007637017070979413,0.007637017070979413
2018-01-18,-0.002674988854213134,-0.002674988854213134
2018-01-19,0.005274921770227925,0.005274921770227925
2018-01-22,0.008626823194592736,0.008626823194592736
2018-01-23,0.0014989859800722538,0.0014989859800722538
2018-01-24,0.0005282620179609676,0.0005282620179609676
2018-01-25,8.799718409013835e-05,8.799718409013835e-05
2018-01-26,0.011702595688517281,0.011702595688517281
2018-01-29,-0.007305618368411926,-0.007305618368411926
2018-01-30,-0.010162957771158276,-0.010162957771158276
2018-01-31,0.0004425562046379561,0.0004425562046379561
2018-02-01,-0.0011501371317349518,-0.0011501371317349518
2018-02-02,-0.023294951284322463,-0.023294951284322463
2018-02-05,-0.05404915208125505,-0.05404915208125505
2018-02-06,0.03317035758795894,0.03317035758795894
2018-02-07,-0.00965018094089265,-0.00965018094089265
2018-02-08,-0.028014616321559105,-0.028014616321559105
2018-02-09,0.009832272990167645,0.009832272990167645
2018-02-12,0.013841160748377268,0.013841160748377268
2018-02-13,0.00244798041615657,0.00244798041615657
2018-02-14,0.01324316708932094,0.01324316708932094
2018-02-15,0.013718946978123814,0.013718946978123814
2018-02-16,0.00036576444769576,0.00036576444769576
2018-02-20,-0.007678244972577741,-0.007678244972577741
2018-02-21,-0.005619012527634526,-0.005619012527634526
2018-02-22,0.0047244094488188,0.0047244094488188
2018-02-23,0.013737783514659707,0.013737783514659707
2018-02-26,0.01300591177808097,0.01300591177808097
2018-02-27,-0.013287843418926193,-0.013287843418926193
2018-02-28,-0.012010919017288457,-0.012010919017288457
2018-03-01,-0.013354208878246454,-0.013354208878246454
2018-03-02,0.004480537664519835,0.004480537664519835
2018-03-05,0.010500882817582102,0.010500882817582102
2018-03-06,0.002023174544785622,0.002023174544785622
2018-03-07,-0.0002753303964757592,-0.0002753303964757592
2018-03-08,0.005875332782520948,0.005875332782520948
2018-03-09,0.016336588482248837,0.016336588482248837
2018-03-12,0.0,0.0
2018-03-13,-0.0055675287356321546,-0.0055675287356321546
2018-03-14,-0.006772620552645825,-0.006772620552645825
2018-03-15,0.0006364214928629153,0.0006364214928629153
2018-03-16,0.00045429765582416515,0.00045429765582416515
2018-03-19,-0.010898192716374488,-0.010898192716374488
2018-03-20,0.0002754567991920531,0.0002754567991920531
2018-03-21,-0.0019276666054709457,-0.0019276666054709457
2018-03-22,-0.027591281155154967,-0.027591281155154967
2018-03-23,-0.017213657429301032,-0.017213657429301032
2018-03-26,0.023770570686170833,0.023770570686170833
2018-03-27,-0.016450460612897122,-0.016450460612897122
2018-03-28,-0.0031539711363853806,-0.0031539711363853806
2018-03-29,0.013614573346117043,0.013614573346117043
2018-04-02,-0.025728339008702195,-0.025728339008702195
2018-04-03,0.014854368932038842,0.014854368932038842
2018-04-04,0.012914952645173727,0.012914952645173727
2018-04-05,0.005572346052134414,0.005572346052134414
2018-04-06,-0.02103879026955946,-0.02103879026955946
2018-04-09,0.005084908375707631,0.005084908375707631
2018-04-10,0.013745704467353903,0.013745704467353903
2018-04-11,-0.005273069679849307,-0.005273069679849307
2018-04-12,0.00870882241575166,0.00870882241575166
2018-04-13,-0.0025337837837837718,-0.0025337837837837718
2018-04-16,0.009220058330981384,0.009220058330981384
2018-04-17,0.009229048196140566,0.009229048196140566
2018-04-18,0.0012008128579346078,0.0012008128579346078
2018-04-19,-0.006181382046314243,-0.006181382046314243
2018-04-20,-0.00798366134422579,-0.00798366134422579
2018-04-23,-9.358038555118409e-05,-9.358038555118409e-05
2018-04-24,-0.013476836686944327,-0.013476836686944327
2018-04-25,0.0035101034057489766,0.0035101034057489766
2018-04-26,0.011344299489506549,0.011344299489506549
2018-04-27,-0.001121704991587258,-0.001121704991587258
2018-04-30,-0.009170877784016485,-0.009170877784016485
2018-05-01,0.0019833774083868327,0.0019833774083868327
2018-05-02,-0.009331699500424118,-0.009331699500424118
2018-05-03,0.0016175071360609028,0.0016175071360609028
2018-05-04,0.0118742281751687,0.0118742281751687
2018-05-07,0.002628614344724056,0.002628614344724056
2018-05-08,9.36329588014928e-05,9.36329588014928e-05
2018-05-09,0.009643291826608058,0.009643291826608058
2018-05-10,0.008438427299703344,0.008438427299703344
2018-05-11,0.003954022988505779,0.003954022988505779
2018-05-14,0.0005495511998534486,0.0005495511998534486
2018-05-15,-0.008055657268399852,-0.008055657268399852
2018-05-16,0.0051679586563306845,0.0051679586563306845
2018-05-17,-0.0015607785530664664,-0.0015607785530664664
2018-05-18,-0.002114942528735675,-0.002114942528735675
2018-05-21,0.007371913011426479,0.007371913011426479
2018-05-22,-0.0025612879619465456,-0.0025612879619465456
2018-05-23,0.0017424798239178418,0.0017424798239178418
2018-05-24,-0.0011901492264030367,-0.0011901492264030367
2018-05-25,-0.003391384051329105,-0.003391384051329105
2018-05-29,-0.009564977467120372,-0.009564977467120372
2018-05-30,0.01197882811774531,0.01197882811774531
2018-05-31,-0.0069737566525968075,-0.0069737566525968075
2018-06-01,0.010441692847902528,0.010441692847902528
2018-06-04,0.004298125285779664,0.004298125285779664
2018-06-05,0.0021853942815517335,0.0021853942815517335
2018-06-06,0.007541341086680031,0.007541341086680031
2018-06-07,0.0,0.0
2018-06-08,0.0023446658851113966,0.0023446658851113966
2018-06-11,0.001529464687359372,0.001529464687359372
2018-06-12,0.00035932446999642487,0.00035932446999642487
2018-06-13,-0.0035021551724138122,-0.0035021551724138122
2018-06-14,0.0032441200324411223,0.0032441200324411223
2018-06-15,-0.0024252223120452276,-0.0024252223120452276
2018-06-18,0.001170538447685887,0.001170538447685887
2018-06-19,-0.0048565518481877845,-0.0048565518481877845
2018-06-20,0.0020786262991414617,0.0020786262991414617
2018-06-21,-0.00703463203463206,-0.00703463203463206
2018-06-22,0.002543142597638548,0.002543142597638548
2018-06-25,-0.01349882225040766,-0.01349882225040766
2018-06-26,0.002295894939847498,0.002295894939847498
2018-06-27,-0.00861279091075684,-0.00861279091075684
2018-06-28,0.00536044362292043,0.00536044362292043
2018-06-29,0.0007354293068577711,0.0007354293068577711
2018-07-02,0.0021128054381773786,0.0021128054381773786
2018-07-03,-0.00513337611146758,-0.00513337611146758
2018-07-05,0.009306182622316417,0.009306182622316417
2018-07-06,0.008946503560343322,0.008946503560343322
2018-07-09,0.008867173362287373,0.008867173362287373
2018-07-10,0.0033183856502241316,0.0033183856502241316
2018-07-11,-0.008134441762760347,-0.008134441762760347
2018-07-12,0.008832011535688578,0.008832011535688578
2018-07-13,0.0016973378595677158,0.0016973378595677158
2018-07-16,-0.0024079193792918563,-0.0024079193792918563
2018-07-17,0.005274450205614123,0.005274450205614123
2018-07-18,0.0016896398399288692,0.0016896398399288692
2018-07-19,-0.0038174715909090606,-0.0038174715909090606
2018-07-20,-0.0016041351038231788,-0.0016041351038231788
2018-07-23,0.004016781219316146,0.004016781219316146
2018-07-24,0.003200568990042729,0.003200568990042729
2018-07-25,0.007178305565402443,0.007178305565402443
2018-07-26,0.0004399472063352228,0.0004399472063352228
2018-07-27,-0.008795074758135457,-0.008795074758135457
2018-07-30,-0.005057675244010684,-0.005057675244010684
2018-07-31,0.0049050209578167525,0.0049050209578167525
2018-08-01,-0.002218672346467887,-0.002218672346467887
2018-08-02,0.006315040469625499,0.006315040469625499
2018-08-03,0.003888987095633789,0.003888987095633789
2018-08-06,0.003697834125726329,0.003697834125726329
2018-08-07,0.0034210526315789913,0.0034210526315789913
2018-08-08,-0.0015735641227380137,-0.0015735641227380137
2018-08-09,-0.0005253480430785773,-0.0005253480430785773
2018-08-10,-0.005957074025405129,-0.005957074025405129
2018-08-13,-0.003965805939896039,-0.003965805939896039
2018-08-14,0.005485754733675519,0.005485754733675519
2018-08-15,-0.006951777543118598,-0.006951777543118598
2018-08-16,0.008329641116526343,0.008329641116526343
2018-08-17,0.0026364355391510497,0.0026364355391510497
2018-08-20,0.0021912525199403454,0.0021912525199403454
2018-08-21,0.0011369599440265166,0.0011369599440265166
2018-08-22,-0.0001747182667948266,-0.0001747182667948266
2018-08-23,-0.0011358671909130758,-0.0011358671909130758
2018-08-24,0.006560531840447803,0.006560531840447803
2018-08-27,0.007560615277657057,0.007560615277657057
2018-08-28,0.0002587545282042303,0.0002587545282042303
2018-08-29,0.005346210226782722,0.005346210226782722
2018-08-30,-0.004374303113474531,-0.004374303113474531
2018-08-31,0.0,0.0
2018-09-04,-0.0012922122674018377,-0.0012922122674018377
2018-09-05,-0.003450357974639884,-0.003450357974639884
2018-09-06,-0.0032026313511641646,-0.0032026313511641646
2018-09-07,-0.001476207016325115,-0.001476207016325115
2018-09-10,0.001913209844334185,0.001913209844334185
2018-09-11,0.003298324798194585,0.003298324798194585
2018-09-12,-0.00043256337053376726,-0.00043256337053376726
2018-09-13,0.005798857538514834,0.005798857538514834
2018-09-14,0.00034420445744776096,0.00034420445744776096
2018-09-17,-0.005247311827957013,-0.005247311827957013
2018-09-18,0.0053614666205465955,0.0053614666205465955
2018-09-19,0.0012041974883880702,0.0012041974883880702
2018-09-20,0.008247422680412342,0.008247422680412342
2018-09-21,0.0030674846625766694,0.0030674846625766694
2018-09-24,-0.005946313285762783,-0.005946313285762783
2018-09-25,-0.001452743120834099,-0.001452743120834099
2018-09-26,-0.003337612323491612,-0.003337612323491612
2018-09-27,0.0029194573244031297,0.0029194573244031297
2018-09-28,-0.00034246575342467,-0.00034246575342467
2018-10-01,0.0037684138403561995,0.0037684138403561995
2018-10-02,-0.0005119453924914419,-0.0005119453924914419
2018-10-03,0.0010244152296396969,0.0010244152296396969
2018-10-04,-0.008101654443117834,-0.008101654443117834
2018-10-05,-0.004728742154586851,-0.004728742154586851
2018-10-08,-8.638562543195061e-05,-8.638562543195061e-05
2018-10-09,-0.0019006479481641358,-0.0019006479481641358
2018-10-10,-0.03713321215268761,-0.03713321215268761
2018-10-11,-0.012765192376842815,-0.012765192376842815
2018-10-12,0.008377344745947868,0.008377344745947868
2018-10-15,-0.007043525374751725,-0.007043525374751725
2018-10-16,0.025009094216078553,0.025009094216078553
2018-10-17,-0.0005323396326856189,-0.0005323396326856189
2018-10-18,-0.01562361296049708,-0.01562361296049708
2018-10-19,-0.0017134096852736702,-0.0017134096852736702
2018-10-22,-0.003974706413730766,-0.003974706413730766
2018-10-23,-0.0037184835842554165,-0.0037184835842554165
2018-10-24,-0.029858898497951758,-0.029858898497951758
2018-10-25,0.009008163648306367,0.009008163648306367
2018-10-26,-0.006974797730865845,-0.006974797730865845
2018-10-29,-0.009739651620153555,-0.009739651620153555
2018-10-30,0.01579345564592405,0.01579345564592405
2018-10-31,0.009589423703565858,0.009589423703565858
2018-11-01,0.00995942456658061,0.00995942456658061
2018-11-02,-0.005021913805697609,-0.005021913805697609
2018-11-05,0.005597870973662378,0.005597870973662378
2018-11-06,0.007118087242197424,0.007118087242197424
2018-11-07,0.02084088437839804,0.02084088437839804
2018-11-08,-0.002751642109000585,-0.002751642109000585
2018-11-09,-0.010591900311526459,-0.010591900311526459
2018-11-12,-0.018441885570349092,-0.018441885570349092
2018-11-13,-9.165062780680522e-05,-9.165062780680522e-05
2018-11-14,-0.010632447296058611,-0.010632447296058611
2018-11-15,0.013340744858254538,0.013340744858254538
2018-11-16,0.0031084293289449505,0.0031084293289449505
2018-11-19,-0.01704338315712728,-0.01704338315712728
2018-11-20,-0.020862308762169657,-0.020862308762169657
2018-11-21,0.003409090909090917,0.003409090909090917
2018-11-23,-0.007361268403170973,-0.007361268403170973
2018-11-26,0.01540216771249292,0.01540216771249292
2018-11-27,0.0050561797752808335,0.0050561797752808335
2018-11-28,0.021613564374883598,0.021613564374883598
2018-11-29,0.0010031004924311304,0.0010031004924311304
2018-11-30,0.0051015760225927576,0.0051015760225927576
2018-12-03,0.011782833318227048,0.011782833318227048
2018-12-04,-0.03189106870912839,-0.03189106870912839
2018-12-06,-0.003978902563153475,-0.003978902563153475
2018-12-07,-0.020438498699368313,0.020438498699368313
2018-12-10,0.0026555386949924653,-0.0026555386949924653
2018-12-11,-0.0006621263715475001,0.0006621263715475001
2018-12-12,0.004259346900141958,-0.004259346900141958
2018-12-13,-0.002639019792648467,0.002639019792648467
2018-12-14,-0.01644301644301649,0.01644301644301649
2018-12-17,-0.019023827824750206,0.019023827824750206
2018-12-18,-0.006562193927521998,0.006562193927521998
2018-12-19,-0.012816720891255073,0.012816720891255073
2018-12-20,-0.006990911814640954,0.006990911814640954
2018-12-21,-0.007241275269033509,-0.007241275269033509
2018-12-24,-0.05105865667105658,-0.05105865667105658
2018-12-26,0.05519376534642895,0.05519376534642895
2018-12-27,0.009712666936462888,0.009712666936462888
2018-12-28,-0.003607214428857697,-0.003607214428857697
2018-12-31,0.007743362831858391,0.007743362831858391
2019-01-02,0.0022951801217443446,0.0022951801217443446
2019-01-03,-0.02518916766228596,-0.02518916766228596
2019-01-04,0.03411296088244309,0.03411296088244309
2019-01-07,0.007604938271605022,0.007604938271605022
2019-01-08,0.0086257596549697,-0.0086257596549697
2019-01-09,0.0038872691933915515,-0.0038872691933915515
2019-01-10,0.00445304937076485,-0.00445304937076485
2019-01-11,0.00038550501156509043,-0.00038550501156509043
2019-01-14,-0.005587668593448947,0.005587668593448947
2019-01-15,0.009688044952528507,-0.009688044952528507
2019-01-16,0.0029744770677413435,-0.0029744770677413435
2019-01-17,0.00841863579833535,-0.00841863579833535
2019-01-18,0.013755810644151323,-0.013755810644151323
2019-01-22,-0.014785700917087752,0.014785700917087752
2019-01-23,0.0023746200607903667,0.0023746200607903667
2019-01-24,-0.0016109163271107452,-0.0016109163271107452
2019-01-25,0.011199696279422966,0.011199696279422966
2019-01-28,-0.008072085601651957,-0.008072085601651957
2019-01-29,-0.0006623769871310081,-0.0006623769871310081
2019-01-30,0.016002272512072757,0.016002272512072757
2019-01-31,0.008201304753028937,0.008201304753028937
2019-02-01,-9.243852837859112e-05,-9.243852837859112e-05
2019-02-04,0.006286401035407119,0.006286401035407119
2019-02-05,0.0035829122645842926,0.0035829122645842926
2019-02-06,-0.0005492493592090808,-0.0005492493592090808
2019-02-07,-0.009342370397508737,-0.009342370397508737
2019-02-08,0.0008321005917160118,0.0008321005917160118
2019-02-11,0.0007390300230947222,0.0007390300230947222
2019-02-12,0.013477337764238984,0.013477337764238984
2019-02-13,0.0017305765552417807,0.0017305765552417807
2019-02-14,-0.0021822149481723896,-0.0021822149481723896
2019-02-15,0.01221067978859125,0.01221067978859125
2019-02-19,0.0006301764494058837,0.0006301764494058837
2019-02-20,0.0029689608636978004,0.0029689608636978004
2019-02-21,-0.00457481162540363,-0.00457481162540363
2019-02-22,0.006127782283499972,0.006127782283499972
2019-02-25,0.002060008956560777,0.002060008956560777
2019-02-26,-0.0019663925634608725,-0.0019663925634608725
2019-02-27,0.0012538061973850212,0.0012538061973850212
2019-02-28,-0.003667262969588525,-0.003667262969588525
2019-03-01,0.007271747912739102,0.007271747912739102
2019-03-04,-0.004812834224598883,-0.004812834224598883
2019-03-05,0.0,0.0
2019-03-06,-0.00716460684219955,-0.00716460684219955
2019-03-07,-0.007757532022370506,-0.007757532022370506
2019-03-08,-0.0010909090909091423,-0.0010909090909091423
2019-03-11,0.013469239170003533,0.013469239170003533
2019-03-12,0.002873563218390718,0.002873563218390718
2019-03-13,0.008058739255014435,0.008058739255014435
2019-03-14,-0.0025759459939598273,-0.0025759459939598273
2019-03-15,0.0016528248563985048,0.0016528248563985048
2019-03-18,0.010174689804671955,0.010174689804671955
2019-03-19,-0.0014082027812004627,-0.0014082027812004627
2019-03-20,-0.0033491979552264795,-0.0033491979552264795
2019-03-21,0.012557481429076756,0.012557481429076756
2019-03-22,-0.018078602620087314,-0.018078602620087314
2019-03-25,-0.0013341634794983293,-0.0013341634794983293
2019-03-26,0.005700035625222588,0.005700035625222588
2019-03-27,-0.004427913567127129,-0.004427913567127129
2019-03-28,0.0037359900373599153,0.0037359900373599153
2019-03-29,0.00593761077632049,0.00593761077632049
2019-04-01,0.011540833406748385,0.011540833406748385
2019-04-02,-0.001219299773558613,-0.001219299773558613
2019-04-03,0.004447157307289951,0.004447157307289951
2019-04-04,0.0010417570969702972,0.0010417570969702972
2019-04-05,0.004596305610961693,0.004596305610961693
2019-04-08,0.000776933701657434,0.000776933701657434
2019-04-09,-0.005434313810057767,-0.005434313810057767
2019-04-10,0.0041630529054639265,0.0041630529054639265
2019-04-11,-0.0009500777336327593,-0.0009500777336327593
2019-04-12,0.007175585717990929,0.007175585717990929
2019-04-15,-0.0010300429184549875,-0.0010300429184549875
2019-04-16,0.0006874033339061558,0.0006874033339061558
2019-04-17,-0.0037781212433453115,-0.0037781212433453115
2019-04-18,0.0032752973625236326,0.0032752973625236326
2019-04-22,0.0008591065292096189,0.0008591065292096189
2019-04-23,0.008755364806867005,0.008755364806867005
2019-04-24,-0.0024676650782845533,-0.0024676650782845533
2019-04-25,-0.001535443145952442,-0.001535443145952442
2019-04-26,0.005211448099103011,0.005211448099103011
2019-04-29,0.0005099439061704292,0.0005099439061704292
2019-04-30,0.001868841318382497,0.001868841318382497
2019-05-01,-0.008648465321349885,-0.008648465321349885
2019-05-02,-0.001881628463906937,-0.001881628463906937
2019-05-03,0.010282776349614497,0.010282776349614497
2019-05-06,-0.0050890585241730735,-0.0050890585241730735
2019-05-07,-0.014236999147485108,-0.014236999147485108
2019-05-08,-0.0012107584536884541,-0.0012107584536884541
2019-05-09,-0.0050220798337518024,-0.0050220798337518024
2019-05-10,0.004960403794273871,0.004960403794273871
2019-05-13,-0.027710426047800496,-0.027710426047800496
2019-05-14,0.01148913430708931,0.01148913430708931
2019-05-15,0.00554723958791925,0.00554723958791925
2019-05-16,0.008231173380035095,0.008231173380035095
2019-05-17,-0.005732152162584714,-0.005732152162584714
2019-05-20,-0.0062893081761006275,-0.0062893081761006275
2019-05-21,0.007735583684950864,0.007735583684950864
2019-05-22,-0.002965806001395621,-0.002965806001395621
2019-05-23,-0.013298337707786545,-0.013298337707786545
2019-05-24,0.0043447419755275885,0.0043447419755275885
2019-05-28,-0.009446455372119744,-0.009446455372119744
2019-05-29,-0.0089126559714795,-0.0089126559714795
2019-05-30,0.003776978417266097,0.003776978417266097
2019-05-31,-0.013617631248880158,-0.013617631248880158
2019-06-03,-0.0010899182561308063,-0.0010899182561308063
2019-06-04,0.020185488270594742,0.020185488270594742
2019-06-05,0.008110516934046297,0.008110516934046297
2019-06-06,0.0063654849261780555,0.0063654849261780555
2019-06-07,0.010278485460774922,0.010278485460774922
2019-06-10,0.004956521739130526,0.004956521739130526
2019-06-11,-0.000778748810244867,-0.000778748810244867
2019-06-12,-0.0020782819535850594,-0.0020782819535850594
2019-06-13,0.004685872960777493,0.004685872960777493
2019-06-14,-0.0013819312489203872,-0.0013819312489203872
2019-06-17,0.0005189413596262682,0.0005189413596262682
2019-06-18,0.010286998616874099,0.010286998616874099
2019-06-19,0.002481389578163684,0.002481389578163684
2019-06-20,0.009132809832707478,0.009132809832707478
2019-06-21,-0.0006259317114944984,-0.0006259317114944984
2019-06-24,-0.0006431844025055478,-0.0006431844025055478
2019-06-25,-0.010162601626016232,-0.010162601626016232
2019-06-26,-0.001368925393566034,-0.001368925393566034
2019-06-27,0.0044551062371487316,0.0044551062371487316
2019-06-28,0.004520641419310856,0.004520641419310856
2019-07-01,0.00798165916617144,0.00798165916617144
2019-07-02,0.003959228371662071,0.003959228371662071
2019-07-03,0.006964255747608616,0.006964255747608616
2019-07-05,-0.003249729189234274,-0.003249729189234274
2019-07-08,-0.0040127069051998365,-0.0040127069051998365
2019-07-09,0.001175088131609936,0.001175088131609936
2019-07-10,0.005197853789403073,0.005197853789403073
2019-07-11,0.00216847372810669,0.00216847372810669
2019-07-12,0.0038282290279627595,0.0038282290279627595
2019-07-15,0.0005803349361630517,0.0005803349361630517
2019-07-16,-0.0033971331510481706,-0.0033971331510481706
2019-07-17,-0.0073162620552045254,-0.0073162620552045254
2019-07-18,0.0041876046901172526,0.0041876046901172526
2019-07-19,-0.006839032527105937,-0.006839032527105937
2019-07-22,0.004030903594222313,0.004030903594222313
2019-07-23,0.00635664101706257,0.00635664101706257
2019-07-24,0.004488031914893664,0.004488031914893664
2019-07-25,-0.004964421644878425,-0.004964421644878425
2019-07-26,0.005987028105770786,0.005987028105770786
2019-07-29,-0.0009092411968920633,-0.0009092411968920633
2019-07-30,-0.0031438735831885722,-0.0031438735831885722
2019-07-31,-0.009959332724707393,-0.009959332724707393
2019-08-01,-0.01014334814318052,-0.01014334814318052
2019-08-02,-0.0066056910569105565,-0.0066056910569105565
