date,ZB=F Long Only,ZB=F Using TFT
2017-08-31,0.002987452698665516,0.002987452698665516
2017-09-01,-0.005758538522636969,-0.005758538522636969
2017-09-05,0.011583782704214007,0.011583782704214007
2017-09-06,-0.00414610069101673,-0.00414610069101673
2017-09-07,0.006542426645519406,0.006542426645519406
2017-09-08,-0.0005909001378766598,-0.0005909001378766598
2017-09-11,-0.00808040993299175,-0.00808040993299175
2017-09-12,-0.004768527717067372,-0.004768527717067372
2017-09-13,-0.0027949690556997586,-0.0027949690556997586
2017-09-14,0.0010010010010010895,0.0010010010010010895
2017-09-15,0.00039999999999995595,0.00039999999999995595
2017-09-18,-0.004398240703718526,-0.004398240703718526
2017-09-19,-0.0014056224899597902,-0.0014056224899597902
2017-09-20,-0.00040217172732759376,-0.00040217172732759376
2017-09-21,-0.009454838060752313,-0.009454838060752313
2017-09-22,0.0014216084484159897,0.0014216084484159897
2017-09-25,0.005272764145203723,0.005272764145203723
2017-09-26,-0.0008069396812587781,-0.0008069396812587781
2017-09-27,-0.0119119725418938,-0.0119119725418938
2017-09-28,-0.0010216591744993675,0.0010216591744993675
2017-09-29,0.00020454080589082935,-0.00020454080589082935
2017-10-02,-0.0008179959100204082,0.0008179959100204082
2017-10-03,-0.00040933278755628244,0.00040933278755628244
2017-10-04,-0.00040950040950038513,0.00040950040950038513
2017-10-05,-0.002048340843916474,0.002048340843916474
2017-10-06,-0.002257799671592786,0.002257799671592786
2017-10-09,0.0012343139271755454,-0.0012343139271755454
2017-10-10,0.002671049928087088,-0.002671049928087088
2017-10-11,0.0004098360655737654,-0.0004098360655737654
2017-10-12,0.003482179434658006,0.003482179434658006
2017-10-13,0.005919575423555923,0.005919575423555923
2017-10-16,-0.0018262987012986898,-0.0018262987012986898
2017-10-17,0.0022362268753812753,0.0022362268753812753
2017-10-18,-0.006693711967545646,-0.006693711967545646
2017-10-19,0.0032673065141923807,0.0032673065141923807
2017-10-20,-0.00875228984327292,-0.00875228984327292
2017-10-23,0.0010266940451746365,0.0010266940451746365
2017-10-24,-0.004307692307692346,-0.004307692307692346
2017-10-25,-0.005150391429748713,-0.005150391429748713
2017-10-26,-0.001242493269828171,0.001242493269828171
2017-10-27,0.0031100974497200173,-0.0031100974497200173
2017-10-30,0.00785448532451416,-0.00785448532451416
2017-10-31,0.0006152584085314938,-0.0006152584085314938
2017-11-01,0.001844640295142419,-0.001844640295142419
2017-11-02,0.004705400981996677,-0.004705400981996677
2017-11-03,0.0012217470983506562,-0.0012217470983506562
2017-11-06,0.0036607687614398365,-0.0036607687614398365
2017-11-07,0.003039513677811634,-0.003039513677811634
2017-11-08,-0.0022222222222222365,0.0022222222222222365
2017-11-09,-0.0030370520348248498,-0.0030370520348248498
2017-11-10,-0.010154346060113784,-0.010154346060113784
2017-11-13,0.0006155108740253379,0.0006155108740253379
2017-11-14,0.0030756612671725136,0.0030756612671725136
2017-11-15,0.007358953393295176,0.007358953393295176
2017-11-16,-0.0028409090909090606,-0.0028409090909090606
2017-11-17,0.0014245014245013454,0.0014245014245013454
2017-11-20,-0.000812842918106127,-0.000812842918106127
2017-11-21,0.002847264592231058,0.002847264592231058
2017-11-22,0.0026363820726018616,0.0026363820726018616
2017-11-24,-0.0016181229773463146,-0.0016181229773463146
2017-11-27,0.000607779578606138,0.000607779578606138
2017-11-28,-0.00040494027130999477,-0.00040494027130999477
2017-11-29,-0.006279116872594748,-0.006279116872594748
2017-11-30,-0.0030574806359560114,-0.0030574806359560114
2017-12-01,0.01001840114496022,0.01001840114496022
2017-12-04,-0.0016194331983805377,-0.0016194331983805377
2017-12-05,0.0044606650446066265,0.0044606650446066265
2017-12-06,0.002220427937020597,0.002220427937020597
2017-12-07,-0.0076535750251762735,-0.0076535750251762735
2017-12-08,0.00020296326364932504,0.00020296326364932504
2017-12-11,0.0010146103896104819,0.0010146103896104819
2017-12-12,-0.002432596797080855,-0.002432596797080855
2017-12-13,0.00670595407437502,0.00670595407437502
2017-12-14,0.002624142107388039,0.002624142107388039
2017-12-15,0.0010066438494060748,0.0010066438494060748
2017-12-18,-0.007039420756234871,-0.007039420756234871
2017-12-19,-0.011342920802106526,-0.011342920802106526
2017-12-20,-0.01290719114935468,-0.01290719114935468
2017-12-21,0.004151100041511091,0.004151100041511091
2017-12-22,-0.0012401818933444053,0.0012401818933444053
2017-12-26,0.004139072847682224,-0.004139072847682224
2017-12-27,0.008656224237427956,-0.008656224237427956
2017-12-28,-0.0014303228442991145,0.0014303228442991145
2017-12-29,0.0018416206261511192,-0.0018416206261511192
2018-01-02,-0.008169934640522847,0.008169934640522847
2018-01-03,0.0037067545304778626,-0.0037067545304778626
2018-01-04,0.0,-0.0
2018-01-05,-0.003282724661469061,0.003282724661469061
2018-01-08,-0.00061753808151499,0.00061753808151499
2018-01-09,-0.009886714727085466,-0.009886714727085466
2018-01-10,-0.0010401497815685223,-0.0010401497815685223
2018-01-11,0.002498958767180426,0.002498958767180426
2018-01-12,0.0004154549231407678,0.0004154549231407678
2018-01-16,0.0020764119601328623,0.0020764119601328623
2018-01-17,-0.0033153750518026825,-0.0033153750518026825
2018-01-18,-0.0058212058212058215,-0.0058212058212058215
2018-01-19,-0.0029276453366792188,-0.0029276453366792188
2018-01-22,-0.002097315436241587,-0.002097315436241587
2018-01-23,0.003572929802438063,0.003572929802438063
2018-01-24,-0.005026178010471227,0.005026178010471227
2018-01-25,0.006314460113660214,-0.006314460113660214
2018-01-26,-0.004392386530014614,0.004392386530014614
2018-01-29,-0.004201680672268893,0.004201680672268893
2018-01-30,-0.005063291139240533,0.005063291139240533
2018-01-31,0.002968617472434376,-0.002968617472434376
2018-02-01,-0.008456659619450302,0.008456659619450302
2018-02-02,-0.012153518123667384,0.012153518123667384
2018-02-05,0.006259443125404607,-0.006259443125404607
2018-02-06,0.002359502359502441,-0.002359502359502441
2018-02-07,-0.009629788144660867,-0.009629788144660867
2018-02-08,-0.0036732929991356578,-0.0036732929991356578
2018-02-09,0.00043374539145513147,0.00043374539145513147
2018-02-12,0.001734229351831873,0.001734229351831873
2018-02-13,0.00108201687946341,0.00108201687946341
2018-02-14,-0.008214440121054878,-0.008214440121054878
2018-02-15,0.0043591979075849885,0.0043591979075849885
2018-02-16,0.001519097222222321,0.001519097222222321
2018-02-20,-0.002383531960996721,-0.002383531960996721
2018-02-21,-0.00825369244135532,-0.00825369244135532
2018-02-22,0.0030661410424879243,0.0030661410424879243
2018-02-23,0.0065502183406114245,0.0065502183406114245
2018-02-26,0.0010845986984815426,0.0010845986984815426
2018-02-27,-0.004550379198266508,-0.004550379198266508
2018-02-28,0.006094906399651823,0.006094906399651823
2018-03-01,0.006274340112505383,0.006274340112505383
2018-03-02,-0.006235218232638173,-0.006235218232638173
2018-03-05,-0.002163565556036362,-0.002163565556036362
2018-03-06,0.0019514310494361808,0.0019514310494361808
2018-03-07,-0.001947630383034027,-0.001947630383034027
2018-03-08,0.0032523850823937828,0.0032523850823937828
2018-03-09,-0.00302571860816947,-0.00302571860816947
2018-03-12,0.004118794710600504,0.004118794710600504
2018-03-13,0.0028065630397235974,0.0028065630397235974
2018-03-14,0.0049515608180839,0.0049515608180839
2018-03-15,-0.00042844901456728923,-0.00042844901456728923
2018-03-16,-0.002571795970852997,-0.002571795970852997
2018-03-19,0.0006446067898582264,0.0006446067898582264
2018-03-20,-0.004938801803736292,-0.004938801803736292
2018-03-21,-0.009063444108761365,-0.009063444108761365
2018-03-22,0.008710801393728262,0.008710801393728262
2018-03-23,-0.00021588946459416558,-0.00021588946459416558
2018-03-26,0.0,0.0
2018-03-27,0.0062621464046641595,0.0062621464046641595
2018-03-28,0.0017167381974247942,0.0017167381974247942
2018-03-29,0.005141388174807249,0.005141388174807249
2018-04-02,0.0008525149190110604,0.0008525149190110604
2018-04-03,-0.005962521294718859,-0.005962521294718859
2018-04-04,-0.0010711225364181676,-0.0010711225364181676
2018-04-05,-0.005575809564657974,-0.005575809564657974
2018-04-06,0.007763640284666806,0.007763640284666806
2018-04-09,0.00021399529210364143,0.00021399529210364143
2018-04-10,-0.0008557980316645786,-0.0008557980316645786
2018-04-11,0.0012847965738758127,0.0012847965738758127
2018-04-12,-0.0051325919589392255,-0.0051325919589392255
2018-04-13,0.00021496130696485594,0.00021496130696485594
2018-04-16,0.00042983021706421987,0.00042983021706421987
2018-04-17,0.0038668098818475105,0.0038668098818475105
2018-04-18,-0.007489835223625119,-0.007489835223625119
2018-04-19,-0.007977576541612796,-0.007977576541612796
2018-04-20,-0.004781569224081683,-0.004781569224081683
2018-04-23,-0.0008735531775496685,-0.0008735531775496685
2018-04-24,-0.0030601092896175297,-0.0030601092896175297
2018-04-25,-0.005481254110940581,-0.005481254110940581
2018-04-26,0.0044091710758378255,0.0044091710758378255
2018-04-27,0.006145741878841093,0.006145741878841093
2018-04-30,0.004144851657940762,0.004144851657940762
2018-05-01,-0.004779491635889643,-0.004779491635889643
2018-05-02,0.0006548788474132206,0.0006548788474132206
2018-05-03,0.0021815008726002727,0.0021815008726002727
2018-05-04,0.0006530256856769334,0.0006530256856769334
2018-05-07,-0.0006525995214270441,-0.0006525995214270441
2018-05-08,-0.0013060513713539779,-0.0013060513713539779
2018-05-09,-0.0050130775937227146,-0.0050130775937227146
2018-05-10,0.00372398685651687,0.00372398685651687
2018-05-11,-0.0004364906154518122,-0.0004364906154518122
2018-05-14,-0.0026200873362445254,-0.0026200873362445254
2018-05-15,-0.011821366024518443,-0.011821366024518443
2018-05-16,-0.0008861320336730483,-0.0008861320336730483
2018-05-17,-0.0035476718403547602,-0.0035476718403547602
2018-05-18,0.005340453938584844,0.005340453938584844
2018-05-21,0.0006640106241699861,0.0006640106241699861
2018-05-22,-0.00022119000221187957,-0.00022119000221187957
2018-05-23,0.006858407079646023,0.006858407079646023
2018-05-24,0.0039551746868820015,0.0039551746868820015
2018-05-25,0.006347121908513831,0.006347121908513831
2018-05-29,0.017833840800348,0.017833840800348
2018-05-30,-0.005555555555555536,-0.005555555555555536
2018-05-31,0.0038676407391491363,0.0038676407391491363
2018-06-01,-0.008133561643835607,-0.008133561643835607
2018-06-04,-0.004747518342684498,-0.004747518342684498
2018-06-05,0.001300954032957602,0.001300954032957602
2018-06-06,-0.007362494586401036,-0.007362494586401036
2018-06-07,0.00610820244328103,0.00610820244328103
2018-06-08,-0.000650477016478801,-0.000650477016478801
2018-06-11,-0.0026036016489476843,-0.0026036016489476843
2018-06-12,0.0006525995214270441,0.0006525995214270441
2018-06-13,-0.0021739130434782483,-0.0021739130434782483
2018-06-14,0.004793028322439996,0.004793028322439996
2018-06-15,0.002601908065914982,0.002601908065914982
2018-06-18,-0.000648788927335664,-0.000648788927335664
2018-06-19,0.003678857390175372,0.003678857390175372
2018-06-20,-0.003018542475204833,-0.003018542475204833
2018-06-21,-0.003676470588235281,-0.003676470588235281
2018-06-22,0.0,0.0
2018-06-25,0.002604731929672255,0.002604731929672255
2018-06-26,-0.0006494912318684154,-0.0006494912318684154
2018-06-27,0.007149046793760938,0.007149046793760938
2018-06-28,-0.002151000215100063,-0.002151000215100063
2018-06-29,0.0002155636990730514,0.0002155636990730514
2018-07-02,-0.0017241379310344307,-0.0017241379310344307
2018-07-03,0.004101899827288369,0.004101899827288369
2018-07-05,0.0010750376263168882,0.0010750376263168882
2018-07-06,0.0010738831615120237,0.0010738831615120237
2018-07-09,-0.0036472859901308663,-0.0036472859901308663
2018-07-10,-0.0008613264427217437,-0.0008613264427217437
2018-07-11,0.003232758620689724,0.003232758620689724
2018-07-12,-0.0012889366272824665,-0.0012889366272824665
2018-07-13,0.0027963002796300707,0.0027963002796300707
2018-07-16,-0.0038610038610038533,-0.0038610038610038533
2018-07-17,-0.0006459948320413078,-0.0006459948320413078
2018-07-18,-0.0021547080370609706,-0.0021547080370609706
2018-07-19,0.0038868494925501373,0.0038868494925501373
2018-07-20,-0.007528500752850054,-0.007528500752850054
2018-07-23,-0.009536194191590797,-0.009536194191590797
2018-07-24,0.0026258205689277947,0.0026258205689277947
2018-07-25,0.0015277171540812873,0.0015277171540812873
2018-07-26,-0.005011985181956891,-0.005011985181956891
2018-07-27,0.001752080595707417,0.001752080595707417
2018-07-30,-0.0021862702229995534,-0.0021862702229995534
2018-07-31,0.002410166520596002,0.002410166520596002
2018-08-01,-0.0052459016393442415,-0.0052459016393442415
2018-08-02,0.001538123489343013,0.001538123489343013
2018-08-03,0.00372970601140854,0.00372970601140854
2018-08-06,0.0019672131147541183,0.0019672131147541183
2018-08-07,-0.0045811518324607725,-0.0045811518324607725
2018-08-08,0.0002191540653078139,0.0002191540653078139
2018-08-09,0.004601226993865115,0.004601226993865115
2018-08-10,0.009596510359869193,0.009596510359869193
2018-08-13,-0.002376323179952511,-0.002376323179952511
2018-08-14,-0.0019488956258120194,-0.0019488956258120194
2018-08-15,0.004990236493816358,0.004990236493816358
2018-08-16,-0.001511226252158937,-0.001511226252158937
2018-08-17,0.0,0.0
2018-08-20,0.00648648648648642,0.00648648648648642
2018-08-21,-0.002363050483351281,-0.002363050483351281
2018-08-22,0.0023686477174849063,0.0023686477174849063
2018-08-23,0.0012889366272825775,0.0012889366272825775
2018-08-24,-0.0004290924694271281,-0.0004290924694271281
2018-08-27,-0.00321957501609782,-0.00321957501609782
2018-08-28,-0.004737295434969813,-0.004737295434969813
2018-08-29,0.00108178277801807,0.00108178277801807
2018-08-30,0.002593473092716625,0.002593473092716625
2018-08-31,0.0,0.0
2018-09-04,-0.007544729467557687,-0.007544729467557687
2018-09-05,0.0,0.0
2018-09-06,0.0034752389226759828,0.0034752389226759828
2018-09-07,-0.0071428571428571175,-0.0071428571428571175
2018-09-10,0.0010900370612600963,0.0010900370612600963
2018-09-11,-0.005226480836236891,-0.005226480836236891
2018-09-12,0.002189141856392185,0.002189141856392185
2018-09-13,0.000655307994757548,0.000655307994757548
2018-09-14,-0.004365858982754878,-0.004365858982754878
2018-09-17,-0.0008770006577505374,-0.0008770006577505374
2018-09-18,-0.007022163704191398,-0.007022163704191398
2018-09-19,-0.0024309392265193797,-0.0024309392265193797
2018-09-20,-0.005759858218874592,-0.005759858218874592
2018-09-21,0.0006684491978610207,0.0006684491978610207
2018-09-24,-0.0006680026720107257,-0.0006680026720107257
2018-09-25,-0.0033422459893047707,-0.0033422459893047707
2018-09-26,0.005365526492287165,-0.005365526492287165
2018-09-27,0.0008894818768068191,-0.0008894818768068191
2018-09-28,-0.0011108642523883772,0.0011108642523883772
2018-10-01,-0.0037811387900356097,0.0037811387900356097
2018-10-02,0.003795490064746554,-0.003795490064746554
2018-10-03,-0.014234875444839812,0.014234875444839812
2018-10-04,-0.004287003610108253,0.004287003610108253
2018-10-05,-0.004532064355313836,0.004532064355313836
2018-10-08,-0.0018210789893011725,0.0018210789893011725
2018-10-09,0.005017103762827713,-0.005017103762827713
2018-10-10,-0.003403675970047648,-0.003403675970047648
2018-10-11,0.011612021857923427,0.011612021857923427
2018-10-12,-0.0009002925950933882,-0.0009002925950933882
2018-10-15,-0.0031538634827663614,-0.0031538634827663614
2018-10-16,0.0015819209039547033,0.0015819209039547033
2018-10-17,-0.00248194945848379,-0.00248194945848379
2018-10-18,-0.00022619316896632657,-0.00022619316896632657
2018-10-19,-0.002941176470588225,-0.002941176470588225
2018-10-22,0.000680735194009463,0.000680735194009463
2018-10-23,0.0027210884353741083,0.0027210884353741083
2018-10-24,0.004296698326549109,-0.004296698326549109
2018-10-25,-0.0004503490204909033,0.0004503490204909033
2018-10-26,0.005181347150259086,-0.005181347150259086
2018-10-29,-0.0006723442402509772,0.0006723442402509772
2018-10-30,-0.0031397174254317317,0.0031397174254317317
2018-10-31,-0.0056242969628796935,0.0056242969628796935
2018-11-01,0.002262443438914019,-0.002262443438914019
2018-11-02,-0.009255079006772027,0.009255079006772027
2018-11-05,0.002961950330371277,-0.002961950330371277
2018-11-06,-0.0009086778736937529,0.0009086778736937529
2018-11-07,-0.00045475216007273556,-0.00045475216007273556
2018-11-08,-0.0013648771610554888,-0.0013648771610554888
2018-11-09,0.005239179954442008,0.005239179954442008
2018-11-12,0.004078857919782353,0.004078857919782353
2018-11-13,0.0009027307605506962,0.0009027307605506962
2018-11-14,0.0020293122886132497,0.0020293122886132497
2018-11-15,-0.0006750675067507261,-0.0006750675067507261
2018-11-16,0.005629362756135903,0.005629362756135903
2018-11-19,0.0015673981191222097,0.0015673981191222097
2018-11-20,0.0017885088307623143,0.0017885088307623143
2018-11-21,-0.0008926578888640568,-0.0008926578888640568
2018-11-23,0.000670091579182408,0.000670091579182408
2018-11-26,-0.0015625000000000222,-0.0015625000000000222
2018-11-27,0.0008942544153811571,0.0008942544153811571
2018-11-28,0.00022336385972754336,0.00022336385972754336
2018-11-29,0.0013398838767306742,0.0013398838767306742
2018-11-30,0.002899197145405985,0.002899197145405985
2018-12-03,0.0044474093840338735,0.0044474093840338735
2018-12-04,0.011512065530219218,0.011512065530219218
2018-12-06,0.00700372072663602,0.00700372072663602
2018-12-07,0.0010867202782003371,0.0010867202782003371
2018-12-10,0.0008684324793746256,0.0008684324793746256
2018-12-11,-0.0019522776572667988,-0.0019522776572667988
2018-12-12,-0.003477504890241234,-0.003477504890241234
2018-12-13,-0.0017448200654307522,-0.0017448200654307522
2018-12-14,0.001747869783701006,0.001747869783701006
2018-12-17,0.0034896401308615044,0.0034896401308615044
2018-12-18,0.004781569224081794,0.004781569224081794
2018-12-19,0.00302833657797974,0.00302833657797974
2018-12-20,-0.0006469700237222709,-0.0006469700237222709
2018-12-21,0.0,0.0
2018-12-24,0.004315925766076756,0.004315925766076756
2018-12-26,-0.004727116458960068,-0.004727116458960068
2018-12-27,0.00539723661485314,0.00539723661485314
2018-12-28,0.0,0.0
2018-12-31,0.0032209576980888333,0.0032209576980888333
2019-01-02,0.005136986301369939,0.005136986301369939
2019-01-03,0.012989778534923335,0.012989778534923335
2019-01-04,-0.011982341812066477,-0.011982341812066477
2019-01-07,-0.002553191489361728,-0.002553191489361728
2019-01-08,-0.003199658703071706,-0.003199658703071706
2019-01-09,-0.0032099293815536223,-0.0032099293815536223
2019-01-10,-0.0019321597252039968,-0.0019321597252039968
2019-01-11,0.003226500322649928,0.003226500322649928
2019-01-14,-0.002358490566037763,-0.002358490566037763
2019-01-15,0.0,0.0
2019-01-16,-0.0015044057597248806,-0.0015044057597248806
2019-01-17,-0.0010761945759792946,-0.0010761945759792946
2019-01-18,-0.003447532859297553,-0.003447532859297553
2019-01-22,0.0060540540540541254,0.0060540540540541254
2019-01-23,-0.003008811519449872,-0.003008811519449872
2019-01-24,0.005604656175900002,0.005604656175900002
2019-01-25,-0.004715969989281921,-0.004715969989281921
2019-01-28,0.0,0.0
2019-01-29,0.003876803790652694,0.003876803790652694
2019-01-30,0.00021454623471361955,0.00021454623471361955
2019-01-31,0.0068640068640069,0.0068640068640069
2019-02-01,-0.005112910097997414,-0.005112910097997414
2019-02-04,-0.00471092077087798,-0.00471092077087798
2019-02-05,0.003012048192771122,0.003012048192771122
2019-02-06,-0.00021450021450020174,-0.00021450021450020174
2019-02-07,0.005792748337266618,0.005792748337266618
2019-02-08,0.0025597269624573205,0.0025597269624573205
2019-02-11,-0.0034042553191488967,-0.0034042553191488967
2019-02-12,-0.0027754056362083723,-0.0027754056362083723
2019-02-13,-0.0014986084350245843,-0.0014986084350245843
2019-02-14,0.005145797598627766,0.005145797598627766
2019-02-15,0.0004266211604095904,0.0004266211604095904
2019-02-19,0.001918976545842277,0.001918976545842277
2019-02-20,-0.0017024898914662634,-0.0017024898914662634
2019-02-21,-0.005542528245576661,-0.005542528245576661
2019-02-22,0.004287245444801746,0.004287245444801746
2019-02-25,-0.0019210245464247322,-0.0019210245464247322
2019-02-26,0.0047048759623609104,0.0047048759623609104
2019-02-27,-0.008514261387824629,-0.008514261387824629
2019-02-28,-0.003005581794761736,-0.003005581794761736
2019-03-01,-0.004521963824289377,-0.004521963824289377
2019-03-04,0.004109885355829457,0.004109885355829457
2019-03-05,0.00021542438604060798,0.00021542438604060798
2019-03-06,0.003230669825543764,0.003230669825543764
2019-03-07,0.006225848003434953,0.006225848003434953
2019-03-08,0.0012801365478984916,0.0012801365478984916
2019-03-11,-0.002343916471340246,-0.002343916471340246
2019-03-12,0.0053395984621955606,0.0053395984621955606
2019-03-13,-0.0019120458891013214,-0.0019120458891013214
2019-03-14,-0.004257130693912314,-0.004257130693912314
2019-03-15,0.004702864471996637,0.004702864471996637
2019-03-18,-0.0006382978723403765,-0.0006382978723403765
2019-03-19,-0.002129018522461168,-0.002129018522461168
2019-03-20,0.0029869852784296658,0.0029869852784296658
2019-03-21,0.0014890448840672033,0.0014890448840672033
2019-03-22,0.009558198810535323,0.009558198810535323
2019-03-25,0.0031559015358719744,0.0031559015358719744
2019-03-26,0.0006291946308725205,0.0006291946308725205
2019-03-27,0.006497589603856602,0.006497589603856602
2019-03-28,-0.00020824656393170216,-0.00020824656393170216
2019-03-29,-0.0024994792751510397,-0.0024994792751510397
2019-04-01,-0.009605345583629132,-0.009605345583629132
2019-04-02,0.0006325110689437974,0.0006325110689437974
2019-04-03,-0.0054782975136957734,-0.0054782975136957734
2019-04-04,0.0012711864406780293,0.0012711864406780293
2019-04-05,0.0016927634363097521,0.0016927634363097521
2019-04-08,-0.0021123785382340943,-0.0021123785382340943
2019-04-09,0.002540220152413175,0.002540220152413175
2019-04-10,0.0014780405405405705,0.0014780405405405705
2019-04-11,-0.0033733923676997346,-0.0033733923676997346
2019-04-12,-0.0055003173259995375,-0.0055003173259995375
2019-04-15,0.0010636034886193357,0.0010636034886193357
2019-04-16,-0.004887377815554594,-0.004887377815554594
2019-04-17,-0.00021353833013026957,-0.00021353833013026957
2019-04-18,0.0036309269542931233,0.0036309269542931233
2019-04-22,-0.004256224728665714,-0.004256224728665714
2019-04-23,0.0019234879247702619,0.0019234879247702619
2019-04-24,0.0057593856655289155,0.0057593856655289155
2019-04-25,-0.0012725344644750614,-0.0012725344644750614
2019-04-26,0.0029730303673816127,0.0029730303673816127
2019-04-29,-0.004234596654668632,-0.004234596654668632
2019-04-30,0.003402083776312903,0.003402083776312903
2019-05-01,0.0008476372112735664,0.0008476372112735664
2019-05-02,-0.004446326487402064,-0.004446326487402064
2019-05-03,0.002977456401531242,0.002977456401531242
2019-05-06,0.002968617472434376,0.002968617472434376
2019-05-07,0.00634249471458781,0.00634249471458781
2019-05-08,-0.0035714285714285587,-0.0035714285714285587
2019-05-09,0.003162555344718543,0.003162555344718543
2019-05-10,-0.00021017234131992524,-0.00021017234131992524
2019-05-13,0.00546562959848651,0.00546562959848651
2019-05-14,-0.0018816642274722684,-0.0018816642274722684
2019-05-15,0.004608294930875667,0.004608294930875667
2019-05-16,-0.0029190992493745016,-0.0029190992493745016
2019-05-17,0.0016729401923880616,0.0016729401923880616
2019-05-20,-0.0020876826722338038,-0.0020876826722338038
2019-05-21,-0.001255230125522977,-0.001255230125522977
2019-05-22,0.00356095517385846,0.00356095517385846
2019-05-23,0.011479858067209303,0.011479858067209303
2019-05-24,-0.0030953363598844597,-0.0030953363598844597
2019-05-28,0.007037880356034032,0.007037880356034032
2019-05-29,0.004727646454265155,0.004727646454265155
2019-05-30,0.0020458265139116083,0.0020458265139116083
2019-05-31,0.00857492854226205,0.00857492854226205
2019-06-03,0.005668016194331882,0.005668016194331882
2019-06-04,-0.005837359098228689,-0.005837359098228689
2019-06-05,-0.0018222312208948654,-0.0018222312208948654
2019-06-06,0.0008113590263691961,0.0008113590263691961
2019-06-07,0.006485610052695545,0.006485610052695545
2019-06-10,-0.006846556584776509,-0.006846556584776509
2019-06-11,0.0008110300081103361,0.0008110300081103361
2019-06-12,0.0,0.0
2019-06-13,0.004254457050243188,0.004254457050243188
2019-06-14,0.0004034698406294446,0.0004034698406294446
2019-06-17,0.001814882032667775,0.001814882032667775
2019-06-18,0.0024154589371980784,0.0024154589371980784
2019-06-19,-0.004016064257028162,-0.004016064257028162
2019-06-20,0.00463709677419355,0.00463709677419355
2019-06-21,-0.007224563515954241,-0.007224563515954241
2019-06-24,0.005255710531635316,0.005255710531635316
2019-06-25,0.003217373818620528,0.003217373818620528
2019-06-26,-0.006013229104028905,-0.006013229104028905
2019-06-27,0.00483968542044777,0.00483968542044777
2019-06-28,-0.0008027292795504959,-0.0008027292795504959
2019-07-01,-0.0038160273147218593,0.0038160273147218593
2019-07-02,0.007056451612903247,-0.007056451612903247
2019-07-03,0.003603603603603567,-0.003603603603603567
2019-07-05,-0.010771992818671472,0.010771992818671472
2019-07-08,0.00282314982859444,-0.00282314982859444
2019-07-09,-0.002010858636637858,0.002010858636637858
2019-07-10,-0.0028208744710860323,0.0028208744710860323
2019-07-11,-0.0072741968074357954,0.0072741968074357954
2019-07-12,0.0012212497455730276,-0.0012212497455730276
2019-07-15,0.0022362268753812753,-0.0022362268753812753
2019-07-16,-0.0028397565922920753,0.0028397565922920753
2019-07-17,0.007323026851098424,-0.007323026851098424
2019-07-18,0.0014135702746365109,-0.0014135702746365109
2019-07-19,-0.00141157491429722,0.00141157491429722
2019-07-22,0.0012116316639740887,-0.0012116316639740887
2019-07-23,-0.004235578862444522,0.004235578862444522
2019-07-24,0.003443386672068005,-0.003443386672068005
2019-07-25,-0.0032297133629390906,0.0032297133629390906
2019-07-26,0.00020251113811253774,-0.00020251113811253774
2019-07-29,0.0028345818991699634,-0.0028345818991699634
2019-07-30,-0.0010094891984655519,-0.0010094891984655519
2019-07-31,0.006265157639450347,0.006265157639450347
2019-08-01,0.013456517372966381,0.013456517372966381
